LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
862501,19810,2025-05-26 06:30:00,2025-05-26 20:24:00,12210,9282,134,434,NF99739855,4076,,,Cancelled,,1747559128,1747559128
862502,300168,2025-05-11 03:45:00,2025-05-11 13:26:00,14356,13100,279,404,VI09547920,3981,2025-05-11 04:05:00,2025-05-11 13:46:00,Delayed,89,1747559128,1747559128
862503,300612,2025-05-27 20:45:00,2025-05-27 23:28:00,5513,9820,205,353,YI11189181,,,,Scheduled,,1747559128,1747559128
862504,311355,2025-05-21 04:15:00,2025-05-21 19:28:00,9232,8594,67,547,YK86123189,2341,,,Cancelled,,1747559128,1747559128
862505,214759,2025-05-15 12:45:00,2025-05-16 02:42:00,12540,15502,106,394,RX57154041,3390,,,OnTime,,1747559128,1747559128
862506,89461,2025-05-29 23:15:00,2025-05-30 15:06:00,11045,11999,386,478,KQ34313585,1229,,,Scheduled,,1747559128,1747559128
862507,47511,2025-05-28 14:30:00,2025-05-28 17:00:00,1208,15588,271,388,KQ33670188XCD,1383,,,Cancelled,,1747559128,1747559128
862508,255417,2025-05-10 02:45:00,2025-05-10 16:26:00,7643,3241,286,257,YR40016732,,,,OnTime,,1747559128,1747559128
862509,333316,2025-05-21 16:00:00,2025-05-22 07:01:00,13742,9149,399,130,NR92157570,3761,,,Cancelled,,1747559128,1747559128
862510,98703,2025-05-29 03:15:00,2025-05-29 07:07:00,6207,13628,41,221,OS12824245,,,,Cancelled,,1747559128,1747559128
862511,325581,2025-05-26 11:00:00,2025-05-26 21:20:00,9617,4489,551,474,DK86479799XCD,947,,,Cancelled,,1747559128,1747559128
862512,320709,2025-05-28 15:15:00,2025-05-28 18:58:00,935,7831,107,113,CU53506122XCD,8756,,,Cancelled,,1747559128,1747559128
862513,333353,2025-05-14 00:15:00,2025-05-14 17:23:00,16151,5463,608,,IB63003223,3731,,,Cancelled,,1747559128,1747559128
862514,113969,2025-05-12 22:45:00,2025-05-13 01:54:00,5519,8699,472,103,DX57498295,7540,,,Cancelled,,1747559128,1747559128
862515,466460,2025-05-20 23:30:00,2025-05-21 03:23:00,10101,8466,595,447,AS70961507XCD,2708,,,Delayed,29,1747559128,1747559128
862516,325705,2025-05-14 09:15:00,2025-05-14 18:44:00,2591,15848,323,397,UZ55810485,5418,2025-05-14 09:52:00,2025-05-14 19:21:00,Delayed,57,1747559128,1747559128
862517,250006,2025-05-19 03:15:00,2025-05-19 20:23:00,1373,5361,530,524,VO81860784,2161,,,Cancelled,,1747559128,1747559128
862518,17228,2025-05-24 03:15:00,2025-05-24 11:54:00,3050,5953,457,427,FE90310918,6682,,,Cancelled,,1747559128,1747559128
862519,426490,2025-05-22 20:15:00,2025-05-23 09:07:00,9522,274,299,279,RT12178686,,,,Cancelled,,1747559128,1747559128
862520,346624,2025-05-28 23:45:00,2025-05-29 07:03:00,5905,16,357,636,LC33834154,7053,,,Cancelled,,1747559128,1747559128
862521,261258,2025-05-10 13:45:00,2025-05-10 16:20:00,8578,5383,81,179,VC87968843,653,,,OnTime,,1747559128,1747559128
862522,203501,2025-06-03 07:00:00,2025-06-03 11:10:00,7564,12171,296,516,NR80670061,3142,,,Delayed,89,1747559128,1747559128
862523,228970,2025-05-22 05:15:00,2025-05-22 15:35:00,2184,5200,481,607,BU62750312,8109,,,Scheduled,,1747559128,1747559128
862524,75818,2025-05-20 21:00:00,2025-05-21 08:36:00,12382,6537,466,158,SA63139798,,,,Cancelled,,1747559128,1747559128
862525,477030,2025-05-15 16:00:00,2025-05-15 18:07:00,16617,2270,273,54,GM97415446,1021,,,Cancelled,,1747559128,1747559128
862526,494560,2025-05-27 22:00:00,2025-05-28 01:27:00,4466,9030,348,37,OX39016404XCD,,,,Cancelled,,1747559128,1747559128
862527,211970,2025-05-26 11:30:00,2025-05-26 21:58:00,3402,14361,546,622,AQ99349879,8352,,,Scheduled,,1747559128,1747559128
862528,111019,2025-05-14 03:30:00,2025-05-14 16:43:00,767,15339,495,429,QO76205353,7489,,,OnTime,,1747559128,1747559128
862529,359166,2025-05-16 03:30:00,2025-05-16 08:43:00,6920,8513,163,557,KV98654230,7249,,,OnTime,,1747559128,1747559128
862530,461772,2025-05-19 05:45:00,2025-05-19 07:07:00,9124,4500,550,156,HE13183506XCD,,,,Delayed,22,1747559128,1747559128
862531,98367,2025-05-18 23:45:00,2025-05-19 08:04:00,13952,10233,432,171,XI51864186,8391,,,Cancelled,,1747559128,1747559128
862532,288633,2025-05-19 04:00:00,2025-05-19 20:03:00,5024,7943,492,646,KB23136109,5797,,,Scheduled,,1747559128,1747559128
862533,475927,2025-05-29 14:30:00,2025-05-29 17:30:00,15729,14247,378,486,AR60166767,5538,,,Scheduled,,1747559128,1747559128
862534,126773,2025-05-26 12:00:00,2025-05-26 13:38:00,2313,2984,260,319,KR27392726,,,,Cancelled,,1747559128,1747559128
862535,23854,2025-05-29 11:30:00,2025-05-29 13:24:00,6606,7194,547,460,KJ76331307,4588,,,Delayed,12,1747559128,1747559128
862536,,2025-05-19 08:00:00,2025-05-19 11:41:00,2344,7746,342,617,QD08284121R,786,,,Scheduled,,1747559128,1747559128
862537,231022,2025-05-27 22:30:00,2025-05-28 06:48:00,12921,9078,579,41,QF11033908,5189,,,Delayed,21,1747559128,1747559128
862538,145298,2025-05-21 02:45:00,2025-05-21 11:59:00,2632,15056,488,35,MT31796217,2832,,,Delayed,87,1747559128,1747559128
862539,344974,2025-05-19 16:30:00,2025-05-20 01:51:00,1454,3785,38,387,TH88832214,8776,,,Delayed,58,1747559128,1747559128
862540,26543,2025-05-10 21:30:00,2025-05-11 05:15:00,12056,13174,191,43,MB87192199,,2025-05-10 21:56:00,2025-05-11 05:41:00,Delayed,21,1747559128,1747559128
862541,,2025-05-16 08:00:00,2025-05-16 11:17:00,6021,3256,589,105,HC61687451R,5909,,,OnTime,,1747559128,1747559128
