LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
690501,134680,2025-05-24 05:45:00,2025-05-24 12:08:00,108,130,155,214,RS12626715,9026,,,Scheduled,,1747559128,1747559128
690502,172532,2025-05-24 05:15:00,2025-05-24 14:57:00,8888,15909,287,517,TT02043150,5064,,,Delayed,68,1747559128,1747559128
690503,329259,2025-05-25 04:15:00,2025-05-25 15:10:00,860,13227,179,,LJ94838060,8295,,,Scheduled,,1747559128,1747559128
690504,259436,2025-05-12 07:15:00,2025-05-12 11:18:00,9745,9105,542,578,ZP03702609,,,,OnTime,,1747559128,1747559128
690505,439422,2025-05-17 01:45:00,2025-05-17 11:35:00,3344,5706,3,354,KJ33799590,119,,,Cancelled,,1747559128,1747559128
690506,171924,2025-06-02 15:00:00,2025-06-03 06:05:00,441,4126,369,,MZ23309221,3421,,,Scheduled,,1747559128,1747559128
690507,109335,2025-05-12 11:15:00,2025-05-12 17:27:00,10632,9101,46,456,UA28736404,7797,,,OnTime,,1747559128,1747559128
690508,296912,2025-05-26 07:00:00,2025-05-27 00:37:00,10055,8991,13,536,NM13697406,,,,Delayed,51,1747559128,1747559128
690509,178172,2025-05-21 00:15:00,2025-05-21 03:58:00,5018,10648,52,51,RT47448999,8865,,,Cancelled,,1747559128,1747559128
690510,489748,2025-05-27 16:15:00,2025-05-27 18:45:00,15554,11103,414,,QI00090075,,,,Delayed,26,1747559128,1747559128
690511,447147,2025-05-11 00:15:00,2025-05-11 16:16:00,8596,7680,279,644,DT05508839,,,,OnTime,,1747559128,1747559128
690512,463850,2025-05-20 01:45:00,2025-05-20 11:34:00,8260,3269,479,537,LC20607543,1659,,,Cancelled,,1747559128,1747559128
690513,313859,2025-05-18 10:30:00,2025-05-18 19:27:00,5927,4803,150,424,ZY42014015,,,,Cancelled,,1747559128,1747559128
690514,111155,2025-05-27 22:00:00,2025-05-28 04:09:00,13971,4346,530,576,BU78013386,,,,Scheduled,,1747559128,1747559128
690515,150330,2025-05-24 08:45:00,2025-05-24 19:10:00,1089,7450,533,143,RT11110523,,,,Scheduled,,1747559128,1747559128
690516,178195,2025-05-22 23:30:00,2025-05-23 15:34:00,12899,5179,12,208,NG66394692,6608,,,Delayed,94,1747559128,1747559128
690517,149877,2025-05-22 22:00:00,2025-05-23 10:33:00,5335,10633,487,445,SX33011932,,,,Scheduled,,1747559128,1747559128
690518,74365,2025-05-15 08:15:00,2025-05-15 18:56:00,3340,2231,586,57,IY62103278,8962,,,OnTime,,1747559128,1747559128
690519,171179,2025-05-13 08:45:00,2025-05-13 11:35:00,12830,3450,114,348,IW59384254,,,,OnTime,,1747559128,1747559128
690520,446330,2025-05-22 05:15:00,2025-05-22 07:09:00,372,5170,140,77,YD75126601,6590,,,Scheduled,,1747559128,1747559128
690521,303639,2025-05-20 19:45:00,2025-05-21 04:33:00,172,14054,431,,GW37684626XCD,2814,,,Cancelled,,1747559128,1747559128
690522,71156,2025-05-08 14:00:00,2025-05-09 01:46:00,5144,16268,316,327,EI25420037,,,,OnTime,,1747559128,1747559128
690523,6293,2025-05-17 16:45:00,2025-05-18 04:59:00,10429,1798,301,71,WS80722852,1641,,,OnTime,,1747559128,1747559128
690524,87780,2025-05-15 20:45:00,2025-05-16 08:24:00,14828,16604,211,141,JY00149609,4888,,,Cancelled,,1747559128,1747559128
690525,253975,2025-05-26 03:15:00,2025-05-26 11:22:00,10021,4866,544,,QU29195864,,,,Scheduled,,1747559128,1747559128
690526,110021,2025-05-28 08:45:00,2025-05-28 16:56:00,4396,11901,36,262,UF39015437,2545,,,Delayed,73,1747559128,1747559128
690527,385186,2025-05-22 07:45:00,2025-05-22 12:26:00,6985,12980,624,624,DH56045486XCD,2934,,,Delayed,26,1747559128,1747559128
