LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
357001,314363,2025-05-21 18:45:00,2025-05-22 12:27:00,16343,974,388,6,SV78759775,1033,,,Scheduled,,1747465069,1747465069
357002,259202,2025-05-24 08:00:00,2025-05-24 11:07:00,7962,692,373,258,TI18971300XCD,,,,Delayed,19,1747465069,1747465069
357003,136212,2025-05-17 16:45:00,2025-05-18 03:27:00,8009,7447,40,164,IG58841599,2426,,,Cancelled,,1747465069,1747465069
357004,29797,2025-05-20 12:15:00,2025-05-21 02:59:00,1093,16783,345,650,PZ28001156,7130,,,Scheduled,,1747465069,1747465069
357005,337494,2025-05-13 16:45:00,2025-05-14 02:33:00,15471,1707,341,331,ZW30642765,1160,,,OnTime,,1747465069,1747465069
357006,401776,2025-05-24 18:15:00,2025-05-24 23:08:00,14029,8535,508,464,ND89089737,7435,,,Cancelled,,1747465069,1747465069
357007,28868,2025-05-20 05:00:00,2025-05-20 14:20:00,9942,15735,59,,ER13143141,3973,,,Delayed,15,1747465069,1747465069
357008,59569,2025-05-29 10:15:00,2025-05-29 13:28:00,1024,13903,560,622,QW22893483,6805,,,Scheduled,,1747465069,1747465069
357009,37283,2025-05-15 04:30:00,2025-05-15 06:02:00,6814,9663,215,613,RE11079466,8746,2025-05-15 05:00:00,2025-05-15 06:32:00,Delayed,19,1747465069,1747465069
357010,469843,2025-05-22 04:30:00,2025-05-22 20:39:00,10481,921,609,136,BH69174523,1763,,,Delayed,21,1747465069,1747465069
357011,301426,2025-05-27 16:30:00,2025-05-28 07:32:00,11676,11578,376,131,TY42987548,,,,Delayed,72,1747465069,1747465069
357012,306772,2025-05-15 08:00:00,2025-05-15 09:16:00,16020,10503,41,487,BX88727206XCD,,,,OnTime,,1747465069,1747465069
357013,375036,2025-05-14 17:15:00,2025-05-15 03:08:00,5984,3440,424,189,JQ83359172,5586,2025-05-14 17:41:00,2025-05-15 03:34:00,Delayed,75,1747465069,1747465069
357014,47875,2025-05-11 03:00:00,2025-05-11 14:43:00,11929,14312,208,158,AV03864293,,,,Cancelled,,1747465069,1747465069
357015,300673,2025-05-26 03:15:00,2025-05-26 14:12:00,15969,11831,69,617,BO19497866,6171,,,Delayed,21,1747465069,1747465069
357016,426975,2025-05-14 08:00:00,2025-05-14 10:58:00,3036,6580,273,230,LK14135432XCD,9394,,,OnTime,,1747465069,1747465069
357017,420608,2025-05-29 05:00:00,2025-05-29 11:33:00,3849,15540,283,31,JV28746913,4276,,,Cancelled,,1747465069,1747465069
357018,429545,2025-05-13 03:45:00,2025-05-13 12:09:00,2561,5079,582,426,YD86860739,7359,,,OnTime,,1747465069,1747465069
357019,288599,2025-05-15 17:00:00,2025-05-15 19:52:00,431,1531,491,649,QN10493299,8757,,,Cancelled,,1747465069,1747465069
357020,465946,2025-05-15 00:30:00,2025-05-15 02:18:00,6939,11632,98,138,WE50401378,5437,,,OnTime,,1747465069,1747465069
357021,375959,2025-05-25 05:45:00,2025-05-25 06:48:00,1727,3123,354,15,SC37632442,5618,,,Delayed,71,1747465069,1747465069
357022,220431,2025-05-17 08:00:00,2025-05-17 11:17:00,2219,12490,325,409,DG11388006XCD,1321,2025-05-17 08:31:00,2025-05-17 11:48:00,Delayed,24,1747465069,1747465069
357023,53430,2025-05-20 14:30:00,2025-05-20 21:23:00,3935,1710,114,135,DP86177830,5950,,,Cancelled,,1747465069,1747465069
357024,360368,2025-05-12 12:30:00,2025-05-12 18:04:00,539,5238,168,578,ME71419512,6137,,,OnTime,,1747465069,1747465069
357025,145436,2025-05-26 11:15:00,2025-05-26 14:09:00,96,5746,557,594,QC94010722,829,,,Delayed,37,1747465069,1747465069
357026,372428,2025-05-24 01:15:00,2025-05-24 14:12:00,1582,4217,400,198,HL21376622,2444,,,Scheduled,,1747465069,1747465069
357027,123814,2025-05-21 13:45:00,2025-05-21 18:58:00,2390,16423,61,141,BE33029450,3410,,,Cancelled,,1747465069,1747465069
357028,75330,2025-05-22 14:45:00,2025-05-23 05:15:00,13343,15715,510,504,YM05906758,7236,,,Cancelled,,1747465069,1747465069
357029,297000,2025-05-21 01:00:00,2025-05-21 05:31:00,14354,12554,143,162,IQ88675535,,,,Delayed,35,1747465069,1747465069
357030,140300,2025-05-22 08:00:00,2025-05-22 10:18:00,1660,13440,320,282,WQ62578354XCD,8729,,,Cancelled,,1747465069,1747465069
357031,181911,2025-05-09 05:30:00,2025-05-09 16:17:00,10462,8382,533,268,ZX15555724,,,,OnTime,,1747465069,1747465069
357032,180268,2025-05-25 12:15:00,2025-05-26 04:47:00,4270,1101,484,52,ZE92717186,8905,,,Scheduled,,1747465069,1747465069
357033,411008,2025-05-30 11:00:00,2025-05-30 15:49:00,9869,11201,505,311,EV50618092,5878,,,Scheduled,,1747465069,1747465069
357034,429414,2025-05-11 17:15:00,2025-05-12 09:50:00,10393,5870,462,538,IT50223446,,,,OnTime,,1747465069,1747465069
357035,320898,2025-05-16 11:00:00,2025-05-16 13:20:00,12240,311,608,462,RW86598405,3477,,,OnTime,,1747465069,1747465069
357036,208181,2025-05-22 15:45:00,2025-05-23 05:49:00,11419,2692,14,6,TX64527504,1247,,,Delayed,55,1747465069,1747465069
357037,368387,2025-05-15 00:00:00,2025-05-15 05:03:00,971,6551,643,547,WC73831885,,,,OnTime,,1747465069,1747465069
357038,32037,2025-05-16 01:45:00,2025-05-16 19:35:00,6291,13837,502,193,IR37253071,5691,,,OnTime,,1747465069,1747465069
357039,62871,2025-06-01 07:45:00,2025-06-01 14:30:00,8865,11605,578,621,JQ09252124,,,,Cancelled,,1747465069,1747465069
357040,268871,2025-05-21 07:15:00,2025-05-21 15:15:00,16672,4431,612,,SI56882864,1482,,,Delayed,17,1747465069,1747465069
357041,65131,2025-05-22 08:00:00,2025-05-22 10:22:00,3728,3978,311,521,TJ44241453XCD,9039,,,Cancelled,,1747465069,1747465069
357042,413699,2025-05-13 23:45:00,2025-05-14 13:49:00,10729,12910,308,274,OM75137787,,,,OnTime,,1747465069,1747465069
357043,415834,2025-05-24 21:45:00,2025-05-25 07:06:00,6933,5098,591,151,VK97600878,576,,,Delayed,11,1747465069,1747465069
357044,201421,2025-05-27 21:30:00,2025-05-27 23:19:00,7290,4999,571,374,QG81719981,4423,,,Cancelled,,1747465069,1747465069
357045,59304,2025-05-12 10:15:00,2025-05-13 00:04:00,2422,477,394,222,YU04135357,8243,,,OnTime,,1747465069,1747465069
357046,90898,2025-05-12 02:45:00,2025-05-12 06:18:00,14020,16720,595,251,HV34617118,3712,,,OnTime,,1747465069,1747465069
357047,383516,2025-05-09 11:15:00,2025-05-09 19:18:00,4836,11563,335,103,UT63506908,1654,,,OnTime,,1747465069,1747465069
357048,318491,2025-05-13 23:30:00,2025-05-14 03:11:00,12124,10020,230,614,NT79135488,,2025-05-14 00:15:00,2025-05-14 03:56:00,Delayed,15,1747465069,1747465069
357049,398545,2025-05-16 08:00:00,2025-05-16 10:41:00,3150,2188,2,,ML64119025XCD,2177,2025-05-16 08:36:00,2025-05-16 11:17:00,Delayed,73,1747465069,1747465069
357050,132071,2025-05-28 07:00:00,2025-05-28 08:48:00,16020,14607,257,237,WE45066857,2368,,,Scheduled,,1747465069,1747465069
357051,87370,2025-05-19 08:00:00,2025-05-19 10:30:00,10067,10005,55,423,ZP03896572XCD,3951,,,Delayed,29,1747465069,1747465069
357052,406475,2025-05-12 21:15:00,2025-05-13 06:48:00,15905,12507,413,129,YF21262959,,,,OnTime,,1747465069,1747465069
357053,67534,2025-05-28 11:00:00,2025-05-28 17:40:00,15724,8455,98,494,LC58803606,1017,,,Scheduled,,1747465069,1747465069
357054,229761,2025-05-29 22:45:00,2025-05-30 06:43:00,10549,5792,314,126,KV44616841,,,,Scheduled,,1747465069,1747465069
357055,327816,2025-05-13 05:00:00,2025-05-13 22:04:00,10988,2820,359,47,UW09545836,2841,2025-05-13 05:46:00,2025-05-13 22:50:00,Delayed,56,1747465069,1747465069
357056,367175,2025-05-14 15:30:00,2025-05-15 00:00:00,1951,12673,438,572,MK42480713,1131,2025-05-14 16:07:00,2025-05-15 00:37:00,Delayed,33,1747465069,1747465069
357057,116853,2025-05-22 08:00:00,2025-05-22 09:05:00,13693,3441,530,27,UT25823827XCD,9188,,,Cancelled,,1747465069,1747465069
357058,260025,2025-05-14 00:15:00,2025-05-14 16:12:00,10410,4549,397,512,GN96250823,5064,2025-05-14 00:53:00,2025-05-14 16:50:00,Delayed,12,1747465069,1747465069
357059,451760,2025-05-17 22:30:00,2025-05-18 02:00:00,8786,2561,410,142,GS13011086,2122,,,Cancelled,,1747465069,1747465069
357060,398821,2025-05-31 23:30:00,2025-06-01 03:38:00,3733,1210,645,28,CL20757652,2262,,,Delayed,52,1747465069,1747465069
357061,348856,2025-05-21 05:30:00,2025-05-21 15:01:00,9724,2731,287,547,DH14693841,226,,,Scheduled,,1747465069,1747465069
357062,270996,2025-05-21 16:30:00,2025-05-22 07:53:00,16775,3455,356,635,FL01209439,4526,,,Delayed,63,1747465069,1747465069
357063,236646,2025-05-27 04:45:00,2025-05-27 07:14:00,9976,2109,169,137,UU00311637,9091,,,Delayed,32,1747465069,1747465069
357064,203878,2025-05-13 21:00:00,2025-05-14 05:50:00,6066,1854,572,628,DA53876812,3159,,,OnTime,,1747465069,1747465069
357065,301844,2025-05-26 19:45:00,2025-05-27 08:03:00,7886,13786,239,198,FN37234164,6678,,,Scheduled,,1747465069,1747465069
357066,469254,2025-05-14 22:15:00,2025-05-15 08:08:00,3155,2856,511,,NU07552445,4646,2025-05-14 22:33:00,2025-05-15 08:26:00,Delayed,35,1747465069,1747465069
357067,5329,2025-05-24 23:15:00,2025-05-25 12:32:00,776,2807,123,124,VW45301359,6709,,,Cancelled,,1747465069,1747465069
357068,383984,2025-05-27 15:00:00,2025-05-28 08:00:00,2165,6586,596,633,OW19884088,4757,,,Cancelled,,1747465069,1747465069
357069,422342,2025-05-16 10:15:00,2025-05-17 00:08:00,16571,16808,204,185,UE17305041,2258,,,OnTime,,1747465069,1747465069
357070,415014,2025-05-28 14:00:00,2025-05-28 20:34:00,1692,11922,62,29,MY65604373,2974,,,Delayed,32,1747465069,1747465069
357071,193370,2025-05-24 08:00:00,2025-05-24 10:16:00,8978,5823,520,524,XF77405475XCD,2403,,,Delayed,15,1747465069,1747465069
357072,101457,2025-05-14 09:15:00,2025-05-14 11:47:00,310,14705,160,593,KJ20098609,5425,,,OnTime,,1747465069,1747465069
357073,264881,2025-05-23 08:00:00,2025-05-23 09:44:00,1787,11375,185,250,DI34898519XCD,8062,,,Scheduled,,1747465069,1747465069
357074,246992,2025-05-26 01:15:00,2025-05-26 04:29:00,11543,8901,220,92,DI91457721,347,,,Scheduled,,1747465069,1747465069
357075,4665,2025-05-21 04:30:00,2025-05-21 06:32:00,12949,4272,23,413,QB32950721,7428,,,Delayed,23,1747465069,1747465069
357076,219012,2025-05-30 09:15:00,2025-05-31 03:01:00,3367,14947,56,276,HH81966378,1433,,,Delayed,13,1747465069,1747465069
357077,442251,2025-05-19 08:00:00,2025-05-19 10:57:00,13358,4154,461,529,TM65071818XCD,,,,Scheduled,,1747465069,1747465069
357078,220622,2025-05-15 17:15:00,2025-05-16 06:20:00,3666,4227,251,179,FC02038417,4419,2025-05-15 17:39:00,2025-05-16 06:44:00,Delayed,41,1747465069,1747465069
357079,259182,2025-05-13 14:15:00,2025-05-13 17:35:00,3889,4400,177,376,AM68967694,8601,,,OnTime,,1747465069,1747465069
357080,338315,2025-05-30 14:00:00,2025-05-31 05:52:00,7033,15421,357,341,YX28116933,,,,Cancelled,,1747465069,1747465069
357081,370820,2025-05-17 12:30:00,2025-05-17 18:30:00,1851,8224,573,412,JV57910727,4067,,,OnTime,,1747465069,1747465069
357082,91829,2025-05-26 17:45:00,2025-05-27 00:21:00,12856,11109,435,347,WP36723952,6549,,,Cancelled,,1747465069,1747465069
357083,250730,2025-06-01 08:00:00,2025-06-01 21:13:00,15082,10910,478,575,VL93095897,,,,Scheduled,,1747465069,1747465069
357084,88141,2025-05-19 21:00:00,2025-05-20 10:52:00,423,14728,518,269,NQ96156027,3904,,,Cancelled,,1747465069,1747465069
357085,343793,2025-05-21 13:00:00,2025-05-21 17:39:00,2701,6571,238,,KG04725503,9259,,,Scheduled,,1747465069,1747465069
357086,484152,2025-05-10 18:45:00,2025-05-11 10:14:00,13748,13695,218,46,XT46544514,9117,,,OnTime,,1747465069,1747465069
357087,475380,2025-05-25 07:00:00,2025-05-26 00:46:00,14360,7292,535,34,MJ91780009,,,,Scheduled,,1747465069,1747465069
357088,86821,2025-05-21 00:15:00,2025-05-21 02:25:00,4754,16091,291,544,WE83980925,83,,,Cancelled,,1747465069,1747465069
357089,59471,2025-05-18 12:30:00,2025-05-18 14:51:00,12973,6450,267,153,NC34857124,,,,Delayed,11,1747465069,1747465069
357090,125868,2025-05-17 05:30:00,2025-05-17 06:55:00,6482,3066,3,37,XD66529232,7579,2025-05-17 06:15:00,2025-05-17 07:40:00,Delayed,41,1747465069,1747465069
357091,292812,2025-05-14 23:00:00,2025-05-15 09:54:00,5052,111,346,229,SX33775317,2485,,,OnTime,,1747465069,1747465069
357092,258595,2025-05-13 16:15:00,2025-05-14 00:23:00,579,695,556,240,DG05961073,1054,,,OnTime,,1747465069,1747465069
357093,466919,2025-05-21 02:30:00,2025-05-21 07:09:00,10360,10047,615,78,IT46656698,7169,,,Delayed,61,1747465069,1747465069
