LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
744501,257930,2025-05-19 01:15:00,2025-05-19 05:34:00,5539,49,389,,WS87107996,6284,,,Delayed,22,1747559128,1747559128
744502,233172,2025-05-19 14:00:00,2025-05-20 05:14:00,7067,5263,400,340,QC34970506,174,,,Delayed,73,1747559128,1747559128
744503,,2025-05-17 08:00:00,2025-05-17 09:05:00,10309,613,628,13,AK84951178R,8837,2025-05-17 08:36:00,2025-05-17 09:41:00,Delayed,32,1747559128,1747559128
744504,174361,2025-05-26 15:30:00,2025-05-27 05:32:00,2639,3838,242,,ZN48001287,379,,,Delayed,83,1747559128,1747559128
744505,237716,2025-06-01 16:30:00,2025-06-02 10:20:00,14158,12025,588,9,QB41323234,4373,,,Delayed,43,1747559128,1747559128
744506,408054,2025-05-22 10:45:00,2025-05-22 12:26:00,9402,11912,393,535,TC42570431XCD,9469,,,Scheduled,,1747559128,1747559128
744507,493420,2025-05-30 03:00:00,2025-05-30 11:32:00,8962,15262,123,,VX37679195XCD,,,,Delayed,89,1747559128,1747559128
744508,367890,2025-05-24 07:00:00,2025-05-24 17:39:00,15781,4053,229,460,RX74832983,4816,,,Cancelled,,1747559128,1747559128
744509,482043,2025-05-19 13:15:00,2025-05-19 19:38:00,3006,3448,67,289,NQ18649037,1311,,,Delayed,26,1747559128,1747559128
744510,254274,2025-05-25 03:30:00,2025-05-25 06:17:00,7545,13159,593,472,VI75938368,3438,,,Scheduled,,1747559128,1747559128
744511,363106,2025-05-22 20:00:00,2025-05-22 23:52:00,8783,14509,610,435,JE38616798,4933,,,Delayed,73,1747559128,1747559128
744512,391858,2025-05-28 22:00:00,2025-05-29 11:39:00,3174,10675,176,423,GW27192353,5290,,,Scheduled,,1747559128,1747559128
744513,117519,2025-05-19 02:30:00,2025-05-19 08:50:00,9661,12564,432,338,XL24317479,3889,,,Delayed,25,1747559128,1747559128
744514,38274,2025-05-15 07:15:00,2025-05-15 10:36:00,13681,15285,40,,WE27738215,5816,,,OnTime,,1747559128,1747559128
744515,21747,2025-05-24 06:00:00,2025-05-24 14:48:00,11179,5055,534,450,TB30350456,8354,,,Scheduled,,1747559128,1747559128
744516,402087,2025-06-01 02:15:00,2025-06-01 17:34:00,11848,7738,578,600,RM75204615,3378,,,Delayed,98,1747559128,1747559128
744517,174542,2025-05-24 08:15:00,2025-05-24 14:38:00,9644,13112,484,46,BH98064339,9283,,,Scheduled,,1747559128,1747559128
744518,431101,2025-05-29 17:45:00,2025-05-29 23:51:00,11271,9536,194,215,MC80272183XCD,8207,,,Cancelled,,1747559128,1747559128
744519,272553,2025-05-15 08:30:00,2025-05-15 21:55:00,8494,7447,545,453,UX64885248,9211,2025-05-15 09:25:00,2025-05-15 22:50:00,Delayed,29,1747559128,1747559128
744520,173171,2025-05-19 14:45:00,2025-05-19 21:44:00,15877,3798,312,41,TZ45397910,598,,,Cancelled,,1747559128,1747559128
744521,302669,2025-05-13 00:15:00,2025-05-13 12:06:00,596,267,544,96,TE02864765,,,,OnTime,,1747559128,1747559128
744522,459238,2025-05-29 03:45:00,2025-05-29 10:09:00,15569,4383,566,494,BD89276183,2198,,,Delayed,56,1747559128,1747559128
744523,70891,2025-05-18 07:00:00,2025-05-19 00:46:00,9554,1183,390,1,QS06169344,5774,2025-05-18 07:56:00,2025-05-19 01:42:00,Delayed,69,1747559128,1747559128
744524,68772,2025-05-25 19:00:00,2025-05-26 07:49:00,9942,995,105,610,HC83316011,,,,Delayed,91,1747559128,1747559128
744525,37814,2025-05-09 13:00:00,2025-05-09 20:22:00,3990,3817,108,196,PZ18021801,8798,,,OnTime,,1747559128,1747559128
744526,451775,2025-05-22 19:15:00,2025-05-23 08:00:00,12250,1216,426,543,OK21998112,2422,,,Delayed,23,1747559128,1747559128
744527,46166,2025-05-18 05:00:00,2025-05-18 13:16:00,14200,11770,63,471,TL85900114,4210,,,OnTime,,1747559128,1747559128
744528,497619,2025-05-28 06:45:00,2025-05-28 09:49:00,16100,3363,49,487,WW23808590,284,,,Scheduled,,1747559128,1747559128
744529,33192,2025-05-17 16:45:00,2025-05-18 09:04:00,9142,14715,191,235,AE83015758,2262,,,OnTime,,1747559128,1747559128
744530,216410,2025-05-15 01:00:00,2025-05-15 15:29:00,6143,8656,116,607,HI81153101,,,,Cancelled,,1747559128,1747559128
744531,,2025-05-19 08:00:00,2025-05-19 11:35:00,3744,6075,474,220,SV55216629R,1836,,,Cancelled,,1747559128,1747559128
744532,46444,2025-05-14 02:45:00,2025-05-14 18:35:00,865,10287,605,369,TJ16422889,4623,,,OnTime,,1747559128,1747559128
744533,161055,2025-05-20 21:15:00,2025-05-21 14:55:00,1863,5636,94,,SH96477359,217,,,Scheduled,,1747559128,1747559128
744534,303576,2025-05-24 01:15:00,2025-05-24 04:53:00,8574,4707,556,,RY72358809,9484,,,Cancelled,,1747559128,1747559128
744535,106585,2025-05-17 15:15:00,2025-05-17 23:03:00,13310,15852,127,461,JA35589413,2416,2025-05-17 15:49:00,2025-05-17 23:37:00,Delayed,24,1747559128,1747559128
744536,102002,2025-05-19 09:15:00,2025-05-19 23:33:00,5054,13337,82,,WK00402653,3800,,,Scheduled,,1747559128,1747559128
744537,142043,2025-05-28 06:30:00,2025-05-28 21:32:00,16890,12354,150,39,RW25745303XCD,4102,,,Scheduled,,1747559128,1747559128
