LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
300001,24666,2025-05-17 12:30:00,2025-05-17 14:01:00,13866,49,187,,AJ13581779,6068,2025-05-17 13:20:00,2025-05-17 14:51:00,Delayed,51,1747465069,1747465069
300002,446052,2025-05-10 13:45:00,2025-05-11 06:06:00,7991,16218,564,500,JE51629385,857,,,OnTime,,1747465069,1747465069
300003,268310,2025-05-19 20:00:00,2025-05-19 22:20:00,9470,8278,550,622,VF91272693,1633,,,Delayed,11,1747465069,1747465069
300004,377022,2025-05-17 04:30:00,2025-05-17 17:49:00,2213,11563,257,,KE30775522,1969,,,OnTime,,1747465069,1747465069
300005,496803,2025-05-14 00:00:00,2025-05-14 14:09:00,15127,3846,577,46,DM31142312,4613,,,OnTime,,1747465069,1747465069
300006,18303,2025-05-14 08:00:00,2025-05-14 10:32:00,6857,10391,392,429,PW18233459XCD,1198,,,OnTime,,1747465069,1747465069
300007,23141,2025-05-26 04:15:00,2025-05-26 15:47:00,7727,13270,458,84,XR41181060,5445,,,Cancelled,,1747465069,1747465069
300008,398920,2025-05-29 19:45:00,2025-05-30 10:08:00,16415,5805,520,348,OH25945529,2870,,,Delayed,27,1747465069,1747465069
300009,223155,2025-05-08 14:30:00,2025-05-08 20:08:00,13982,2651,631,241,WJ31944340,9375,,,OnTime,,1747465069,1747465069
300010,30462,2025-05-15 03:00:00,2025-05-15 18:30:00,8129,11892,492,208,JP26671355,1452,,,OnTime,,1747465069,1747465069
300011,382574,2025-05-14 12:45:00,2025-05-14 21:15:00,9432,2971,262,415,OK49408726,764,,,OnTime,,1747465069,1747465069
300012,483317,2025-05-23 20:15:00,2025-05-24 07:38:00,656,6908,299,45,NX24717798,3519,,,Delayed,56,1747465069,1747465069
300013,446516,2025-05-26 08:15:00,2025-05-26 14:23:00,15685,8216,90,254,HK02393576,747,,,Delayed,44,1747465069,1747465069
300014,135648,2025-05-23 06:30:00,2025-05-23 15:42:00,998,16660,432,585,JR59378744,8338,,,Scheduled,,1747465069,1747465069
300015,417404,2025-05-12 04:15:00,2025-05-12 06:30:00,1492,11802,259,264,FY08458037,700,,,OnTime,,1747465069,1747465069
300016,371103,2025-05-24 07:30:00,2025-05-24 09:42:00,6714,2614,112,482,JW35847952,8485,,,Scheduled,,1747465069,1747465069
300017,449866,2025-05-10 05:30:00,2025-05-10 08:16:00,6036,2293,545,370,EM85374861,1298,,,OnTime,,1747465069,1747465069
300018,483988,2025-05-19 04:15:00,2025-05-19 17:32:00,15653,9026,258,316,XZ74897436,7175,,,Cancelled,,1747465069,1747465069
300019,306180,2025-05-14 05:15:00,2025-05-14 07:55:00,5857,5322,61,,TP46913278,7875,,,OnTime,,1747465069,1747465069
