LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
645501,394166,2025-05-26 12:15:00,2025-05-27 00:48:00,12394,12161,118,106,KE46444675,7208,,,Delayed,51,1747559128,1747559128
645502,469106,2025-05-14 07:30:00,2025-05-14 22:51:00,1476,11240,472,641,HF84338521,2745,2025-05-14 08:08:00,2025-05-14 23:29:00,Delayed,69,1747559128,1747559128
645503,190779,2025-05-20 11:45:00,2025-05-21 05:39:00,2303,9165,155,588,PN88299347,7165,,,Scheduled,,1747559128,1747559128
645504,323243,2025-05-13 17:15:00,2025-05-13 22:07:00,14407,2253,441,200,BC25797722,9371,,,OnTime,,1747559128,1747559128
645505,125246,2025-06-01 15:15:00,2025-06-02 02:27:00,513,9428,217,98,NX56860719,4162,,,Delayed,36,1747559128,1747559128
645506,210930,2025-05-16 06:00:00,2025-05-16 20:08:00,6372,10845,179,112,QX34402396,9158,2025-05-16 06:38:00,2025-05-16 20:46:00,Delayed,89,1747559128,1747559128
645507,202950,2025-05-19 19:15:00,2025-05-20 09:02:00,5458,8686,70,496,OA65495703,7925,,,Delayed,56,1747559128,1747559128
645508,171000,2025-05-17 12:00:00,2025-05-17 22:42:00,13731,10687,609,58,UJ20423735,3593,2025-05-17 12:58:00,2025-05-17 23:40:00,Delayed,18,1747559128,1747559128
645509,372356,2025-05-14 21:00:00,2025-05-15 14:13:00,6197,14241,427,147,QQ94239887,,,,OnTime,,1747559128,1747559128
645510,345489,2025-05-17 17:00:00,2025-05-17 21:47:00,2597,9498,247,110,IW44963113,,2025-05-17 17:23:00,2025-05-17 22:10:00,Delayed,88,1747559128,1747559128
645511,,2025-05-18 08:00:00,2025-05-18 11:52:00,6277,11182,253,325,SN58232650R,8739,,,OnTime,,1747559128,1747559128
645512,253401,2025-05-11 02:45:00,2025-05-11 15:14:00,9723,13928,450,403,UR59642175,8267,,,Cancelled,,1747559128,1747559128
645513,285741,2025-05-21 02:30:00,2025-05-21 13:34:00,9501,2799,86,26,XA18951469XCD,8601,,,Cancelled,,1747559128,1747559128
645514,226642,2025-05-27 20:15:00,2025-05-28 11:19:00,10216,15982,119,15,ZM28147971,63,,,Cancelled,,1747559128,1747559128
645515,,2025-05-16 08:00:00,2025-05-16 09:43:00,3337,5887,601,456,TY06834260R,954,,,OnTime,,1747559128,1747559128
645516,190443,2025-05-25 11:00:00,2025-05-25 17:36:00,749,2846,501,568,DP09604012,8484,,,Scheduled,,1747559128,1747559128
645517,113210,2025-05-22 01:45:00,2025-05-22 12:30:00,4394,16822,333,537,MK55154795,5565,,,Cancelled,,1747559128,1747559128
645518,414491,2025-05-31 21:00:00,2025-06-01 12:42:00,2265,3221,234,295,LX11959185,6757,,,Scheduled,,1747559128,1747559128
645519,161382,2025-05-18 13:00:00,2025-05-18 21:45:00,6851,880,616,607,IX12852852,8917,,,OnTime,,1747559128,1747559128
645520,186272,2025-05-15 03:45:00,2025-05-15 07:05:00,16692,6522,395,480,KI06195642,1140,,,OnTime,,1747559128,1747559128
645521,120677,2025-05-15 06:45:00,2025-05-15 13:02:00,8020,25,147,82,OO62997771XCD,,2025-05-15 07:15:00,2025-05-15 13:32:00,Delayed,84,1747559128,1747559128
645522,419999,2025-05-30 21:15:00,2025-05-31 02:45:00,1535,6583,326,548,VP51449711,8670,,,Cancelled,,1747559128,1747559128
645523,86365,2025-05-15 21:30:00,2025-05-16 05:55:00,9281,5901,360,427,NG38849288,6129,,,OnTime,,1747559128,1747559128
645524,,2025-05-16 08:00:00,2025-05-16 10:58:00,71,584,494,586,YO16360609R,6315,,,Cancelled,,1747559128,1747559128
645525,278453,2025-05-29 02:15:00,2025-05-29 13:32:00,4809,2109,610,63,YY30458227,7656,,,Cancelled,,1747559128,1747559128
645526,276552,2025-05-28 21:00:00,2025-05-28 23:34:00,3202,789,170,,RW77381498,1745,,,Cancelled,,1747559128,1747559128
645527,146229,2025-05-08 21:45:00,2025-05-09 07:24:00,14003,13514,329,,YD32983289,580,2025-05-08 22:13:00,2025-05-09 07:52:00,Delayed,45,1747559128,1747559128
