LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
721501,162971,2025-05-26 08:45:00,2025-05-26 12:27:00,6661,2674,649,15,AN07572675XCD,8294,,,Cancelled,,1747559128,1747559128
721502,350647,2025-06-01 22:30:00,2025-06-02 13:18:00,10032,15282,247,,IV09311411,8722,,,Cancelled,,1747559128,1747559128
721503,265169,2025-05-24 20:45:00,2025-05-24 22:08:00,12403,15251,169,528,YW80469102,3022,,,Scheduled,,1747559128,1747559128
721504,490510,2025-05-22 07:45:00,2025-05-22 23:08:00,1649,8411,525,364,TC52214835,,,,Scheduled,,1747559128,1747559128
721505,34758,2025-05-12 16:00:00,2025-05-12 21:39:00,1798,2262,51,356,LD33446727,1757,,,Cancelled,,1747559128,1747559128
721506,482767,2025-05-12 07:30:00,2025-05-12 19:20:00,13478,10265,141,549,SX55847972,1608,2025-05-12 08:07:00,2025-05-12 19:57:00,Delayed,66,1747559128,1747559128
721507,261486,2025-05-29 00:45:00,2025-05-29 02:48:00,13403,4809,37,493,GM07261768,327,,,Cancelled,,1747559128,1747559128
721508,270516,2025-05-24 17:15:00,2025-05-25 07:07:00,3944,15847,398,220,VA24650706,7753,,,Delayed,87,1747559128,1747559128
721509,,2025-05-19 08:00:00,2025-05-19 10:17:00,8973,9617,23,,DM08581362R,,,,Scheduled,,1747559128,1747559128
721510,493167,2025-05-20 19:00:00,2025-05-21 03:16:00,13242,11419,456,234,QU07931288,1841,,,Cancelled,,1747559128,1747559128
721511,290861,2025-05-22 08:45:00,2025-05-22 17:42:00,10806,830,415,111,ZU47698045,8265,,,Cancelled,,1747559128,1747559128
721512,414146,2025-05-13 04:15:00,2025-05-13 05:44:00,6311,8566,11,603,BU49098023XCD,7425,2025-05-13 04:58:00,2025-05-13 06:27:00,Delayed,92,1747559128,1747559128
721513,417997,2025-05-11 09:15:00,2025-05-12 02:28:00,11711,12357,523,30,BQ19485163,2773,,,OnTime,,1747559128,1747559128
