LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
832501,347106,2025-05-21 07:15:00,2025-05-21 18:13:00,6458,3807,391,70,GF79066877,4624,,,Scheduled,,1747559128,1747559128
832502,,2025-05-24 08:00:00,2025-05-24 09:12:00,2289,7562,158,255,FV34636360R,8194,,,Delayed,82,1747559128,1747559128
832503,489697,2025-05-16 09:45:00,2025-05-17 03:42:00,13393,1559,602,,VC92475646,,,,OnTime,,1747559128,1747559128
832504,252246,2025-05-12 19:30:00,2025-05-13 02:24:00,6188,12643,355,232,EG44990246XCD,9449,,,OnTime,,1747559128,1747559128
832505,495068,2025-05-21 18:15:00,2025-05-21 20:52:00,13204,7983,523,35,QH57917501,,,,Scheduled,,1747559128,1747559128
832506,148047,2025-05-24 06:30:00,2025-05-24 09:39:00,7995,15335,449,569,XV70494674,2009,,,Cancelled,,1747559128,1747559128
832507,,2025-05-17 08:00:00,2025-05-17 11:26:00,15372,6586,419,38,CC43494635R,5864,,,OnTime,,1747559128,1747559128
832508,99548,2025-05-10 05:45:00,2025-05-10 21:54:00,14719,4642,28,81,FQ06176421,1654,,,OnTime,,1747559128,1747559128
832509,389457,2025-05-26 08:00:00,2025-05-26 22:06:00,7600,15824,400,359,US18860853,4106,,,Scheduled,,1747559128,1747559128
832510,497066,2025-06-02 15:45:00,2025-06-03 08:52:00,4631,10156,216,,ML10336263,,,,Scheduled,,1747559128,1747559128
832511,175193,2025-05-22 06:00:00,2025-05-22 10:32:00,1170,14736,370,524,BJ60862627,,,,Cancelled,,1747559128,1747559128
832512,228433,2025-05-21 06:00:00,2025-05-21 15:53:00,16606,8119,515,556,MV13922302,4585,,,Scheduled,,1747559128,1747559128
832513,383080,2025-05-15 08:45:00,2025-05-15 21:34:00,16725,9157,225,182,KG49398177,1026,,,OnTime,,1747559128,1747559128
832514,369457,2025-05-15 15:45:00,2025-05-16 08:42:00,10649,5557,543,539,SX39473959,6888,,,OnTime,,1747559128,1747559128
