LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
456001,126211,2025-05-19 15:30:00,2025-05-19 16:51:00,16926,4515,602,452,DQ57315426,9146,,,Delayed,56,1747465069,1747465069
456002,372321,2025-05-10 00:30:00,2025-05-10 06:06:00,15456,7071,217,523,ZP01388849,,,,OnTime,,1747465069,1747465069
456003,362608,2025-05-10 01:15:00,2025-05-10 09:58:00,1415,1658,106,59,CJ79118205,5126,,,OnTime,,1747465069,1747465069
456004,90213,2025-05-25 13:15:00,2025-05-26 02:27:00,9878,12788,581,573,NJ73989933,725,,,Scheduled,,1747465069,1747465069
456005,210886,2025-05-22 08:00:00,2025-05-22 11:04:00,5815,14070,342,4,UR16748272XCD,,,,Scheduled,,1747465069,1747465069
456006,491226,2025-05-24 08:15:00,2025-05-24 18:55:00,13637,12827,195,401,IP45728649,5226,,,Cancelled,,1747465069,1747465069
456007,52693,2025-05-14 05:45:00,2025-05-14 19:44:00,14795,15802,210,241,XB13399758,8498,2025-05-14 05:58:00,2025-05-14 19:57:00,Delayed,33,1747465069,1747465069
456008,5871,2025-05-18 20:45:00,2025-05-18 22:56:00,9504,13918,563,401,ID53739612,718,,,Scheduled,,1747465069,1747465069
456009,485256,2025-05-17 00:30:00,2025-05-17 04:13:00,15899,6075,405,68,ZQ44114413,243,2025-05-17 00:51:00,2025-05-17 04:34:00,Delayed,75,1747465069,1747465069
456010,153762,2025-05-23 16:45:00,2025-05-23 18:52:00,16532,13304,154,14,VM52196021,8708,,,Scheduled,,1747465069,1747465069
456011,475682,2025-05-28 17:30:00,2025-05-29 05:38:00,596,7685,126,234,TO97292179,8470,,,Scheduled,,1747465069,1747465069
456012,156637,2025-05-12 13:15:00,2025-05-12 23:31:00,1045,2773,120,193,VC01575453,1842,2025-05-12 14:09:00,2025-05-13 00:25:00,Delayed,39,1747465069,1747465069
456013,185385,2025-05-14 13:00:00,2025-05-15 05:40:00,16963,14216,377,365,EW98629757,,,,OnTime,,1747465069,1747465069
456014,378429,2025-05-28 12:30:00,2025-05-28 17:26:00,2316,2598,282,519,IP43251941,,,,Cancelled,,1747465069,1747465069
456015,17877,2025-05-12 21:00:00,2025-05-13 02:28:00,10578,11138,66,,WA94538396,,,,OnTime,,1747465069,1747465069
456016,97653,2025-05-13 02:00:00,2025-05-13 14:48:00,2148,5901,340,214,VS74828326,918,,,OnTime,,1747465069,1747465069
456017,314564,2025-05-28 10:45:00,2025-05-29 00:43:00,6013,6504,68,631,LP93186889,127,,,Delayed,33,1747465069,1747465069
456018,421458,2025-05-07 04:45:00,2025-05-07 21:15:00,10619,12776,275,,JP82504493,2227,2025-05-07 05:41:00,2025-05-07 22:11:00,Delayed,15,1747465069,1747465069
456019,396495,2025-05-26 14:45:00,2025-05-27 08:17:00,11361,11763,80,260,MP97120619,5040,,,Scheduled,,1747465069,1747465069
456020,432073,2025-05-14 17:00:00,2025-05-15 04:34:00,2664,2482,625,420,FK76310492,140,,,OnTime,,1747465069,1747465069
456021,115062,2025-05-19 09:15:00,2025-05-19 23:06:00,5469,1508,584,549,RB56131775,,,,Delayed,24,1747465069,1747465069
