LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
266501,324802,2025-05-19 08:00:00,2025-05-19 11:10:00,1020,16999,15,225,TT14143163XCD,4183,,,Delayed,72,1747465069,1747465069
266502,327519,2025-05-09 20:15:00,2025-05-10 12:48:00,1628,10372,143,355,WD99355807,1725,,,OnTime,,1747465069,1747465069
266503,400345,2025-05-15 08:45:00,2025-05-15 13:23:00,3571,7770,68,184,ON83963762,3777,2025-05-15 08:59:00,2025-05-15 13:37:00,Delayed,78,1747465069,1747465069
266504,369996,2025-05-09 21:30:00,2025-05-09 23:31:00,8932,10789,66,539,MH08726419,6765,2025-05-09 22:05:00,2025-05-10 00:06:00,Delayed,76,1747465069,1747465069
266505,30912,2025-05-22 00:15:00,2025-05-22 07:50:00,123,3993,262,448,CQ92315152,6109,,,Cancelled,,1747465069,1747465069
266506,407530,2025-05-27 06:45:00,2025-05-27 18:27:00,4400,11547,484,32,DJ57240075,5939,,,Cancelled,,1747465069,1747465069
266507,411595,2025-05-11 22:30:00,2025-05-12 03:05:00,8802,13980,117,620,RY10322478,8651,2025-05-11 23:17:00,2025-05-12 03:52:00,Delayed,26,1747465069,1747465069
266508,459685,2025-05-19 15:45:00,2025-05-20 07:09:00,8489,5886,593,,JX09340231,9374,,,Delayed,72,1747465069,1747465069
266509,157728,2025-05-24 05:15:00,2025-05-24 18:20:00,8444,16652,397,611,HT79931863,4524,,,Cancelled,,1747465069,1747465069
266510,275019,2025-05-22 23:15:00,2025-05-23 09:37:00,5163,16694,151,326,ON31933172,8774,,,Cancelled,,1747465069,1747465069
266511,408672,2025-05-17 21:45:00,2025-05-18 12:20:00,10423,9915,220,262,OW15811821,8461,,,Cancelled,,1747465069,1747465069
266512,418574,2025-05-14 15:00:00,2025-05-15 04:13:00,8389,11120,604,368,RD87855614,5984,,,OnTime,,1747465069,1747465069
266513,335983,2025-05-11 00:30:00,2025-05-11 06:11:00,4139,6727,373,379,YO98926725,5581,,,OnTime,,1747465069,1747465069
266514,30582,2025-05-15 08:30:00,2025-05-15 23:39:00,14554,6104,148,293,AV53758055,9281,2025-05-15 08:46:00,2025-05-15 23:55:00,Delayed,33,1747465069,1747465069
266515,327137,2025-05-19 08:00:00,2025-05-19 10:19:00,13063,6171,235,,PW20253527XCD,9491,,,Scheduled,,1747465069,1747465069
266516,37218,2025-05-28 15:30:00,2025-05-28 18:08:00,7702,9963,430,504,XN56281772,8517,,,Cancelled,,1747465069,1747465069
266517,236058,2025-05-16 20:00:00,2025-05-16 21:01:00,9970,11037,23,242,YL88732113,4682,2025-05-16 20:38:00,2025-05-16 21:39:00,Delayed,23,1747465069,1747465069
266518,442447,2025-05-07 20:45:00,2025-05-07 22:22:00,7043,6084,240,582,WY88948705,9190,,,OnTime,,1747465069,1747465069
266519,259521,2025-05-21 04:30:00,2025-05-21 16:53:00,6829,11184,624,71,OU14605433,,,,Delayed,74,1747465069,1747465069
266520,137210,2025-05-21 08:00:00,2025-05-21 09:46:00,8598,6292,410,421,UB73278488XCD,7543,,,Scheduled,,1747465069,1747465069
266521,104319,2025-05-17 00:00:00,2025-05-17 07:38:00,5270,9721,213,210,UB50391232,4908,2025-05-17 00:42:00,2025-05-17 08:20:00,Delayed,24,1747465069,1747465069
266522,356246,2025-05-21 20:45:00,2025-05-22 01:16:00,6919,13955,429,412,JM68329490,,,,Cancelled,,1747465069,1747465069
266523,298914,2025-05-28 08:45:00,2025-05-28 22:53:00,2463,15033,320,,HH62704946,2408,,,Scheduled,,1747465069,1747465069
