LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
76001,373729,2025-05-10 08:00:00,2025-05-10 19:11:00,13733,6298,153,35,FK49279665,1900,,,OnTime,,1747465069,1747465069
76002,202259,2025-05-13 23:45:00,2025-05-14 09:40:00,2470,11205,363,74,OO69634191,3118,,,OnTime,,1747465069,1747465069
76003,101387,2025-05-28 16:15:00,2025-05-28 17:51:00,13979,6232,257,487,XW69635411,2362,,,Delayed,51,1747465069,1747465069
76004,96455,2025-05-18 08:00:00,2025-05-18 09:57:00,2409,5470,522,21,ZC60572750XCD,1747,,,Delayed,39,1747465069,1747465069
76005,25546,2025-05-17 04:15:00,2025-05-17 06:34:00,9835,4119,531,74,MH30994014,7831,,,OnTime,,1747465069,1747465069
76006,305080,2025-05-09 10:00:00,2025-05-09 12:05:00,14523,2744,130,322,DR93557096,5682,,,OnTime,,1747465069,1747465069
76007,184319,2025-05-23 08:00:00,2025-05-23 10:05:00,4113,5056,40,,AA08241268XCD,,,,Scheduled,,1747465069,1747465069
76008,431376,2025-05-17 13:15:00,2025-05-18 04:55:00,3669,9650,405,108,UK74931928,1294,,,OnTime,,1747465069,1747465069
76009,100274,2025-05-30 21:30:00,2025-05-31 14:15:00,9640,10100,310,171,XJ02060867,6390,,,Scheduled,,1747465069,1747465069
76010,225034,2025-05-17 01:30:00,2025-05-17 15:20:00,3425,2880,597,400,DX78654881,6248,2025-05-17 02:01:00,2025-05-17 15:51:00,Delayed,57,1747465069,1747465069
76011,181006,2025-05-23 11:15:00,2025-05-23 13:43:00,6900,3966,468,169,UO55177706,5974,,,Delayed,23,1747465069,1747465069
76012,430628,2025-05-19 19:15:00,2025-05-19 20:46:00,6021,5729,250,345,BQ19113091,8137,,,Cancelled,,1747465069,1747465069
76013,358190,2025-05-16 03:45:00,2025-05-16 14:25:00,4068,3656,562,105,RP15797313,7138,,,OnTime,,1747465069,1747465069
76014,238267,2025-05-22 15:15:00,2025-05-22 20:29:00,16476,5763,601,,UX22451870,7757,,,Scheduled,,1747465069,1747465069
76015,482666,2025-05-13 11:15:00,2025-05-14 01:43:00,12592,5492,425,615,VW67395257,7794,2025-05-13 12:04:00,2025-05-14 02:32:00,Delayed,17,1747465069,1747465069
76016,480039,2025-05-21 21:15:00,2025-05-22 09:28:00,2407,10048,484,559,MK40468411,4716,,,Scheduled,,1747465069,1747465069
76017,417345,2025-05-15 08:00:00,2025-05-15 11:25:00,14612,6374,213,390,TB86758111XCD,5735,2025-05-15 08:32:00,2025-05-15 11:57:00,Delayed,72,1747465069,1747465069
76018,279690,2025-05-26 21:00:00,2025-05-27 09:03:00,13446,5372,553,530,KI05425967,2871,,,Cancelled,,1747465069,1747465069
76019,180886,2025-05-11 23:30:00,2025-05-12 15:19:00,13893,4440,49,283,RR07419574,144,2025-05-12 00:08:00,2025-05-12 15:57:00,Delayed,57,1747465069,1747465069
76020,30503,2025-05-16 12:15:00,2025-05-16 17:35:00,1438,3725,187,95,HK38500373,2435,,,OnTime,,1747465069,1747465069
76021,27332,2025-05-26 18:30:00,2025-05-27 05:19:00,5017,168,524,343,PF71756263,5162,,,Delayed,61,1747465069,1747465069
76022,147905,2025-05-18 04:45:00,2025-05-18 17:44:00,7472,2008,351,347,UR36417398,8033,,,Delayed,34,1747465069,1747465069
76023,264447,2025-05-19 02:15:00,2025-05-19 09:29:00,15158,1995,529,209,QL84525030,7292,,,Cancelled,,1747465069,1747465069
76024,370417,2025-05-28 00:15:00,2025-05-28 13:07:00,10561,6995,33,344,OO90636793,7367,,,Scheduled,,1747465069,1747465069
76025,208954,2025-05-09 08:30:00,2025-05-10 01:34:00,12721,9251,250,207,LK02708353,4467,,,OnTime,,1747465069,1747465069
76026,410629,2025-05-27 11:30:00,2025-05-27 15:26:00,8504,9762,148,374,OE72422024,8056,,,Cancelled,,1747465069,1747465069
76027,353339,2025-05-10 12:45:00,2025-05-10 23:39:00,8673,15128,248,626,KS62841446,,,,OnTime,,1747465069,1747465069
76028,346601,2025-05-19 18:00:00,2025-05-20 08:18:00,11887,108,555,167,VW11742035,3624,,,Cancelled,,1747465069,1747465069
76029,363846,2025-05-23 20:30:00,2025-05-24 13:18:00,6084,9773,636,650,MT37783294,9049,,,Scheduled,,1747465069,1747465069
76030,349561,2025-05-22 08:00:00,2025-05-22 11:39:00,8799,3332,225,629,QM40837781XCD,2908,,,Cancelled,,1747465069,1747465069
76031,359492,2025-05-10 04:15:00,2025-05-10 11:40:00,9284,12919,448,301,OG71504724,,2025-05-10 04:50:00,2025-05-10 12:15:00,Delayed,36,1747465069,1747465069
76032,263012,2025-05-23 18:15:00,2025-05-24 09:01:00,11723,8304,417,530,LP22735856,,,,Scheduled,,1747465069,1747465069
76033,339517,2025-05-31 15:00:00,2025-06-01 03:24:00,8457,7778,613,132,XQ36239354,,,,Delayed,61,1747465069,1747465069
76034,495844,2025-05-19 09:45:00,2025-05-19 18:51:00,6525,4917,352,154,QG19860277,5654,,,Cancelled,,1747465069,1747465069
76035,209407,2025-05-19 11:30:00,2025-05-19 20:41:00,13443,15741,613,641,HF75720491,5967,,,Delayed,21,1747465069,1747465069
76036,247861,2025-05-26 20:30:00,2025-05-27 10:06:00,12381,548,400,246,BV88426445,5386,,,Scheduled,,1747465069,1747465069
76037,64129,2025-05-26 02:15:00,2025-05-26 11:40:00,3569,15355,560,527,PZ49731569,4926,,,Scheduled,,1747465069,1747465069
76038,115006,2025-05-21 19:30:00,2025-05-22 06:54:00,8001,3468,332,321,HQ41508869,3864,,,Cancelled,,1747465069,1747465069
76039,314826,2025-05-11 17:00:00,2025-05-12 06:46:00,1218,3319,345,305,IK04496520,1307,,,OnTime,,1747465069,1747465069
76040,442013,2025-05-23 04:15:00,2025-05-23 13:56:00,769,8065,282,318,AM14652680,605,,,Cancelled,,1747465069,1747465069
76041,465003,2025-05-12 12:00:00,2025-05-12 19:24:00,902,5550,148,462,DQ49846183,4358,,,OnTime,,1747465069,1747465069
76042,397386,2025-05-23 15:15:00,2025-05-24 04:02:00,9326,13775,592,589,XW67352629,402,,,Delayed,42,1747465069,1747465069
76043,131204,2025-05-25 04:15:00,2025-05-25 17:51:00,2863,11072,230,6,EW77135510,2213,,,Cancelled,,1747465069,1747465069
76044,229486,2025-05-19 03:15:00,2025-05-19 14:31:00,5557,5822,9,93,ML73969195,,,,Delayed,55,1747465069,1747465069
76045,103540,2025-05-30 19:30:00,2025-05-31 07:54:00,902,15628,343,82,KP49693021,9466,,,Scheduled,,1747465069,1747465069
76046,430608,2025-05-29 13:45:00,2025-05-30 00:46:00,13222,8983,46,560,DZ18909723,6475,,,Scheduled,,1747465069,1747465069
76047,271910,2025-05-09 06:30:00,2025-05-09 09:15:00,15942,13187,130,629,YG66904861,7162,,,OnTime,,1747465069,1747465069
76048,39557,2025-05-16 15:00:00,2025-05-17 03:27:00,15331,8189,121,482,SS93028063,,2025-05-16 15:19:00,2025-05-17 03:46:00,Delayed,44,1747465069,1747465069
76049,418857,2025-05-26 20:45:00,2025-05-27 00:56:00,6963,3880,53,285,JK97232817,4580,,,Cancelled,,1747465069,1747465069
76050,406471,2025-05-17 18:30:00,2025-05-17 20:39:00,12082,7607,621,103,HN60347617,,,,Cancelled,,1747465069,1747465069
76051,436888,2025-05-18 12:15:00,2025-05-18 21:51:00,16214,16843,466,510,BE96915418,533,,,Delayed,76,1747465069,1747465069
76052,465033,2025-05-19 08:00:00,2025-05-19 11:31:00,10739,6882,496,647,NL92487473XCD,5149,,,Delayed,13,1747465069,1747465069
76053,323663,2025-05-28 06:00:00,2025-05-28 10:44:00,8101,16463,6,485,MD43051065,7666,,,Cancelled,,1747465069,1747465069
76054,332321,2025-05-21 04:30:00,2025-05-21 07:31:00,484,9717,330,276,XB12881057,7320,,,Delayed,73,1747465069,1747465069
76055,366671,2025-05-19 04:45:00,2025-05-19 18:12:00,8662,5753,533,519,SX86834368,,,,Scheduled,,1747465069,1747465069
76056,445433,2025-05-24 01:45:00,2025-05-24 12:06:00,4914,10528,614,194,QX76584873,7201,,,Delayed,54,1747465069,1747465069
76057,207708,2025-05-14 00:45:00,2025-05-14 13:48:00,9302,7617,291,,NQ99279288,4999,,,Cancelled,,1747465069,1747465069
76058,395257,2025-05-13 23:45:00,2025-05-14 06:45:00,7368,15451,334,516,SM12818478,9469,,,OnTime,,1747465069,1747465069
76059,449346,2025-05-19 09:45:00,2025-05-20 00:00:00,16037,14566,129,245,LY24732186,1334,,,Delayed,14,1747465069,1747465069
76060,412161,2025-05-16 12:15:00,2025-05-17 05:07:00,15721,13130,69,122,CP93446935,1876,,,OnTime,,1747465069,1747465069
76061,274755,2025-05-14 08:00:00,2025-05-14 10:38:00,1954,13266,437,152,DE83016148XCD,,,,OnTime,,1747465069,1747465069
76062,390348,2025-05-12 14:45:00,2025-05-13 07:13:00,13691,9509,65,168,IF19120623,3292,,,OnTime,,1747465069,1747465069
76063,425918,2025-05-16 13:45:00,2025-05-16 23:59:00,2160,14866,164,240,VR27409496,4910,,,OnTime,,1747465069,1747465069
76064,468387,2025-05-24 13:15:00,2025-05-25 01:10:00,5722,2486,132,217,EI11231478,1582,,,Cancelled,,1747465069,1747465069
76065,488820,2025-05-27 14:15:00,2025-05-27 16:43:00,14301,2848,402,,PD03730113,121,,,Scheduled,,1747465069,1747465069
76066,319049,2025-05-22 12:45:00,2025-05-23 00:48:00,14060,9230,88,371,ZA82699782,6524,,,Scheduled,,1747465069,1747465069
76067,17245,2025-05-09 03:15:00,2025-05-09 17:09:00,13785,13318,253,532,NM70945470,,2025-05-09 04:09:00,2025-05-09 18:03:00,Delayed,33,1747465069,1747465069
76068,20219,2025-05-26 20:15:00,2025-05-27 02:13:00,6372,557,528,166,NN18171170,9073,,,Cancelled,,1747465069,1747465069
76069,280218,2025-05-11 10:45:00,2025-05-11 21:13:00,9837,8423,632,,MG49361607,,,,OnTime,,1747465069,1747465069
76070,192331,2025-05-30 12:15:00,2025-05-30 17:27:00,4349,12332,237,,ZF08934997,4697,,,Cancelled,,1747465069,1747465069
76071,455284,2025-05-23 22:15:00,2025-05-24 05:46:00,11084,7350,570,353,RP54906195,4071,,,Scheduled,,1747465069,1747465069
76072,72294,2025-05-11 20:45:00,2025-05-12 03:48:00,16762,5520,374,490,YB91139661,5958,2025-05-11 21:11:00,2025-05-12 04:14:00,Delayed,74,1747465069,1747465069
76073,439535,2025-05-12 18:30:00,2025-05-13 07:35:00,15634,300,583,290,MH42247424,3608,,,OnTime,,1747465069,1747465069
76074,423515,2025-05-08 10:45:00,2025-05-08 17:31:00,1134,6933,562,290,QV96976483,479,,,OnTime,,1747465069,1747465069
76075,354974,2025-05-19 01:30:00,2025-05-19 03:51:00,4008,91,274,35,NI74265909,8013,,,Delayed,55,1747465069,1747465069
76076,165807,2025-05-28 18:30:00,2025-05-29 06:37:00,907,3668,515,200,GU71202267,,,,Scheduled,,1747465069,1747465069
76077,151882,2025-05-23 14:30:00,2025-05-24 00:37:00,16465,3986,106,325,NH99339391,2390,,,Scheduled,,1747465069,1747465069
76078,344320,2025-05-18 08:00:00,2025-05-18 11:39:00,14250,14783,218,349,IS51047091XCD,1937,,,Scheduled,,1747465069,1747465069
76079,149343,2025-05-14 22:15:00,2025-05-15 00:43:00,12493,2262,597,619,LV96935913,455,2025-05-14 22:40:00,2025-05-15 01:08:00,Delayed,78,1747465069,1747465069
76080,377772,2025-05-13 04:00:00,2025-05-13 14:49:00,5285,15470,479,482,MH96300543,,,,Cancelled,,1747465069,1747465069
76081,185367,2025-05-15 13:15:00,2025-05-15 15:04:00,5794,15113,523,14,OF98677627,,,,OnTime,,1747465069,1747465069
76082,51554,2025-05-17 15:45:00,2025-05-18 09:29:00,11696,12767,450,629,AU53525676,964,,,Scheduled,,1747465069,1747465069
76083,74413,2025-05-18 06:15:00,2025-05-18 19:36:00,2679,15139,503,17,YN13196823,329,,,Cancelled,,1747465069,1747465069
76084,358047,2025-05-17 08:00:00,2025-05-17 10:30:00,13379,12519,178,631,JS83327113XCD,7532,,,Cancelled,,1747465069,1747465069
76085,455517,2025-05-15 09:30:00,2025-05-15 12:29:00,1197,6537,497,517,IF87334655,,,,OnTime,,1747465069,1747465069
76086,71129,2025-05-15 15:00:00,2025-05-16 02:19:00,15797,8391,199,377,HI80106568,3410,2025-05-15 15:21:00,2025-05-16 02:40:00,Delayed,64,1747465069,1747465069
76087,416477,2025-05-22 13:45:00,2025-05-22 21:29:00,10030,10553,416,481,QG80309389,48,,,Scheduled,,1747465069,1747465069
76088,197149,2025-05-18 03:00:00,2025-05-18 04:24:00,8915,13914,604,,BP89236927,4965,,,Scheduled,,1747465069,1747465069
76089,493613,2025-05-18 17:00:00,2025-05-18 21:45:00,4157,14494,570,29,VA84606628,3697,,,Scheduled,,1747465069,1747465069
76090,315119,2025-05-27 10:00:00,2025-05-27 15:17:00,9512,4131,491,,WA68152164,,,,Delayed,14,1747465069,1747465069
76091,270802,2025-05-25 08:30:00,2025-05-25 14:26:00,10695,2840,612,249,XR02816575,7951,,,Scheduled,,1747465069,1747465069
76092,124262,2025-06-01 12:00:00,2025-06-01 22:09:00,9101,514,443,614,JC64678242,,,,Delayed,33,1747465069,1747465069
76093,127805,2025-05-10 18:15:00,2025-05-10 20:12:00,8536,449,582,,TI74906701,8331,,,OnTime,,1747465069,1747465069
76094,120821,2025-05-14 12:45:00,2025-05-14 18:08:00,7704,11579,326,407,KK81980817,,,,OnTime,,1747465069,1747465069
76095,56014,2025-05-22 19:15:00,2025-05-23 08:08:00,16758,1138,64,624,PS82051090,5356,,,Scheduled,,1747465069,1747465069
76096,260020,2025-05-14 05:00:00,2025-05-14 06:25:00,355,1075,545,133,DK55662933,942,,,OnTime,,1747465069,1747465069
76097,458371,2025-05-13 07:00:00,2025-05-13 13:35:00,1337,604,28,237,HD93060868,780,,,OnTime,,1747465069,1747465069
76098,403486,2025-05-21 12:30:00,2025-05-22 03:48:00,14550,12504,568,24,AT80807220,522,,,Cancelled,,1747465069,1747465069
76099,218258,2025-05-25 04:45:00,2025-05-25 17:01:00,9705,921,438,162,FI24794507,5805,,,Cancelled,,1747465069,1747465069
76100,452203,2025-05-26 03:00:00,2025-05-26 14:13:00,515,2948,529,250,YE18525058,8838,,,Scheduled,,1747465069,1747465069
76101,422023,2025-06-01 23:30:00,2025-06-02 14:32:00,16503,10702,111,9,QA10039165,3620,,,Cancelled,,1747465069,1747465069
76102,316013,2025-05-30 17:45:00,2025-05-31 10:11:00,16245,10417,422,262,WH09502715,8675,,,Scheduled,,1747465069,1747465069
76103,487042,2025-05-10 06:30:00,2025-05-10 09:54:00,10986,10749,366,119,ET81981895,3565,,,OnTime,,1747465069,1747465069
76104,392488,2025-05-10 03:45:00,2025-05-10 10:21:00,14366,14244,247,535,NF92887430,,,,OnTime,,1747465069,1747465069
76105,453321,2025-05-19 08:00:00,2025-05-19 10:59:00,1570,12744,614,635,LY43457379XCD,2610,,,Scheduled,,1747465069,1747465069
76106,278682,2025-05-15 08:00:00,2025-05-15 10:07:00,12634,16108,298,,FK48744311XCD,2519,2025-05-15 08:18:00,2025-05-15 10:25:00,Delayed,38,1747465069,1747465069
76107,346338,2025-05-23 20:30:00,2025-05-24 02:05:00,13554,8032,57,251,HP47587804,5378,,,Cancelled,,1747465069,1747465069
76108,292609,2025-05-15 14:00:00,2025-05-16 07:20:00,5776,12039,18,473,JP45968614,7844,,,OnTime,,1747465069,1747465069
76109,340214,2025-05-24 11:00:00,2025-05-24 15:54:00,14785,9013,357,,LL22184115,8587,,,Delayed,35,1747465069,1747465069
76110,496673,2025-05-21 15:15:00,2025-05-21 22:02:00,15345,15617,368,421,CQ42748486,221,,,Cancelled,,1747465069,1747465069
76111,237085,2025-06-01 14:15:00,2025-06-02 03:38:00,14730,6482,376,199,VW25722046,4425,,,Scheduled,,1747465069,1747465069
76112,280424,2025-05-15 00:30:00,2025-05-15 18:06:00,6302,16093,562,577,UW90515950,7912,2025-05-15 00:58:00,2025-05-15 18:34:00,Delayed,32,1747465069,1747465069
76113,16947,2025-05-27 01:45:00,2025-05-27 18:33:00,14985,7352,1,490,BM75331443,,,,Cancelled,,1747465069,1747465069
76114,266396,2025-05-19 08:00:00,2025-05-19 09:55:00,1862,15248,647,47,ZH72025219XCD,2339,,,Scheduled,,1747465069,1747465069
76115,465856,2025-05-18 03:30:00,2025-05-18 07:50:00,3190,7643,512,171,CZ50121833,4354,,,Scheduled,,1747465069,1747465069
76116,85539,2025-05-16 18:00:00,2025-05-17 02:08:00,6798,7011,504,213,AX68499861,7236,,,OnTime,,1747465069,1747465069
76117,38424,2025-05-20 12:00:00,2025-05-21 03:14:00,12299,16917,220,77,AS97988027,4678,,,Delayed,42,1747465069,1747465069
76118,227508,2025-05-20 22:45:00,2025-05-21 15:04:00,5336,7045,626,99,HN99012668,8018,,,Scheduled,,1747465069,1747465069
76119,85199,2025-05-10 19:00:00,2025-05-11 04:55:00,6711,10466,444,540,GI31023863,7311,2025-05-10 19:17:00,2025-05-11 05:12:00,Delayed,51,1747465069,1747465069
76120,246546,2025-05-25 00:45:00,2025-05-25 05:17:00,1892,5165,479,634,HH95052886,,,,Delayed,32,1747465069,1747465069
76121,69737,2025-05-23 08:00:00,2025-05-23 09:43:00,1543,4305,46,162,OO40359903XCD,7906,,,Cancelled,,1747465069,1747465069
76122,197033,2025-05-21 02:30:00,2025-05-21 07:34:00,3665,8295,306,,PW36836986,3084,,,Delayed,74,1747465069,1747465069
76123,499952,2025-05-11 14:00:00,2025-05-12 02:17:00,2687,9411,37,326,FG20034618,7695,,,OnTime,,1747465069,1747465069
76124,35953,2025-05-22 09:30:00,2025-05-22 18:55:00,11134,6974,205,623,SX05139489,1229,,,Scheduled,,1747465069,1747465069
76125,450353,2025-05-19 08:00:00,2025-05-19 09:20:00,3546,3244,513,177,KL73992393XCD,,,,Scheduled,,1747465069,1747465069
76126,213931,2025-05-25 19:00:00,2025-05-26 01:20:00,6167,13153,637,219,NY76380825,9228,,,Delayed,15,1747465069,1747465069
76127,377861,2025-05-12 23:45:00,2025-05-13 05:59:00,2032,4839,296,,IF99251257,6998,,,Cancelled,,1747465069,1747465069
76128,295817,2025-05-17 17:30:00,2025-05-17 21:48:00,10708,6833,516,204,RT44546072,8966,,,Scheduled,,1747465069,1747465069
76129,454839,2025-05-11 07:45:00,2025-05-11 16:57:00,13628,10049,268,304,DH60146737,8014,,,OnTime,,1747465069,1747465069
76130,198712,2025-06-02 10:15:00,2025-06-02 16:08:00,3385,4076,64,45,NY86828657,1015,,,Cancelled,,1747465069,1747465069
76131,386259,2025-05-10 01:00:00,2025-05-10 03:53:00,8096,8408,314,499,VB84093027,5882,,,OnTime,,1747465069,1747465069
76132,483652,2025-05-19 15:15:00,2025-05-19 19:54:00,8653,15152,594,130,TX76704850,1775,,,Delayed,56,1747465069,1747465069
76133,81576,2025-05-21 08:00:00,2025-05-21 11:05:00,2781,12813,47,415,QD97652683XCD,,,,Delayed,21,1747465069,1747465069
76134,493300,2025-05-15 15:00:00,2025-05-15 20:07:00,12559,2818,101,,NQ40336183,,,,Cancelled,,1747465069,1747465069
76135,48243,2025-05-08 03:45:00,2025-05-08 19:46:00,5556,2181,581,199,BO52650208,3352,,,Cancelled,,1747465069,1747465069
76136,94511,2025-05-18 08:00:00,2025-05-18 10:13:00,15382,12787,270,396,DP30093604XCD,6294,,,Scheduled,,1747465069,1747465069
76137,208433,2025-05-26 10:45:00,2025-05-26 14:34:00,16175,7414,110,434,QU96611868,8566,,,Scheduled,,1747465069,1747465069
76138,78907,2025-05-17 15:15:00,2025-05-17 23:54:00,15127,125,627,12,XQ48586501,4813,,,Cancelled,,1747465069,1747465069
76139,209991,2025-05-20 00:00:00,2025-05-20 14:28:00,9830,2040,588,282,CI26901081,5615,,,Delayed,55,1747465069,1747465069
76140,402265,2025-05-12 05:15:00,2025-05-12 19:25:00,407,15159,46,441,JC47719993,1228,,,OnTime,,1747465069,1747465069
76141,79332,2025-05-29 08:45:00,2025-05-29 11:55:00,6938,7637,301,93,PN35830464,,,,Scheduled,,1747465069,1747465069
76142,198882,2025-05-24 22:00:00,2025-05-25 05:16:00,4114,9903,529,591,MH90264437,1381,,,Delayed,76,1747465069,1747465069
76143,87127,2025-05-19 19:30:00,2025-05-19 20:38:00,11370,443,458,276,CA00714220,8814,,,Scheduled,,1747465069,1747465069
76144,97497,2025-05-12 21:45:00,2025-05-13 11:45:00,15230,16326,413,366,QF43322001,3916,,,OnTime,,1747465069,1747465069
76145,309610,2025-05-14 12:45:00,2025-05-15 01:23:00,1153,11931,108,426,ZT89206580,,,,OnTime,,1747465069,1747465069
76146,358465,2025-05-23 10:15:00,2025-05-23 18:19:00,4746,1913,145,315,PB55734176,432,,,Delayed,61,1747465069,1747465069
76147,147464,2025-05-31 20:15:00,2025-06-01 04:41:00,15103,13026,373,70,GT79370284,2753,,,Cancelled,,1747465069,1747465069
76148,11460,2025-05-15 11:30:00,2025-05-15 14:02:00,11104,8809,509,72,VP39466057,,,,OnTime,,1747465069,1747465069
76149,328569,2025-06-01 23:45:00,2025-06-02 04:09:00,4454,12937,332,405,JH75489730,9301,,,Cancelled,,1747465069,1747465069
76150,153934,2025-05-13 02:00:00,2025-05-13 03:37:00,8923,11434,229,303,UN88156362,8136,,,OnTime,,1747465069,1747465069
76151,393643,2025-05-29 01:30:00,2025-05-29 14:31:00,9439,4266,180,455,NV28714967,6483,,,Scheduled,,1747465069,1747465069
76152,164612,2025-05-23 18:00:00,2025-05-24 09:10:00,8050,337,313,449,WO10037590,4751,,,Scheduled,,1747465069,1747465069
76153,313704,2025-05-26 13:45:00,2025-05-26 19:34:00,5688,7652,258,560,LL16150177,8576,,,Delayed,31,1747465069,1747465069
76154,191911,2025-05-25 00:15:00,2025-05-25 03:16:00,11861,8785,190,446,PM95501861,,,,Delayed,13,1747465069,1747465069
76155,117283,2025-05-11 04:00:00,2025-05-11 07:09:00,7445,8858,433,74,UR48196749,8820,,,OnTime,,1747465069,1747465069
76156,373745,2025-05-17 18:30:00,2025-05-18 00:01:00,2383,5320,411,329,JE57646866,7517,,,Cancelled,,1747465069,1747465069
76157,186169,2025-05-28 13:15:00,2025-05-29 02:10:00,11701,2008,343,379,JP72431866,2518,,,Delayed,18,1747465069,1747465069
76158,199551,2025-05-26 18:45:00,2025-05-26 20:28:00,7657,269,131,20,TF93348358,4058,,,Cancelled,,1747465069,1747465069
76159,121796,2025-05-15 07:00:00,2025-05-15 09:18:00,9170,12383,162,47,EP49896495,4211,2025-05-15 07:59:00,2025-05-15 10:17:00,Delayed,12,1747465069,1747465069
76160,119694,2025-05-22 05:15:00,2025-05-22 06:57:00,549,7145,444,298,OR06615339,3891,,,Cancelled,,1747465069,1747465069
76161,126380,2025-05-12 23:15:00,2025-05-13 03:24:00,7079,14262,344,605,RM95717424,6697,,,OnTime,,1747465069,1747465069
76162,141579,2025-05-23 15:30:00,2025-05-24 06:04:00,8711,2566,487,519,HS34264299,9028,,,Scheduled,,1747465069,1747465069
76163,67708,2025-05-24 23:45:00,2025-05-25 14:15:00,6214,12826,583,469,BV20747414,2554,,,Delayed,53,1747465069,1747465069
76164,243589,2025-05-29 13:45:00,2025-05-29 22:04:00,1627,14311,244,281,MK13302001,226,,,Delayed,27,1747465069,1747465069
76165,8675,2025-05-13 16:15:00,2025-05-13 18:38:00,1005,12563,259,49,DS33480504,,,,OnTime,,1747465069,1747465069
76166,375985,2025-05-29 16:45:00,2025-05-30 07:32:00,8805,10537,181,380,KB39576872,8429,,,Delayed,43,1747465069,1747465069
76167,92378,2025-05-12 14:15:00,2025-05-12 19:48:00,15498,1560,165,,TP89063169,7228,,,OnTime,,1747465069,1747465069
76168,76676,2025-05-29 07:00:00,2025-05-29 09:47:00,1053,3922,400,,LE67824086,,,,Scheduled,,1747465069,1747465069
76169,179638,2025-05-24 01:15:00,2025-05-24 05:50:00,3047,16266,177,11,MA33321763,2529,,,Scheduled,,1747465069,1747465069
76170,78058,2025-05-17 11:00:00,2025-05-17 21:34:00,16081,7441,105,339,BI04424143,3728,,,OnTime,,1747465069,1747465069
76171,411170,2025-05-12 06:45:00,2025-05-12 11:35:00,2149,3669,327,578,QX72973833,478,,,OnTime,,1747465069,1747465069
76172,306840,2025-05-25 09:45:00,2025-05-25 23:55:00,4455,14038,586,200,JS69643776,2928,,,Cancelled,,1747465069,1747465069
76173,468705,2025-05-15 07:15:00,2025-05-15 12:10:00,14932,2053,8,423,MP51442982,255,,,OnTime,,1747465069,1747465069
76174,362830,2025-05-17 08:00:00,2025-05-17 10:11:00,11866,11473,69,631,EA87749373,9257,2025-05-17 08:22:00,2025-05-17 10:33:00,Delayed,45,1747465069,1747465069
76175,198458,2025-05-19 01:00:00,2025-05-19 02:26:00,829,5035,124,353,DV34918188,2295,,,Scheduled,,1747465069,1747465069
76176,243159,2025-05-24 21:30:00,2025-05-25 04:43:00,7408,9261,179,155,UT08233097,4746,,,Scheduled,,1747465069,1747465069
