LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
288501,154319,2025-05-14 20:15:00,2025-05-15 08:44:00,14132,16681,617,349,DX47871047,1745,,,OnTime,,1747465069,1747465069
288502,276742,2025-05-25 02:45:00,2025-05-25 07:26:00,11588,14027,146,615,ZV25978896,6124,,,Delayed,17,1747465069,1747465069
288503,96249,2025-05-14 08:00:00,2025-05-14 11:45:00,4582,4544,275,332,ST58543099XCD,,,,OnTime,,1747465069,1747465069
288504,138939,2025-05-24 23:30:00,2025-05-25 16:43:00,14900,7514,287,198,ZF89970807,6740,,,Scheduled,,1747465069,1747465069
288505,89445,2025-05-09 12:15:00,2025-05-10 05:08:00,12097,16280,88,416,PT69792711,,,,OnTime,,1747465069,1747465069
288506,79561,2025-05-20 12:00:00,2025-05-20 21:02:00,13442,5257,467,370,RG25571633,,,,Scheduled,,1747465069,1747465069
288507,218602,2025-05-23 08:00:00,2025-05-23 10:55:00,12569,15583,208,31,IF52417029XCD,3318,,,Scheduled,,1747465069,1747465069
288508,250490,2025-05-22 21:45:00,2025-05-23 08:04:00,13553,214,239,635,QH39222954,9222,,,Delayed,77,1747465069,1747465069
288509,349121,2025-05-13 09:45:00,2025-05-13 14:56:00,11900,9374,391,440,KO93387622,8931,,,OnTime,,1747465069,1747465069
288510,52797,2025-05-21 02:45:00,2025-05-21 06:01:00,11421,9471,408,604,FH71366655,,,,Delayed,72,1747465069,1747465069
288511,4629,2025-05-26 23:30:00,2025-05-27 10:28:00,10343,6867,640,,GD95175762,5713,,,Cancelled,,1747465069,1747465069
288512,106488,2025-05-16 21:00:00,2025-05-17 11:41:00,13411,1477,88,137,IW59356770,7805,,,OnTime,,1747465069,1747465069
288513,391048,2025-05-24 01:30:00,2025-05-24 11:21:00,16129,8706,79,46,YC83490435,,,,Scheduled,,1747465069,1747465069
288514,127769,2025-05-29 19:45:00,2025-05-29 22:06:00,1167,10146,350,,LW05593758,4647,,,Cancelled,,1747465069,1747465069
288515,355201,2025-05-17 12:45:00,2025-05-18 04:43:00,4196,3606,544,573,XN97531116,,,,OnTime,,1747465069,1747465069
288516,314266,2025-05-16 08:00:00,2025-05-16 10:50:00,1073,920,649,,CF65645049XCD,3300,,,OnTime,,1747465069,1747465069
288517,48341,2025-05-15 02:30:00,2025-05-15 08:35:00,4621,10079,583,,AX45801148,,,,OnTime,,1747465069,1747465069
288518,70183,2025-05-26 01:15:00,2025-05-26 07:16:00,15820,11862,98,482,LY31116477,7090,,,Scheduled,,1747465069,1747465069
288519,377487,2025-05-22 23:15:00,2025-05-23 02:35:00,1160,16874,235,185,GP85009605,7137,,,Delayed,28,1747465069,1747465069
288520,171262,2025-05-11 16:45:00,2025-05-12 08:12:00,2213,13311,43,638,OS31852003,5962,,,OnTime,,1747465069,1747465069
288521,229011,2025-05-15 08:00:00,2025-05-15 11:59:00,16341,10646,34,143,KS12174994XCD,,,,Cancelled,,1747465069,1747465069
288522,19177,2025-05-15 19:00:00,2025-05-15 23:16:00,977,5632,100,423,XX63867164,4967,,,OnTime,,1747465069,1747465069
288523,347634,2025-05-28 06:00:00,2025-05-28 07:49:00,7285,416,236,,LJ55347739,6446,,,Delayed,43,1747465069,1747465069
288524,115692,2025-05-15 08:00:00,2025-05-15 11:01:00,7837,15025,338,634,BQ08956196XCD,2654,,,Cancelled,,1747465069,1747465069
288525,129613,2025-05-22 14:30:00,2025-05-23 04:33:00,12680,13322,28,606,TT11578712,9252,,,Cancelled,,1747465069,1747465069
288526,439671,2025-05-26 10:45:00,2025-05-26 19:56:00,7030,9950,552,,FQ65013311,8610,,,Cancelled,,1747465069,1747465069
288527,2378,2025-05-31 07:00:00,2025-05-31 21:27:00,14135,15079,318,142,KP24172258,,,,Delayed,19,1747465069,1747465069
288528,172963,2025-05-11 03:30:00,2025-05-11 06:57:00,15563,2326,121,434,OP72963678,8673,,,OnTime,,1747465069,1747465069
288529,308186,2025-05-10 16:00:00,2025-05-10 22:16:00,444,7986,115,619,CD78737214,5164,,,OnTime,,1747465069,1747465069
288530,287511,2025-05-24 18:15:00,2025-05-25 11:25:00,16598,4303,562,190,PV37960491,8349,,,Cancelled,,1747465069,1747465069
288531,465212,2025-05-27 10:00:00,2025-05-27 17:42:00,10839,12835,493,,MK31916842,,,,Scheduled,,1747465069,1747465069
288532,83998,2025-05-13 00:15:00,2025-05-13 05:55:00,3960,9649,495,12,RL58750317,8739,,,OnTime,,1747465069,1747465069
288533,363539,2025-05-24 08:15:00,2025-05-24 21:40:00,16847,3612,59,161,ZT71598733,,,,Cancelled,,1747465069,1747465069
288534,403426,2025-05-10 01:00:00,2025-05-10 14:07:00,8479,12114,177,140,ZX79295900,4955,,,Cancelled,,1747465069,1747465069
288535,214439,2025-05-29 09:45:00,2025-05-29 17:07:00,11995,12564,125,491,UE08941141,,,,Scheduled,,1747465069,1747465069
288536,112606,2025-05-23 12:15:00,2025-05-23 17:22:00,4136,4795,570,392,ZF53080937,6946,,,Delayed,56,1747465069,1747465069
288537,133333,2025-05-22 08:00:00,2025-05-22 11:49:00,1441,7679,522,125,PV20057018XCD,4402,,,Scheduled,,1747465069,1747465069
288538,67441,2025-05-23 08:00:00,2025-05-23 09:24:00,7795,8226,562,520,EZ40654333XCD,9453,,,Cancelled,,1747465069,1747465069
288539,151315,2025-05-22 02:30:00,2025-05-22 07:08:00,8946,4780,97,,BJ67670206,783,,,Delayed,76,1747465069,1747465069
288540,246773,2025-06-01 13:15:00,2025-06-02 07:06:00,10323,3022,453,496,YT67243058,4560,,,Delayed,17,1747465069,1747465069
288541,420127,2025-05-19 19:30:00,2025-05-20 05:17:00,13141,16960,350,94,EO59152629,8399,,,Cancelled,,1747465069,1747465069
288542,476207,2025-05-15 08:00:00,2025-05-15 11:40:00,8183,2661,45,20,HU61851397XCD,4206,2025-05-15 08:26:00,2025-05-15 12:06:00,Delayed,37,1747465069,1747465069
288543,185429,2025-05-25 23:30:00,2025-05-26 07:26:00,386,6503,115,231,NI52586482,6017,,,Scheduled,,1747465069,1747465069
288544,113280,2025-05-15 08:00:00,2025-05-15 10:14:00,3511,4366,297,613,NK43032754XCD,1604,,,OnTime,,1747465069,1747465069
288545,429741,2025-05-14 16:45:00,2025-05-15 05:07:00,6601,6972,451,290,QA71563680,,,,OnTime,,1747465069,1747465069
288546,441663,2025-05-17 08:00:00,2025-05-17 11:15:00,1990,4984,101,,JR65287713XCD,7553,,,OnTime,,1747465069,1747465069
288547,432366,2025-05-19 08:00:00,2025-05-19 09:30:00,12635,15833,607,43,WS26464921XCD,7390,,,Scheduled,,1747465069,1747465069
288548,205706,2025-05-26 18:45:00,2025-05-27 05:01:00,5373,13231,151,561,OB18200231,1388,,,Cancelled,,1747465069,1747465069
288549,188419,2025-05-21 14:15:00,2025-05-21 22:04:00,1765,7569,412,498,GX56772549,5993,,,Cancelled,,1747465069,1747465069
288550,457675,2025-05-21 19:45:00,2025-05-22 07:44:00,13612,4304,432,610,VR29854051,7716,,,Scheduled,,1747465069,1747465069
288551,340326,2025-05-21 06:00:00,2025-05-21 19:36:00,7037,6644,310,163,GV72511376,3312,,,Cancelled,,1747465069,1747465069
288552,313988,2025-05-16 08:00:00,2025-05-16 11:20:00,7001,7700,345,349,TD58178171XCD,,,,OnTime,,1747465069,1747465069
288553,260301,2025-05-19 08:00:00,2025-05-19 09:07:00,13481,5726,466,289,YZ09009236XCD,2208,,,Delayed,21,1747465069,1747465069
288554,347551,2025-05-17 17:30:00,2025-05-17 22:42:00,14322,16085,424,145,YP98694781,2370,,,Delayed,52,1747465069,1747465069
288555,271825,2025-05-14 09:00:00,2025-05-14 19:18:00,16928,9894,21,575,HY90469705,1491,,,OnTime,,1747465069,1747465069
288556,21906,2025-05-31 01:30:00,2025-05-31 16:58:00,10243,7389,1,491,FJ91886647,8594,,,Cancelled,,1747465069,1747465069
288557,359967,2025-05-16 05:45:00,2025-05-16 08:13:00,2369,16327,166,95,KZ09013365,7028,,,OnTime,,1747465069,1747465069
288558,68098,2025-05-23 05:00:00,2025-05-23 07:58:00,3697,13218,65,556,CB28988441,,,,Cancelled,,1747465069,1747465069
288559,377234,2025-05-21 03:15:00,2025-05-21 11:42:00,924,13553,284,112,QQ86910799,8750,,,Cancelled,,1747465069,1747465069
288560,124897,2025-05-29 01:00:00,2025-05-29 15:20:00,8787,9738,247,453,AX53338040,2301,,,Cancelled,,1747465069,1747465069
288561,118296,2025-05-13 22:00:00,2025-05-14 11:42:00,14416,10560,361,215,NG62718479,9203,,,OnTime,,1747465069,1747465069
288562,31021,2025-05-25 10:30:00,2025-05-25 18:38:00,10722,12659,160,75,CK39940865,3619,,,Cancelled,,1747465069,1747465069
288563,170001,2025-05-20 21:45:00,2025-05-21 04:24:00,10866,9994,467,465,NM65107092,,,,Delayed,43,1747465069,1747465069
288564,433485,2025-05-29 04:00:00,2025-05-29 08:30:00,564,8265,318,88,GE28156404,,,,Delayed,75,1747465069,1747465069
288565,245051,2025-05-19 20:00:00,2025-05-20 04:05:00,14318,10192,333,620,ED61315376,6246,,,Delayed,12,1747465069,1747465069
288566,162927,2025-05-16 10:00:00,2025-05-16 12:01:00,2879,1896,283,229,LV08655205,2598,,,OnTime,,1747465069,1747465069
