LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
770501,404501,2025-05-11 11:00:00,2025-05-11 13:17:00,10058,14130,554,515,OW35164352,,,,OnTime,,1747559128,1747559128
770502,61477,2025-05-24 13:15:00,2025-05-25 00:15:00,4193,751,328,62,XQ15709873,,,,Scheduled,,1747559128,1747559128
770503,94942,2025-05-12 08:30:00,2025-05-12 21:18:00,5666,3779,403,,ES62212723,5702,2025-05-12 08:57:00,2025-05-12 21:45:00,Delayed,63,1747559128,1747559128
770504,491347,2025-05-31 02:00:00,2025-05-31 11:21:00,11250,11933,435,263,EO06179853,4170,,,Cancelled,,1747559128,1747559128
770505,,2025-05-17 08:00:00,2025-05-17 09:03:00,11973,2145,24,187,BU57852185R,883,,,OnTime,,1747559128,1747559128
770506,91419,2025-05-20 05:15:00,2025-05-20 14:01:00,2831,10964,258,522,WS24718749,3926,,,Scheduled,,1747559128,1747559128
770507,,2025-05-20 08:00:00,2025-05-20 09:55:00,3250,6698,219,402,OB00140981R,,,,Scheduled,,1747559128,1747559128
770508,28030,2025-05-20 06:15:00,2025-05-20 11:38:00,2735,7894,15,567,YU19304764,1414,,,Delayed,12,1747559128,1747559128
770509,193934,2025-05-13 01:45:00,2025-05-13 14:21:00,14574,11578,78,37,VM74105286XCD,4426,,,OnTime,,1747559128,1747559128
770510,,2025-05-24 08:00:00,2025-05-24 09:15:00,2843,6530,612,,HO48588721R,2077,,,Scheduled,,1747559128,1747559128
770511,,2025-05-18 08:00:00,2025-05-18 09:17:00,2137,15467,177,120,ZL21318267R,7083,2025-05-18 08:17:00,2025-05-18 09:34:00,Delayed,61,1747559128,1747559128
770512,311763,2025-05-29 10:15:00,2025-05-29 13:55:00,9141,10539,526,256,WH95530678,,,,Cancelled,,1747559128,1747559128
770513,374215,2025-05-30 06:45:00,2025-05-30 19:01:00,8346,2498,343,,VP45420827,8055,,,Scheduled,,1747559128,1747559128
770514,494990,2025-05-29 22:30:00,2025-05-30 07:52:00,4747,935,140,293,NT14506851,,,,Scheduled,,1747559128,1747559128
770515,60397,2025-06-01 08:30:00,2025-06-01 23:35:00,9586,979,45,167,UL85776130,3016,,,Cancelled,,1747559128,1747559128
