LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
382501,4166,2025-05-16 19:30:00,2025-05-17 03:37:00,14386,7694,282,17,IM54431286,3019,2025-05-16 20:07:00,2025-05-17 04:14:00,Delayed,78,1747465069,1747465069
382502,210374,2025-05-22 03:45:00,2025-05-22 07:19:00,5355,11345,71,94,XY07540002,2079,,,Scheduled,,1747465069,1747465069
382503,417770,2025-05-24 15:45:00,2025-05-25 08:54:00,7415,2898,642,591,OQ49080928,7918,,,Scheduled,,1747465069,1747465069
382504,187994,2025-05-25 19:45:00,2025-05-26 09:24:00,11754,5323,530,114,BH42436263,1073,,,Cancelled,,1747465069,1747465069
382505,10977,2025-05-20 05:30:00,2025-05-20 15:54:00,10953,276,152,254,NK44483880,280,,,Delayed,33,1747465069,1747465069
382506,254871,2025-05-19 09:15:00,2025-05-19 18:24:00,10756,4227,162,443,UL53121919,,,,Cancelled,,1747465069,1747465069
382507,253338,2025-05-17 08:00:00,2025-05-17 09:46:00,2186,8320,624,,JG10123955XCD,9038,2025-05-17 08:25:00,2025-05-17 10:11:00,Delayed,24,1747465069,1747465069
382508,405568,2025-05-23 05:30:00,2025-05-23 13:24:00,1125,958,149,312,NW18660134,1077,,,Scheduled,,1747465069,1747465069
382509,443515,2025-05-13 02:15:00,2025-05-13 07:11:00,15119,1283,449,613,YY16439391,,,,OnTime,,1747465069,1747465069
382510,259842,2025-05-19 21:15:00,2025-05-20 13:47:00,16455,2815,528,38,XF87817985,4672,,,Cancelled,,1747465069,1747465069
382511,82210,2025-05-12 21:45:00,2025-05-13 02:53:00,6150,13580,182,480,UQ40835335,1511,,,OnTime,,1747465069,1747465069
382512,36178,2025-05-12 21:45:00,2025-05-13 06:32:00,4448,1969,34,,PO00751258,,,,OnTime,,1747465069,1747465069
382513,79504,2025-05-08 05:15:00,2025-05-08 20:01:00,3234,7433,101,462,NH14382497,,,,OnTime,,1747465069,1747465069
382514,361031,2025-05-22 18:45:00,2025-05-23 04:20:00,9184,4224,486,516,CW82823632,3533,,,Scheduled,,1747465069,1747465069
382515,140244,2025-05-26 00:15:00,2025-05-26 13:25:00,8342,2661,400,562,HD16893169,1175,,,Cancelled,,1747465069,1747465069
382516,299729,2025-05-22 11:00:00,2025-05-23 04:23:00,10964,3326,127,329,UQ67790730,4794,,,Cancelled,,1747465069,1747465069
382517,364012,2025-05-28 00:15:00,2025-05-28 13:18:00,10011,14914,561,236,DJ01329174,886,,,Cancelled,,1747465069,1747465069
382518,52408,2025-05-18 18:45:00,2025-05-18 20:28:00,15931,13145,634,231,JD54676447,5929,,,Delayed,76,1747465069,1747465069
382519,332739,2025-05-09 17:45:00,2025-05-09 19:00:00,7232,2182,369,338,FG19703650,7973,,,OnTime,,1747465069,1747465069
382520,93103,2025-05-25 04:00:00,2025-05-25 19:01:00,6395,14586,66,587,JT50035859,7168,,,Delayed,37,1747465069,1747465069
382521,273882,2025-05-24 05:00:00,2025-05-24 07:19:00,11553,3488,477,364,QR70629331,4755,,,Delayed,27,1747465069,1747465069
382522,333934,2025-05-23 17:30:00,2025-05-23 22:42:00,15279,1314,238,214,CK66825064,6875,,,Delayed,13,1747465069,1747465069
382523,471834,2025-05-29 11:30:00,2025-05-29 12:38:00,2580,15938,481,167,AO88935705,9315,,,Scheduled,,1747465069,1747465069
