LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
805501,471375,2025-05-22 15:30:00,2025-05-22 20:50:00,1654,7472,416,185,ZJ52189083,3581,,,Delayed,71,1747559128,1747559128
805502,324241,2025-05-13 19:00:00,2025-05-13 20:23:00,16677,408,152,598,DB50784049XCD,1334,2025-05-13 19:19:00,2025-05-13 20:42:00,Delayed,75,1747559128,1747559128
805503,217552,2025-05-20 15:15:00,2025-05-21 07:04:00,15354,10194,280,607,TH19058960,2993,,,Cancelled,,1747559128,1747559128
805504,83373,2025-05-29 06:15:00,2025-05-29 17:00:00,10507,3932,132,292,VS70385814,5173,,,Delayed,26,1747559128,1747559128
805505,272447,2025-05-27 08:30:00,2025-05-27 15:45:00,9110,886,622,542,CM90106107,,,,Delayed,16,1747559128,1747559128
805506,451050,2025-05-22 23:00:00,2025-05-23 05:45:00,6983,16898,260,456,ZY39901350,,,,Delayed,15,1747559128,1747559128
805507,155326,2025-05-16 23:15:00,2025-05-17 14:22:00,10239,4306,46,62,DH64498641,541,,,OnTime,,1747559128,1747559128
805508,,2025-05-15 08:00:00,2025-05-15 09:27:00,15784,12454,426,633,MP11099168R,5279,,,OnTime,,1747559128,1747559128
805509,318222,2025-05-13 01:00:00,2025-05-13 14:26:00,5842,14646,343,611,GD26593329,3972,,,OnTime,,1747559128,1747559128
805510,134746,2025-05-10 06:15:00,2025-05-10 23:20:00,4888,8630,222,81,WL66582269,8855,,,OnTime,,1747559128,1747559128
805511,314543,2025-06-02 22:15:00,2025-06-03 09:11:00,2505,12056,116,277,DG15296562,,,,Scheduled,,1747559128,1747559128
805512,261501,2025-05-15 15:45:00,2025-05-16 00:07:00,4657,13733,461,67,ZC05435780,9433,2025-05-15 16:09:00,2025-05-16 00:31:00,Delayed,84,1747559128,1747559128
805513,272011,2025-05-25 15:00:00,2025-05-26 02:20:00,14326,7347,587,502,KV82051407,6063,,,Delayed,88,1747559128,1747559128
805514,110401,2025-05-15 04:45:00,2025-05-15 12:44:00,12109,9810,334,428,QG05127879,908,,,OnTime,,1747559128,1747559128
805515,461326,2025-05-14 19:15:00,2025-05-14 22:47:00,7649,6310,401,566,ZT92610065,8552,,,OnTime,,1747559128,1747559128
805516,54202,2025-05-13 18:45:00,2025-05-14 09:38:00,13318,5544,420,288,EA50718007,,,,OnTime,,1747559128,1747559128
805517,,2025-05-15 08:00:00,2025-05-15 10:45:00,4136,14951,343,389,ZF53080937R,5651,2025-05-15 08:15:00,2025-05-15 11:00:00,Delayed,92,1747559128,1747559128
805518,149110,2025-05-28 08:00:00,2025-05-28 13:33:00,7416,7635,272,,LL06902472,2032,,,Cancelled,,1747559128,1747559128
805519,390867,2025-06-03 02:00:00,2025-06-03 17:36:00,13554,12089,201,53,KD31251495,4024,,,Scheduled,,1747559128,1747559128
805520,289254,2025-05-13 23:45:00,2025-05-14 15:58:00,2732,98,174,398,RM32437846,8360,,,OnTime,,1747559128,1747559128
805521,57054,2025-05-17 06:15:00,2025-05-17 20:28:00,12234,11980,638,561,QE01576128,5840,,,OnTime,,1747559128,1747559128
805522,382197,2025-05-21 06:45:00,2025-05-21 10:28:00,10126,2516,172,605,QE61998656,1491,,,Delayed,62,1747559128,1747559128
805523,327573,2025-05-18 19:30:00,2025-05-19 09:57:00,16253,7391,418,62,EQ31125778,5221,,,Scheduled,,1747559128,1747559128
805524,97583,2025-05-29 16:15:00,2025-05-29 21:29:00,16512,15622,431,,PM49121538XCD,3489,,,Cancelled,,1747559128,1747559128
805525,32084,2025-05-22 21:30:00,2025-05-23 09:16:00,15489,7045,361,524,VY55325464,6059,,,Cancelled,,1747559128,1747559128
805526,77569,2025-05-11 01:00:00,2025-05-11 03:41:00,11717,7427,251,518,DM26866066,,,,OnTime,,1747559128,1747559128
805527,447732,2025-05-20 01:15:00,2025-05-20 18:25:00,9749,8751,561,534,ZG96980202,1145,,,Scheduled,,1747559128,1747559128
805528,386448,2025-05-27 09:30:00,2025-05-28 01:07:00,3481,812,427,319,GJ38499712,2004,,,Cancelled,,1747559128,1747559128
805529,497258,2025-05-18 17:45:00,2025-05-19 10:43:00,5916,2412,539,331,ML96920188,,,,Scheduled,,1747559128,1747559128
805530,268209,2025-05-18 17:00:00,2025-05-19 02:49:00,16818,12363,501,396,XS34638416,4795,,,Delayed,19,1747559128,1747559128
805531,178131,2025-05-15 14:15:00,2025-05-16 00:13:00,12389,14170,643,423,GB88655699XCD,,,,OnTime,,1747559128,1747559128
805532,362429,2025-05-17 16:15:00,2025-05-18 04:10:00,7211,9058,195,120,GR54023545,4980,,,OnTime,,1747559128,1747559128
805533,393821,2025-05-24 04:15:00,2025-05-24 11:12:00,11457,11330,160,169,SK47270042,91,,,Delayed,58,1747559128,1747559128
805534,139627,2025-05-12 12:00:00,2025-05-13 04:20:00,11175,11593,56,622,RP74227438,2326,,,OnTime,,1747559128,1747559128
805535,408342,2025-05-20 21:30:00,2025-05-21 04:16:00,4729,16454,253,626,UZ89541948,2923,,,Delayed,64,1747559128,1747559128
