LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
828501,4819,2025-05-28 19:00:00,2025-05-29 12:50:00,10073,12658,165,385,GI36357586,,,,Cancelled,,1747559128,1747559128
828502,76515,2025-05-13 13:45:00,2025-05-13 15:41:00,9878,3224,533,47,QM74556426,2696,,,OnTime,,1747559128,1747559128
828503,78631,2025-05-10 12:30:00,2025-05-10 18:00:00,12943,10756,298,206,AC34160634,6065,,,OnTime,,1747559128,1747559128
828504,354745,2025-05-20 21:15:00,2025-05-21 10:35:00,15139,15476,527,,AJ49598664,5212,,,Delayed,69,1747559128,1747559128
828505,334688,2025-05-20 21:00:00,2025-05-21 06:10:00,2038,6068,640,326,AE07631778,1409,,,Scheduled,,1747559128,1747559128
828506,488130,2025-05-20 07:45:00,2025-05-20 23:02:00,4864,10027,276,580,FO66391313,,,,Scheduled,,1747559128,1747559128
828507,154923,2025-05-29 19:30:00,2025-05-30 05:36:00,7975,3531,576,,VA04704636,,,,Scheduled,,1747559128,1747559128
828508,268160,2025-05-18 03:00:00,2025-05-18 14:40:00,8073,5086,184,150,UX20683996,7784,,,Cancelled,,1747559128,1747559128
828509,,2025-05-20 08:00:00,2025-05-20 09:54:00,6939,1901,353,568,OW65109633R,,,,Delayed,11,1747559128,1747559128
828510,,2025-05-17 08:00:00,2025-05-17 09:21:00,13707,3039,239,554,EX99950727R,9223,,,OnTime,,1747559128,1747559128
828511,232832,2025-05-30 05:00:00,2025-05-30 22:31:00,15019,15847,90,,WW91107194,3586,,,Cancelled,,1747559128,1747559128
828512,321028,2025-05-17 14:00:00,2025-05-18 06:29:00,12334,16938,270,478,HP99291021,2573,,,OnTime,,1747559128,1747559128
828513,371773,2025-05-21 06:30:00,2025-05-21 12:22:00,10418,13094,439,,TO65144874,7102,,,Scheduled,,1747559128,1747559128
828514,383071,2025-05-10 07:15:00,2025-05-10 23:40:00,4586,4214,580,355,GU09174967,5348,,,OnTime,,1747559128,1747559128
828515,335984,2025-05-09 05:00:00,2025-05-09 22:58:00,10302,2868,619,72,OZ84650248,6367,,,Cancelled,,1747559128,1747559128
828516,,2025-05-19 08:00:00,2025-05-19 10:07:00,10587,11070,305,446,QV02436036R,,,,Scheduled,,1747559128,1747559128
828517,135698,2025-05-11 15:45:00,2025-05-11 23:01:00,1560,16220,451,312,HI62336110,2487,,,OnTime,,1747559128,1747559128
828518,152667,2025-05-13 22:15:00,2025-05-14 14:38:00,1552,16860,286,555,RS29255618,6779,2025-05-13 22:45:00,2025-05-14 15:08:00,Delayed,25,1747559128,1747559128
828519,,2025-05-16 08:00:00,2025-05-16 09:52:00,4,2615,151,254,HE43496589R,1744,,,OnTime,,1747559128,1747559128
828520,400783,2025-05-17 11:00:00,2025-05-17 15:20:00,16617,13121,524,394,BM39214097,1637,,,OnTime,,1747559128,1747559128
828521,215186,2025-05-19 02:30:00,2025-05-19 05:48:00,3431,15689,518,427,IO19114140,2754,,,Delayed,92,1747559128,1747559128
828522,252944,2025-05-14 22:15:00,2025-05-15 15:40:00,393,14910,532,570,FC13785108,7705,,,OnTime,,1747559128,1747559128
828523,219544,2025-05-17 09:45:00,2025-05-17 12:29:00,15851,12454,650,583,EU47343938,,2025-05-17 10:12:00,2025-05-17 12:56:00,Delayed,88,1747559128,1747559128
