LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
459501,145459,2025-05-22 15:00:00,2025-05-22 19:28:00,16976,5630,357,350,NJ39861965,,,,Scheduled,,1747559128,1747559128
459502,463857,2025-05-29 22:30:00,2025-05-30 11:56:00,8191,1146,493,240,RW51557091,5678,,,Delayed,47,1747559128,1747559128
459503,254931,2025-05-31 01:30:00,2025-05-31 05:56:00,6238,9948,649,227,WB30435442,4014,,,Scheduled,,1747559128,1747559128
459504,334988,2025-05-12 13:15:00,2025-05-12 23:31:00,4880,7773,429,370,RI79966812,7325,,,OnTime,,1747559128,1747559128
459505,,2025-05-17 08:00:00,2025-05-17 10:07:00,9491,8784,317,58,VK97370035R,2624,2025-05-17 08:35:00,2025-05-17 10:42:00,Delayed,25,1747559128,1747559128
459506,136440,2025-05-22 11:15:00,2025-05-22 19:57:00,5823,4175,525,587,CB50759679,4116,,,Delayed,98,1747559128,1747559128
459507,118653,2025-05-16 01:00:00,2025-05-16 03:08:00,69,9677,63,272,PQ37843560,2892,,,OnTime,,1747559128,1747559128
459508,8951,2025-05-28 17:45:00,2025-05-28 18:50:00,8650,14830,76,475,WD01692597,4058,,,Scheduled,,1747559128,1747559128
459509,55895,2025-05-11 04:00:00,2025-05-11 18:25:00,14567,9312,57,351,OX60597883,6827,,,OnTime,,1747559128,1747559128
459510,,2025-05-20 08:00:00,2025-05-20 09:24:00,6716,15075,62,458,EH16213209R,3471,,,Delayed,87,1747559128,1747559128
459511,443256,2025-05-17 03:30:00,2025-05-17 04:58:00,7416,4748,438,11,FL06087977,4785,,,OnTime,,1747559128,1747559128
459512,384357,2025-05-28 20:00:00,2025-05-29 09:54:00,8840,1821,519,143,IR11597637,,,,Cancelled,,1747559128,1747559128
459513,377711,2025-05-17 11:30:00,2025-05-18 04:18:00,8364,10206,551,,XK22810923XCD,5790,,,OnTime,,1747559128,1747559128
459514,54682,2025-05-18 20:45:00,2025-05-19 13:10:00,5903,16645,619,434,JN77073337,8046,,,Delayed,29,1747559128,1747559128
