LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
383001,117303,2025-05-20 16:45:00,2025-05-20 23:29:00,2131,8768,186,447,PG44202935,4957,,,Cancelled,,1747465069,1747465069
383002,477318,2025-05-17 07:15:00,2025-05-18 00:43:00,5179,16186,434,,DX31957271,,,,OnTime,,1747465069,1747465069
383003,202683,2025-05-18 10:00:00,2025-05-19 03:38:00,9689,9810,397,,WQ97791226,879,,,Delayed,45,1747465069,1747465069
383004,223835,2025-05-15 19:30:00,2025-05-16 08:18:00,12136,15982,528,337,SB97694462,7241,,,OnTime,,1747465069,1747465069
383005,283534,2025-05-08 21:00:00,2025-05-09 11:18:00,6758,7463,352,548,ET45147573,,,,OnTime,,1747465069,1747465069
383006,306657,2025-05-23 10:30:00,2025-05-23 23:12:00,1456,15462,92,173,UL50504927,,,,Scheduled,,1747465069,1747465069
383007,453620,2025-05-13 03:45:00,2025-05-13 18:04:00,5583,2673,421,2,TA98602689,,2025-05-13 04:31:00,2025-05-13 18:50:00,Delayed,35,1747465069,1747465069
383008,122598,2025-05-29 08:00:00,2025-05-29 11:16:00,3743,11811,288,476,TM50433998,4235,,,Scheduled,,1747465069,1747465069
383009,185758,2025-05-28 05:00:00,2025-05-28 13:02:00,16048,12608,484,626,HC70166437,,,,Delayed,21,1747465069,1747465069
383010,499561,2025-05-23 01:15:00,2025-05-23 16:36:00,13046,12975,390,98,DD92932373,2370,,,Cancelled,,1747465069,1747465069
383011,186274,2025-05-30 23:15:00,2025-05-31 07:21:00,8813,11284,559,308,DX69791877,2334,,,Scheduled,,1747465069,1747465069
383012,160147,2025-05-08 06:30:00,2025-05-08 18:33:00,3261,13768,505,165,ZF78795591,4858,,,OnTime,,1747465069,1747465069
383013,443402,2025-05-23 01:30:00,2025-05-23 14:27:00,4607,7539,242,435,MW43673787,8366,,,Scheduled,,1747465069,1747465069
383014,179989,2025-05-14 00:00:00,2025-05-14 01:35:00,3601,5367,389,489,DB87508559,7067,,,OnTime,,1747465069,1747465069
383015,112559,2025-05-12 01:15:00,2025-05-12 03:35:00,5783,14053,22,520,FW43470746,4457,,,OnTime,,1747465069,1747465069
383016,265300,2025-05-30 07:00:00,2025-05-30 15:07:00,6772,8720,550,225,VQ31704933,2722,,,Cancelled,,1747465069,1747465069
383017,180613,2025-05-24 17:15:00,2025-05-24 21:48:00,16187,12935,430,351,AR98602491,,,,Scheduled,,1747465069,1747465069
383018,472086,2025-05-15 08:00:00,2025-05-15 11:34:00,8244,1703,319,472,TW06900912XCD,,,,OnTime,,1747465069,1747465069
383019,27727,2025-05-11 21:15:00,2025-05-12 13:05:00,4363,15523,238,454,QE92101971,4413,,,OnTime,,1747465069,1747465069
383020,401552,2025-05-24 13:15:00,2025-05-24 21:43:00,7409,7127,576,502,WV44685629,4815,,,Cancelled,,1747465069,1747465069
383021,211276,2025-05-19 08:00:00,2025-05-19 10:37:00,10383,14792,35,182,JT15018137XCD,1392,,,Scheduled,,1747465069,1747465069
383022,428537,2025-05-22 13:15:00,2025-05-23 02:41:00,2778,9944,410,362,RS73511736,5012,,,Cancelled,,1747465069,1747465069
383023,317657,2025-05-11 08:15:00,2025-05-11 22:18:00,15660,8819,648,,HN24474682,2412,,,OnTime,,1747465069,1747465069
383024,205482,2025-05-30 08:30:00,2025-05-30 18:26:00,4540,14498,486,345,DB27862142,5081,,,Delayed,13,1747465069,1747465069
383025,294355,2025-05-27 11:15:00,2025-05-27 17:39:00,12475,6183,518,141,UR46565761,9373,,,Cancelled,,1747465069,1747465069
383026,254161,2025-05-15 10:45:00,2025-05-15 18:39:00,13983,15249,237,293,LA29530270,8644,,,OnTime,,1747465069,1747465069
383027,458787,2025-05-23 12:45:00,2025-05-24 03:18:00,842,13170,131,207,YL48026220,434,,,Scheduled,,1747465069,1747465069
383028,187229,2025-05-27 20:30:00,2025-05-28 13:48:00,260,13438,469,321,EA56225747,5207,,,Delayed,39,1747465069,1747465069
383029,49876,2025-05-29 03:15:00,2025-05-29 11:15:00,8732,14611,72,189,TF20894448,7057,,,Delayed,61,1747465069,1747465069
383030,442261,2025-05-15 08:00:00,2025-05-16 01:05:00,1345,16777,98,,OW23238883,651,2025-05-15 08:26:00,2025-05-16 01:31:00,Delayed,14,1747465069,1747465069
383031,476222,2025-05-15 08:00:00,2025-05-15 09:35:00,12667,3000,478,413,RV90239203XCD,695,,,Cancelled,,1747465069,1747465069
383032,17662,2025-05-14 03:30:00,2025-05-14 04:33:00,6983,9992,478,97,OM57968070,9468,2025-05-14 04:07:00,2025-05-14 05:10:00,Delayed,77,1747465069,1747465069
383033,468966,2025-05-26 10:15:00,2025-05-27 02:24:00,13520,14715,628,422,PO46494303,3672,,,Delayed,24,1747465069,1747465069
383034,174705,2025-05-24 23:15:00,2025-05-25 07:36:00,16111,9024,165,562,UB34373465,7432,,,Cancelled,,1747465069,1747465069
383035,279739,2025-05-27 19:00:00,2025-05-27 23:21:00,7880,7409,176,189,RR22461182,5791,,,Cancelled,,1747465069,1747465069
383036,207402,2025-05-21 12:00:00,2025-05-21 15:32:00,16476,12015,77,99,XN24974196,2201,,,Delayed,56,1747465069,1747465069
383037,475415,2025-05-10 06:15:00,2025-05-10 17:12:00,15431,8838,372,208,GV10473062,3493,,,OnTime,,1747465069,1747465069
383038,167538,2025-05-12 05:15:00,2025-05-12 07:35:00,8900,2416,201,165,RX32659607,5420,,,OnTime,,1747465069,1747465069
383039,252883,2025-05-26 20:00:00,2025-05-27 13:12:00,6389,2298,335,89,BJ86903668,6254,,,Delayed,37,1747465069,1747465069
383040,155882,2025-05-22 07:45:00,2025-05-22 22:39:00,14782,13574,245,,DD03557704,1724,,,Cancelled,,1747465069,1747465069
383041,1544,2025-05-24 11:00:00,2025-05-24 13:53:00,4647,12386,423,483,EI52220829,7697,,,Cancelled,,1747465069,1747465069
383042,472084,2025-05-13 17:45:00,2025-05-14 07:51:00,9806,1891,195,517,FA45037467,1133,,,OnTime,,1747465069,1747465069
383043,134250,2025-05-21 15:30:00,2025-05-22 04:18:00,11485,11027,133,543,HT12017011,4607,,,Delayed,19,1747465069,1747465069
383044,224964,2025-05-15 08:00:00,2025-05-15 09:31:00,4567,3910,71,283,OW29502819XCD,8273,,,OnTime,,1747465069,1747465069
