LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
820501,195712,2025-05-31 05:45:00,2025-05-31 07:03:00,12740,12407,231,,UR43593490,4375,,,Delayed,12,1747559128,1747559128
820502,63623,2025-05-18 03:15:00,2025-05-18 04:55:00,5118,15017,331,561,DA27822747,6065,2025-05-18 03:54:00,2025-05-18 05:34:00,Delayed,27,1747559128,1747559128
820503,142772,2025-05-22 23:15:00,2025-05-23 15:23:00,14355,250,440,158,QK64166306XCD,,,,Cancelled,,1747559128,1747559128
820504,356807,2025-05-15 06:15:00,2025-05-15 14:22:00,10225,11629,426,568,ZV00175218,938,,,OnTime,,1747559128,1747559128
820505,134268,2025-05-24 17:15:00,2025-05-25 09:21:00,16196,12933,385,243,GV72261001,5100,,,Scheduled,,1747559128,1747559128
820506,419679,2025-05-18 00:15:00,2025-05-18 14:06:00,6428,8626,330,280,EZ39372311,1329,,,OnTime,,1747559128,1747559128
820507,264389,2025-05-21 18:00:00,2025-05-21 23:36:00,14807,6782,406,256,YW54193486,,,,Cancelled,,1747559128,1747559128
820508,163117,2025-06-02 10:15:00,2025-06-02 12:59:00,12612,7311,495,100,WX94272964,,,,Scheduled,,1747559128,1747559128
820509,152505,2025-05-26 08:45:00,2025-05-26 22:15:00,10009,12366,127,,WA99015661,7471,,,Scheduled,,1747559128,1747559128
820510,452704,2025-05-12 03:45:00,2025-05-12 12:00:00,3892,978,118,473,NO83056783,9009,,,OnTime,,1747559128,1747559128
820511,,2025-05-21 08:00:00,2025-05-21 09:51:00,5509,3781,408,94,VK93217201R,,,,Delayed,72,1747559128,1747559128
820512,,2025-05-23 08:00:00,2025-05-23 10:00:00,6781,6987,632,219,AN04172752R,8330,,,Scheduled,,1747559128,1747559128
820513,190231,2025-05-11 00:30:00,2025-05-11 05:27:00,11569,11797,133,362,LO28876985,5962,,,Cancelled,,1747559128,1747559128
820514,307775,2025-05-26 00:15:00,2025-05-26 10:32:00,12015,6097,614,170,CE40299264,8078,,,Cancelled,,1747559128,1747559128
820515,,2025-05-23 08:00:00,2025-05-23 11:28:00,15279,15402,96,646,CZ64445183R,,,,Cancelled,,1747559128,1747559128
820516,493851,2025-05-17 14:30:00,2025-05-17 22:10:00,3660,15166,593,457,CN65980753,3569,,,OnTime,,1747559128,1747559128
820517,329814,2025-05-16 07:45:00,2025-05-17 01:11:00,15730,10326,280,266,AH73412038,4458,,,OnTime,,1747559128,1747559128
820518,437283,2025-05-22 06:30:00,2025-05-22 23:42:00,6864,12135,356,184,CF91743478,1564,,,Delayed,32,1747559128,1747559128
820519,359311,2025-05-13 00:15:00,2025-05-13 06:08:00,7452,381,531,352,DK35890131,1030,,,OnTime,,1747559128,1747559128
820520,49385,2025-05-14 20:00:00,2025-05-15 09:40:00,4572,13010,69,328,LI64850892XCD,3579,,,Cancelled,,1747559128,1747559128
820521,449849,2025-05-16 11:15:00,2025-05-16 21:59:00,6409,13490,482,292,BS15270935,,,,OnTime,,1747559128,1747559128
820522,,2025-05-15 08:00:00,2025-05-15 09:25:00,5890,6758,34,,HX56838783R,1826,,,OnTime,,1747559128,1747559128
820523,29219,2025-05-13 07:00:00,2025-05-13 18:22:00,1563,3968,56,288,YC66845685,8885,,,OnTime,,1747559128,1747559128
820524,11257,2025-05-31 07:30:00,2025-05-31 17:29:00,4182,16532,169,544,CG01807163,7682,,,Cancelled,,1747559128,1747559128
820525,244787,2025-05-15 09:00:00,2025-05-15 16:17:00,5699,9524,373,169,LA87384830,,2025-05-15 09:35:00,2025-05-15 16:52:00,Delayed,29,1747559128,1747559128
820526,432155,2025-05-21 21:15:00,2025-05-21 23:00:00,5092,9554,469,65,CO63014433,1670,,,Delayed,11,1747559128,1747559128
820527,52453,2025-05-25 09:30:00,2025-05-25 16:28:00,14179,8673,14,148,MR21131478,4891,,,Delayed,27,1747559128,1747559128
820528,184015,2025-05-14 04:30:00,2025-05-14 15:10:00,7559,314,521,650,BY20094597,2095,2025-05-14 05:30:00,2025-05-14 16:10:00,Delayed,29,1747559128,1747559128
820529,52145,2025-05-26 14:30:00,2025-05-27 05:34:00,15767,12112,601,210,DD61772895,7098,,,Scheduled,,1747559128,1747559128
820530,26530,2025-05-27 12:45:00,2025-05-27 20:20:00,14581,10985,467,455,BM20817643,1574,,,Scheduled,,1747559128,1747559128
820531,201198,2025-05-17 21:15:00,2025-05-18 06:01:00,703,9433,345,496,TK92718876,,2025-05-17 22:10:00,2025-05-18 06:56:00,Delayed,66,1747559128,1747559128
820532,280443,2025-05-28 13:30:00,2025-05-29 05:57:00,3787,10232,43,459,ZY30097209,6241,,,Scheduled,,1747559128,1747559128
820533,194002,2025-05-24 05:45:00,2025-05-24 10:59:00,1878,6564,213,44,LY18072445,5153,,,Delayed,43,1747559128,1747559128
820534,205761,2025-05-24 02:00:00,2025-05-24 12:02:00,16309,3004,503,514,BF43765948,5294,,,Scheduled,,1747559128,1747559128
820535,310917,2025-05-17 20:15:00,2025-05-18 04:30:00,3153,10914,480,602,LC70313104XCD,9024,,,OnTime,,1747559128,1747559128
820536,172490,2025-05-26 01:00:00,2025-05-26 02:59:00,5257,11236,210,13,HK46347275,8475,,,Scheduled,,1747559128,1747559128
820537,301798,2025-05-26 02:15:00,2025-05-26 06:58:00,14473,8917,576,247,TA60241254,,,,Cancelled,,1747559128,1747559128
820538,401076,2025-05-25 09:15:00,2025-05-25 11:18:00,13527,2513,584,437,CG60165331,663,,,Cancelled,,1747559128,1747559128
820539,65458,2025-05-15 07:45:00,2025-05-15 11:50:00,3021,6520,485,564,YN44846335XCD,1605,,,OnTime,,1747559128,1747559128
820540,4228,2025-05-27 04:00:00,2025-05-27 13:24:00,9372,268,427,413,IG56938827,7293,,,Delayed,28,1747559128,1747559128
820541,370714,2025-05-26 04:45:00,2025-05-26 08:08:00,1265,14045,151,458,DS89642614,,,,Delayed,43,1747559128,1747559128
820542,202635,2025-05-17 05:30:00,2025-05-17 09:56:00,9441,9480,376,541,KS10897376,5565,2025-05-17 06:27:00,2025-05-17 10:53:00,Delayed,93,1747559128,1747559128
820543,227408,2025-05-14 08:15:00,2025-05-14 16:07:00,15243,334,487,8,XT13178070,1893,,,Cancelled,,1747559128,1747559128
820544,476564,2025-05-15 22:00:00,2025-05-16 15:00:00,5038,16897,501,614,OX81807138XCD,8123,2025-05-15 22:53:00,2025-05-16 15:53:00,Delayed,66,1747559128,1747559128
820545,101771,2025-05-25 17:30:00,2025-05-26 06:39:00,14669,8808,474,543,RF34809378,4685,,,Delayed,65,1747559128,1747559128
820546,469238,2025-05-26 14:30:00,2025-05-27 04:38:00,7659,6455,295,251,UC62093105,244,,,Scheduled,,1747559128,1747559128
820547,397010,2025-05-17 05:00:00,2025-05-17 21:55:00,11240,12954,510,635,UL73714915,,,,OnTime,,1747559128,1747559128
820548,336600,2025-05-25 01:00:00,2025-05-25 15:59:00,16735,1087,334,,MW29351381,5442,,,Delayed,92,1747559128,1747559128
820549,68,2025-05-18 03:00:00,2025-05-18 09:16:00,16151,3526,380,403,GE03435444,,,,OnTime,,1747559128,1747559128
820550,124338,2025-06-01 22:15:00,2025-06-02 13:44:00,1772,6641,165,60,AB97280387,9186,,,Cancelled,,1747559128,1747559128
820551,379255,2025-05-23 12:30:00,2025-05-23 23:54:00,7311,155,436,90,HK01672645,,,,Scheduled,,1747559128,1747559128
820552,361429,2025-05-15 10:45:00,2025-05-15 15:38:00,12072,5483,630,436,GF87702099,7166,,,OnTime,,1747559128,1747559128
820553,335353,2025-05-20 13:30:00,2025-05-21 00:49:00,4503,13093,179,320,JT59953392,7079,,,Cancelled,,1747559128,1747559128
820554,334350,2025-05-23 14:15:00,2025-05-23 23:28:00,15485,14725,545,,NQ87092692,1231,,,Cancelled,,1747559128,1747559128
820555,476635,2025-05-13 17:15:00,2025-05-14 00:06:00,14875,14135,429,494,GT00778516,,,,Cancelled,,1747559128,1747559128
820556,496369,2025-05-30 17:30:00,2025-05-31 05:54:00,7186,15188,425,648,PV50012690,6340,,,Cancelled,,1747559128,1747559128
820557,208376,2025-05-24 11:15:00,2025-05-24 22:47:00,13170,4068,221,46,JF32820320,4826,,,Delayed,43,1747559128,1747559128
820558,22431,2025-05-17 16:45:00,2025-05-18 02:38:00,14830,11663,372,443,GU45226033,,,,Cancelled,,1747559128,1747559128
820559,247781,2025-05-21 23:15:00,2025-05-22 05:33:00,13566,2466,164,508,FI91022424,519,,,Scheduled,,1747559128,1747559128
