LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
83001,254246,2025-05-30 10:00:00,2025-05-30 15:50:00,11358,2723,76,480,TZ64244125,6963,,,Cancelled,,1747465069,1747465069
83002,84637,2025-05-28 00:45:00,2025-05-28 08:54:00,12083,3289,111,115,OQ66142518,4768,,,Delayed,71,1747465069,1747465069
83003,493697,2025-05-17 03:15:00,2025-05-17 17:48:00,8364,2956,207,311,UE94185370,2713,,,OnTime,,1747465069,1747465069
83004,136600,2025-05-25 12:30:00,2025-05-25 19:07:00,14771,13481,359,432,MA58471942,8536,,,Delayed,13,1747465069,1747465069
83005,97025,2025-05-19 06:00:00,2025-05-19 14:59:00,12649,13530,428,558,PW61159051,,,,Cancelled,,1747465069,1747465069
83006,310740,2025-05-17 05:30:00,2025-05-17 11:44:00,2016,361,444,577,SV79670455,3246,,,OnTime,,1747465069,1747465069
83007,45606,2025-05-21 08:15:00,2025-05-21 15:08:00,3435,15572,136,184,LJ67931128,8898,,,Delayed,36,1747465069,1747465069
83008,44640,2025-05-26 19:30:00,2025-05-27 00:22:00,2259,13854,391,627,VC79257343,6273,,,Delayed,73,1747465069,1747465069
83009,279602,2025-05-28 00:30:00,2025-05-28 16:21:00,3854,11529,173,241,KH09265549,9401,,,Cancelled,,1747465069,1747465069
83010,140972,2025-05-22 19:15:00,2025-05-23 06:40:00,9614,16367,397,80,JO75296476,8062,,,Cancelled,,1747465069,1747465069
83011,43451,2025-05-20 08:00:00,2025-05-20 09:20:00,15635,10606,111,518,HE31991704XCD,5551,,,Cancelled,,1747465069,1747465069
83012,114120,2025-05-29 21:00:00,2025-05-30 10:51:00,9661,9020,94,478,KC47778048,6784,,,Delayed,39,1747465069,1747465069
83013,118290,2025-05-28 20:15:00,2025-05-29 11:29:00,4877,1356,424,591,PW58307220,6763,,,Cancelled,,1747465069,1747465069
83014,58897,2025-05-27 11:45:00,2025-05-27 22:16:00,1643,8323,629,118,MH33643449,5366,,,Delayed,33,1747465069,1747465069
83015,337627,2025-05-26 12:15:00,2025-05-27 04:49:00,16909,11166,523,,AS74160883,6823,,,Scheduled,,1747465069,1747465069
83016,308287,2025-05-18 08:00:00,2025-05-18 10:00:00,15294,8642,403,318,ND83436400XCD,7525,,,Delayed,12,1747465069,1747465069
83017,468064,2025-05-16 04:00:00,2025-05-16 16:58:00,16149,12286,63,135,UM03809696,2294,,,OnTime,,1747465069,1747465069
83018,420911,2025-06-01 18:00:00,2025-06-01 19:12:00,10065,15792,579,494,DZ53366707,,,,Scheduled,,1747465069,1747465069
83019,54145,2025-05-18 09:30:00,2025-05-18 14:39:00,4892,14952,326,442,PG82928525,5630,,,Delayed,73,1747465069,1747465069
83020,470598,2025-05-20 12:45:00,2025-05-20 20:20:00,807,13887,599,426,PS30405754,1329,,,Cancelled,,1747465069,1747465069
83021,473534,2025-05-26 01:30:00,2025-05-26 14:36:00,8197,10919,148,,VM19612526,3161,,,Delayed,61,1747465069,1747465069
83022,129559,2025-05-07 04:30:00,2025-05-07 21:45:00,14770,3938,411,498,EN00341136,7683,,,OnTime,,1747465069,1747465069
83023,196761,2025-05-26 13:45:00,2025-05-26 16:06:00,4284,12192,179,353,MA42301263,2764,,,Scheduled,,1747465069,1747465069
83024,459601,2025-05-22 06:30:00,2025-05-22 15:21:00,7657,3903,408,272,MG55100068,781,,,Cancelled,,1747465069,1747465069
83025,496504,2025-05-31 22:00:00,2025-06-01 08:52:00,11631,15316,206,83,RL93673682,,,,Scheduled,,1747465069,1747465069
83026,466478,2025-05-21 14:15:00,2025-05-21 23:19:00,14309,2799,236,485,CD97052439,8740,,,Cancelled,,1747465069,1747465069
83027,122733,2025-05-15 21:00:00,2025-05-16 10:19:00,16653,5533,326,467,DJ51019441,5059,2025-05-15 21:39:00,2025-05-16 10:58:00,Delayed,26,1747465069,1747465069
83028,228894,2025-05-19 08:30:00,2025-05-19 21:12:00,7904,12262,154,439,MA76080306,3695,,,Scheduled,,1747465069,1747465069
83029,183753,2025-05-11 23:00:00,2025-05-12 06:39:00,15563,5498,456,498,JW94292936,1548,,,OnTime,,1747465069,1747465069
83030,50641,2025-05-09 04:30:00,2025-05-09 14:43:00,8725,7233,471,411,QD82047860,732,,,OnTime,,1747465069,1747465069
83031,129049,2025-05-20 20:30:00,2025-05-21 07:40:00,3894,6515,481,579,OX42610171,8169,,,Delayed,42,1747465069,1747465069
83032,400756,2025-05-16 09:00:00,2025-05-16 10:38:00,9732,7293,92,523,ZL89187497,8317,,,OnTime,,1747465069,1747465069
83033,195482,2025-05-12 02:30:00,2025-05-12 20:27:00,11466,3381,256,309,XN65852540,2134,,,OnTime,,1747465069,1747465069
83034,3456,2025-05-14 17:45:00,2025-05-14 23:03:00,3672,11960,624,17,PS47479532,,,,OnTime,,1747465069,1747465069
83035,99529,2025-05-22 22:00:00,2025-05-23 01:04:00,4250,16934,345,385,LS19677611,9430,,,Scheduled,,1747465069,1747465069
83036,242099,2025-05-16 04:00:00,2025-05-16 10:14:00,9163,1897,551,352,QT57140306,1837,,,OnTime,,1747465069,1747465069
83037,122819,2025-05-31 12:30:00,2025-05-31 18:10:00,4226,12344,647,124,IV94826382,5419,,,Scheduled,,1747465069,1747465069
83038,351164,2025-05-22 14:30:00,2025-05-22 23:10:00,7344,4254,240,446,SL30697705,8675,,,Cancelled,,1747465069,1747465069
83039,254027,2025-05-17 08:45:00,2025-05-18 01:53:00,3882,2191,649,396,XR06816898,8384,,,OnTime,,1747465069,1747465069
83040,93559,2025-05-28 02:45:00,2025-05-28 11:53:00,965,10441,359,89,KN13478400,3678,,,Scheduled,,1747465069,1747465069
83041,242584,2025-05-19 03:00:00,2025-05-19 10:54:00,3563,7877,512,502,IR64854546,,,,Delayed,73,1747465069,1747465069
83042,33906,2025-05-11 03:00:00,2025-05-11 20:34:00,3144,8014,422,14,DR68497731,1148,2025-05-11 03:51:00,2025-05-11 21:25:00,Delayed,45,1747465069,1747465069
83043,157161,2025-05-27 09:45:00,2025-05-28 01:15:00,13458,8670,536,278,JR75472950,,,,Scheduled,,1747465069,1747465069
83044,484429,2025-05-14 16:00:00,2025-05-15 01:38:00,11746,6114,345,97,ZL33949330,1779,,,OnTime,,1747465069,1747465069
83045,144569,2025-05-18 06:00:00,2025-05-18 17:27:00,5606,3800,370,371,QR55169232,8803,,,Cancelled,,1747465069,1747465069
83046,108369,2025-05-29 18:30:00,2025-05-30 00:35:00,10266,15824,610,286,LM95882713,6092,,,Cancelled,,1747465069,1747465069
83047,422307,2025-05-19 08:30:00,2025-05-19 17:26:00,13181,7504,86,249,EJ54715608,7684,,,Scheduled,,1747465069,1747465069
83048,301844,2025-05-29 19:45:00,2025-05-30 08:03:00,7886,13786,395,,FN37234164,2696,,,Cancelled,,1747465069,1747465069
