LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
1001,100796,2025-05-26 02:00:00,2025-05-26 10:10:00,13520,16990,649,568,JE27809577,6530,,,Delayed,51,1747465069,1747465069
1002,335863,2025-05-12 05:30:00,2025-05-12 06:31:00,2973,2385,260,99,TH14418510,6979,2025-05-12 05:59:00,2025-05-12 07:00:00,Delayed,26,1747465069,1747465069
1003,15690,2025-05-17 09:00:00,2025-05-17 17:33:00,12555,4925,583,551,NL90753170,244,,,OnTime,,1747465069,1747465069
1004,148139,2025-05-28 07:15:00,2025-05-28 21:18:00,3424,14455,257,319,BX56553688,5173,,,Cancelled,,1747465069,1747465069
1005,158964,2025-05-27 23:15:00,2025-05-28 12:03:00,6625,3355,283,129,EZ11411636,5788,,,Cancelled,,1747465069,1747465069
1006,279405,2025-05-15 14:30:00,2025-05-16 03:59:00,7028,9154,552,584,RB13051037,,2025-05-15 15:11:00,2025-05-16 04:40:00,Delayed,79,1747465069,1747465069
1007,464798,2025-05-10 05:00:00,2025-05-10 18:59:00,16538,7387,178,94,NH29512487,,,,OnTime,,1747465069,1747465069
1008,477592,2025-05-23 10:00:00,2025-05-23 13:00:00,4177,7153,330,198,TO08464273,704,,,Cancelled,,1747465069,1747465069
1009,294895,2025-05-24 01:00:00,2025-05-24 07:10:00,10028,2469,150,226,QR37545137,2962,,,Scheduled,,1747465069,1747465069
1010,386210,2025-05-17 06:45:00,2025-05-18 00:19:00,2905,13858,575,222,KM07254818,8690,,,OnTime,,1747465069,1747465069
1011,14571,2025-05-24 16:45:00,2025-05-25 04:27:00,2584,14530,390,21,TR45219793,4009,,,Scheduled,,1747465069,1747465069
1012,216584,2025-05-24 18:15:00,2025-05-24 21:28:00,2010,2,496,320,AI46806018,1486,,,Cancelled,,1747465069,1747465069
1013,460899,2025-05-11 18:30:00,2025-05-11 20:11:00,4603,1287,132,94,MY47324166,4321,,,OnTime,,1747465069,1747465069
1014,392896,2025-05-26 06:00:00,2025-05-26 19:36:00,5717,2198,607,383,LP75205709,5459,,,Scheduled,,1747465069,1747465069
1015,308823,2025-05-26 21:15:00,2025-05-27 04:33:00,16988,16777,1,4,ZI82812037,2360,,,Cancelled,,1747465069,1747465069
1016,359667,2025-05-12 21:30:00,2025-05-13 14:32:00,16601,15107,289,236,EL87110389,3741,,,OnTime,,1747465069,1747465069
1017,249880,2025-05-12 14:45:00,2025-05-12 20:51:00,4018,10915,241,473,PN61600575,5180,2025-05-12 15:38:00,2025-05-12 21:44:00,Delayed,17,1747465069,1747465069
1018,17907,2025-05-24 09:30:00,2025-05-24 12:22:00,5456,4463,504,333,KR96021955,,,,Delayed,78,1747465069,1747465069
1019,5415,2025-05-13 18:45:00,2025-05-14 02:23:00,14512,702,274,66,LE50806072,5919,,,OnTime,,1747465069,1747465069
1020,251457,2025-05-19 04:15:00,2025-05-19 07:47:00,1229,2169,100,643,QW31417777,8512,,,Scheduled,,1747465069,1747465069
1021,339640,2025-05-09 01:00:00,2025-05-09 02:00:00,13441,9640,407,318,FR06310576,1968,,,OnTime,,1747465069,1747465069
1022,319613,2025-05-13 02:15:00,2025-05-13 13:38:00,9232,12072,498,582,TP48765047,7478,,,OnTime,,1747465069,1747465069
1023,337406,2025-05-14 05:45:00,2025-05-14 23:43:00,12548,7630,67,84,RL41631323,262,,,OnTime,,1747465069,1747465069
1024,332876,2025-05-24 15:45:00,2025-05-25 09:22:00,12450,14339,124,193,BB09470967,3715,,,Scheduled,,1747465069,1747465069
1025,303593,2025-05-11 22:00:00,2025-05-12 09:31:00,10380,9963,331,219,UH60669566,,,,OnTime,,1747465069,1747465069
1026,219434,2025-05-13 08:00:00,2025-05-13 21:48:00,3562,15251,499,415,DG65339522,2278,,,OnTime,,1747465069,1747465069
1027,119793,2025-05-17 17:15:00,2025-05-17 20:19:00,2503,14127,338,255,MR94849424,7120,,,Cancelled,,1747465069,1747465069
1028,76749,2025-05-17 03:15:00,2025-05-17 05:33:00,4660,4794,519,535,MK86347809,2716,2025-05-17 03:58:00,2025-05-17 06:16:00,Delayed,56,1747465069,1747465069
1029,139186,2025-05-27 11:30:00,2025-05-27 19:06:00,13780,13286,54,190,UQ74840366,8421,,,Delayed,11,1747465069,1747465069
1030,13559,2025-05-25 17:45:00,2025-05-25 22:32:00,13286,516,89,140,XL35485977,3500,,,Delayed,12,1747465069,1747465069
1031,72659,2025-05-11 01:30:00,2025-05-11 10:38:00,16167,12004,632,280,NR85918106,8450,2025-05-11 02:17:00,2025-05-11 11:25:00,Delayed,25,1747465069,1747465069
1032,60929,2025-05-12 17:15:00,2025-05-13 05:05:00,5039,16245,225,182,OR83369688,8495,,,OnTime,,1747465069,1747465069
1033,411391,2025-05-25 15:30:00,2025-05-25 19:45:00,15209,16102,130,,VE99410954,9196,,,Delayed,37,1747465069,1747465069
1034,375346,2025-05-10 17:30:00,2025-05-11 10:56:00,7115,12932,290,563,TU86477148,3658,,,Cancelled,,1747465069,1747465069
1035,151203,2025-05-11 06:15:00,2025-05-11 10:27:00,5252,12034,256,125,JT91233569,8338,,,OnTime,,1747465069,1747465069
1036,95201,2025-05-21 13:30:00,2025-05-22 06:28:00,6331,12743,548,499,CA63367903,6899,,,Cancelled,,1747465069,1747465069
1037,3635,2025-05-17 01:45:00,2025-05-17 14:26:00,13000,16547,344,632,RE82904075,7792,,,OnTime,,1747465069,1747465069
1038,388083,2025-05-17 06:15:00,2025-05-17 13:04:00,5299,3583,98,319,YQ56469740,3566,2025-05-17 06:59:00,2025-05-17 13:48:00,Delayed,25,1747465069,1747465069
1039,847,2025-05-28 11:30:00,2025-05-29 02:31:00,13417,3872,241,,GA82043610,,,,Scheduled,,1747465069,1747465069
1040,106502,2025-05-25 02:30:00,2025-05-25 13:45:00,2974,5014,353,537,ZP58060012,6819,,,Cancelled,,1747465069,1747465069
1041,481737,2025-05-09 20:15:00,2025-05-10 11:18:00,2046,3028,634,529,FR18084170,6838,,,OnTime,,1747465069,1747465069
1042,63709,2025-05-24 12:00:00,2025-05-24 14:19:00,3868,10885,52,50,JU37802887,3611,,,Cancelled,,1747465069,1747465069
1043,371513,2025-05-11 02:45:00,2025-05-11 04:51:00,9192,10982,110,584,QP88836950,3646,,,OnTime,,1747465069,1747465069
1044,50937,2025-05-29 23:45:00,2025-05-30 11:25:00,13281,3014,372,317,LD84389271,,,,Scheduled,,1747465069,1747465069
1045,415141,2025-05-29 23:15:00,2025-05-30 04:47:00,202,12075,287,94,JT11655127,8441,,,Delayed,37,1747465069,1747465069
1046,495801,2025-05-17 10:30:00,2025-05-17 13:42:00,1841,2081,21,451,LK03532826,8245,,,OnTime,,1747465069,1747465069
1047,261463,2025-05-31 01:00:00,2025-05-31 02:56:00,15925,5786,152,460,MW66399360,,,,Cancelled,,1747465069,1747465069
1048,122099,2025-05-19 12:15:00,2025-05-20 05:00:00,1596,14208,131,175,FR75886824,,,,Scheduled,,1747465069,1747465069
1049,54977,2025-05-20 13:15:00,2025-05-21 01:16:00,9992,2920,148,181,TL79341820,3980,,,Delayed,75,1747465069,1747465069
1050,150514,2025-05-12 06:45:00,2025-05-12 07:59:00,3937,341,75,34,LQ26353393,,,,OnTime,,1747465069,1747465069
1051,289418,2025-05-19 06:30:00,2025-05-19 13:17:00,14942,1042,79,343,XS96265104,1973,,,Cancelled,,1747465069,1747465069
1052,82190,2025-05-09 21:30:00,2025-05-10 13:55:00,6102,3715,207,499,JJ12869415,4079,,,OnTime,,1747465069,1747465069
1053,257753,2025-05-19 02:45:00,2025-05-19 08:21:00,2769,12918,303,496,ZV64493211,6947,,,Delayed,64,1747465069,1747465069
1054,457205,2025-05-13 14:45:00,2025-05-13 22:57:00,5161,8,60,570,ZD25583537,1448,,,OnTime,,1747465069,1747465069
1055,18843,2025-05-25 15:30:00,2025-05-25 21:25:00,13266,9177,650,426,CY40956041,8130,,,Cancelled,,1747465069,1747465069
1056,188745,2025-05-24 02:00:00,2025-05-24 19:06:00,3539,9200,324,140,YB51951559,8439,,,Cancelled,,1747465069,1747465069
1057,311553,2025-05-11 16:15:00,2025-05-12 03:50:00,1239,16945,368,581,QS32538057,8911,,,OnTime,,1747465069,1747465069
1058,46471,2025-05-27 03:15:00,2025-05-27 17:48:00,4968,10497,589,,MD08784595,1441,,,Cancelled,,1747465069,1747465069
1059,477991,2025-05-12 08:45:00,2025-05-12 16:07:00,539,3204,411,2,NI89432041,3186,2025-05-12 08:58:00,2025-05-12 16:20:00,Delayed,63,1747465069,1747465069
1060,490731,2025-05-12 20:15:00,2025-05-12 21:57:00,9817,4092,229,421,OQ91830381,4263,,,OnTime,,1747465069,1747465069
1061,98192,2025-05-28 13:30:00,2025-05-28 15:31:00,11614,4262,281,17,FI13201480,870,,,Scheduled,,1747465069,1747465069
