LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
872501,24562,2025-05-23 15:30:00,2025-05-23 18:27:00,6987,9297,247,97,NF65952351,7644,,,Delayed,34,1747559128,1747559128
872502,162274,2025-05-29 11:30:00,2025-05-29 17:18:00,5870,1820,172,564,IN32029798,2742,,,Delayed,77,1747559128,1747559128
872503,58761,2025-06-03 03:00:00,2025-06-03 13:22:00,11000,12013,41,555,WL95235352,412,,,Cancelled,,1747559128,1747559128
872504,46733,2025-05-12 14:45:00,2025-05-13 00:12:00,11439,16170,292,388,PO00152142,4832,,,OnTime,,1747559128,1747559128
872505,36600,2025-05-17 00:15:00,2025-05-17 09:44:00,16540,10427,357,333,LY35460378,6341,,,OnTime,,1747559128,1747559128
872506,362046,2025-05-19 21:15:00,2025-05-20 04:06:00,10465,14324,54,229,WQ94217000,,,,Cancelled,,1747559128,1747559128
872507,370018,2025-05-11 03:30:00,2025-05-11 13:16:00,11830,16157,72,486,ME63372392,2375,2025-05-11 04:04:00,2025-05-11 13:50:00,Delayed,75,1747559128,1747559128
872508,318414,2025-05-29 14:15:00,2025-05-29 18:35:00,14277,9923,131,,UY49182354,,,,Delayed,98,1747559128,1747559128
872509,350286,2025-05-14 15:15:00,2025-05-15 08:45:00,6994,2601,196,,SK59802638,2335,2025-05-14 16:03:00,2025-05-15 09:33:00,Delayed,94,1747559128,1747559128
872510,496857,2025-05-15 23:15:00,2025-05-16 08:50:00,10980,649,160,503,PP55680693XCD,,,,OnTime,,1747559128,1747559128
872511,367659,2025-05-30 05:30:00,2025-05-30 07:17:00,1639,6328,571,629,OV02925956,4975,,,Cancelled,,1747559128,1747559128
872512,16824,2025-05-21 03:00:00,2025-05-21 05:59:00,2907,4969,111,320,IO95833433,6608,,,Delayed,76,1747559128,1747559128
872513,433174,2025-05-30 02:15:00,2025-05-30 10:50:00,4646,9252,52,318,HX98483003,2624,,,Delayed,32,1747559128,1747559128
872514,113426,2025-05-29 03:30:00,2025-05-29 05:55:00,11805,13846,637,539,GZ30390764,,,,Scheduled,,1747559128,1747559128
872515,196567,2025-05-12 05:00:00,2025-05-12 11:39:00,4686,6589,610,21,II62449962,3986,,,Cancelled,,1747559128,1747559128
872516,146720,2025-05-27 13:30:00,2025-05-28 00:26:00,4149,16547,480,238,SB82638316,2153,,,Cancelled,,1747559128,1747559128
872517,480742,2025-05-26 18:45:00,2025-05-27 05:51:00,4552,2204,317,392,SN42239772,4494,,,Delayed,47,1747559128,1747559128
872518,498253,2025-05-14 22:15:00,2025-05-15 12:46:00,2132,2093,483,289,TZ09883387,5527,,,OnTime,,1747559128,1747559128
872519,141720,2025-05-26 01:15:00,2025-05-26 16:42:00,15725,4854,46,91,SP98620676,5618,,,Delayed,37,1747559128,1747559128
872520,73187,2025-05-24 21:00:00,2025-05-25 09:38:00,6236,6540,310,32,IN24640501,8018,,,Scheduled,,1747559128,1747559128
872521,234721,2025-05-17 05:45:00,2025-05-17 19:13:00,7472,7321,78,614,IY03627113XCD,6730,,,OnTime,,1747559128,1747559128
872522,239403,2025-05-28 22:30:00,2025-05-29 05:32:00,12856,3441,614,521,GX74898696,2529,,,Cancelled,,1747559128,1747559128
872523,98510,2025-05-09 03:15:00,2025-05-09 06:52:00,8971,6558,274,77,EM17480234,7328,,,Cancelled,,1747559128,1747559128
872524,,2025-05-21 08:00:00,2025-05-21 10:09:00,5284,4670,81,182,MA95342202R,915,,,Delayed,65,1747559128,1747559128
872525,461496,2025-05-17 16:30:00,2025-05-18 03:32:00,13265,14857,416,581,NH90994449,2722,,,OnTime,,1747559128,1747559128
872526,243373,2025-05-17 15:45:00,2025-05-17 23:07:00,15053,16864,493,400,XK38232419,5547,,,OnTime,,1747559128,1747559128
872527,158275,2025-05-26 04:45:00,2025-05-26 10:52:00,4252,5234,199,25,JX89884887,,,,Scheduled,,1747559128,1747559128
872528,311634,2025-05-31 12:00:00,2025-05-31 20:40:00,1525,6206,153,399,DP05650390,,,,Cancelled,,1747559128,1747559128
872529,488100,2025-05-26 17:45:00,2025-05-27 00:45:00,12238,13475,118,514,YH99259134,8661,,,Delayed,36,1747559128,1747559128
872530,182300,2025-05-11 15:00:00,2025-05-11 18:40:00,8337,973,597,,FV08402123XCD,,,,OnTime,,1747559128,1747559128
872531,250507,2025-05-26 01:15:00,2025-05-26 12:29:00,12163,5405,394,245,MP12180694,5435,,,Cancelled,,1747559128,1747559128
872532,,2025-05-23 08:00:00,2025-05-23 11:56:00,7257,4432,345,97,CY98445793R,75,,,Scheduled,,1747559128,1747559128
872533,286600,2025-05-21 10:15:00,2025-05-21 14:15:00,14235,16817,624,595,HE64640409,6492,,,Cancelled,,1747559128,1747559128
872534,489392,2025-05-29 13:30:00,2025-05-29 17:40:00,1700,11812,250,49,GA13699928,,,,Scheduled,,1747559128,1747559128
872535,318936,2025-05-28 12:00:00,2025-05-29 00:55:00,7615,3542,116,213,LE18347880,8186,,,Cancelled,,1747559128,1747559128
872536,5128,2025-05-12 07:45:00,2025-05-12 22:46:00,9916,1597,57,378,ZO64354353,,,,Cancelled,,1747559128,1747559128
872537,208080,2025-05-26 00:30:00,2025-05-26 17:15:00,14010,15186,505,224,UZ12865095,236,,,Scheduled,,1747559128,1747559128
872538,286856,2025-05-23 08:15:00,2025-05-23 12:50:00,11746,12070,228,,RA41731274,,,,Scheduled,,1747559128,1747559128
872539,315101,2025-05-14 12:15:00,2025-05-14 20:33:00,1004,8608,384,214,MS10742626,4136,2025-05-14 13:11:00,2025-05-14 21:29:00,Delayed,87,1747559128,1747559128
872540,36299,2025-05-27 16:15:00,2025-05-28 07:54:00,11819,8692,557,645,AX69391214,6024,,,Delayed,69,1747559128,1747559128
872541,93450,2025-05-22 11:30:00,2025-05-23 05:16:00,8778,11329,230,480,ET71954310,2211,,,Delayed,33,1747559128,1747559128
872542,256000,2025-05-12 04:00:00,2025-05-12 17:41:00,7079,14718,288,593,MP03163600,,2025-05-12 04:12:00,2025-05-12 17:53:00,Delayed,27,1747559128,1747559128
872543,176406,2025-05-28 19:00:00,2025-05-28 21:14:00,14456,2573,465,148,MH72153944,3733,,,Delayed,55,1747559128,1747559128
872544,78998,2025-06-02 13:00:00,2025-06-03 02:08:00,5043,12002,563,175,JO79425557XCD,3256,,,Scheduled,,1747559128,1747559128
872545,48584,2025-05-31 09:45:00,2025-05-31 17:10:00,1598,10363,117,131,GD20080916XCD,7472,,,Cancelled,,1747559128,1747559128
872546,142060,2025-05-17 19:30:00,2025-05-18 01:35:00,342,6786,85,610,RK64700602XCD,6313,,,OnTime,,1747559128,1747559128
872547,426917,2025-05-19 17:45:00,2025-05-20 06:19:00,10375,11649,473,193,YZ26264682,5113,,,Delayed,76,1747559128,1747559128
872548,327864,2025-05-10 04:00:00,2025-05-10 12:33:00,1486,12646,178,9,CF26918580,8215,,,OnTime,,1747559128,1747559128
872549,499772,2025-05-17 00:15:00,2025-05-17 18:14:00,9996,9532,428,282,QX72710582,7470,2025-05-17 00:47:00,2025-05-17 18:46:00,Delayed,48,1747559128,1747559128
872550,184749,2025-05-28 17:45:00,2025-05-29 08:18:00,5511,12651,395,166,WK87320319,1366,,,Cancelled,,1747559128,1747559128
872551,,2025-05-18 08:00:00,2025-05-18 10:58:00,1380,9592,417,477,QO64549213R,5008,,,OnTime,,1747559128,1747559128
872552,484628,2025-05-17 11:45:00,2025-05-18 01:15:00,15699,6813,307,2,QS01364023,5094,,,OnTime,,1747559128,1747559128
872553,142047,2025-05-18 23:45:00,2025-05-19 17:36:00,118,3303,198,,LQ22163676,391,,,Scheduled,,1747559128,1747559128
872554,249433,2025-05-14 08:45:00,2025-05-14 19:55:00,25,11343,41,38,PD44191169,3279,,,OnTime,,1747559128,1747559128
872555,274195,2025-05-29 15:00:00,2025-05-29 20:25:00,3646,8252,650,54,XG20593328XCD,3848,,,Delayed,82,1747559128,1747559128
872556,403567,2025-05-20 21:15:00,2025-05-21 05:08:00,13799,10360,174,596,GK04638141,2077,,,Cancelled,,1747559128,1747559128
872557,123635,2025-05-20 22:15:00,2025-05-21 14:47:00,14677,8332,617,554,RT17953118,,,,Cancelled,,1747559128,1747559128
872558,472408,2025-05-16 13:30:00,2025-05-16 15:12:00,5743,10198,523,228,JS98718066,3289,,,OnTime,,1747559128,1747559128
872559,175042,2025-05-30 02:30:00,2025-05-30 17:50:00,6033,11093,276,,DU24772371,8494,,,Cancelled,,1747559128,1747559128
872560,423770,2025-05-29 20:15:00,2025-05-30 07:56:00,7638,11674,357,250,HG87689848,,,,Delayed,32,1747559128,1747559128
872561,340410,2025-05-15 11:45:00,2025-05-16 05:22:00,8488,4788,505,542,DW57586025,582,,,Cancelled,,1747559128,1747559128
872562,194549,2025-05-19 09:30:00,2025-05-20 02:32:00,6768,12580,171,302,GB66736981,27,,,Cancelled,,1747559128,1747559128
872563,186084,2025-05-15 17:15:00,2025-05-16 04:12:00,1002,2224,607,62,JS05189923,8361,,,OnTime,,1747559128,1747559128
872564,318044,2025-05-22 13:30:00,2025-05-23 03:21:00,1833,12203,605,551,OQ89870276,,,,Cancelled,,1747559128,1747559128
872565,459264,2025-05-23 19:30:00,2025-05-24 12:56:00,12761,8164,428,84,VR53775646,3629,,,Cancelled,,1747559128,1747559128
