LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
254501,286587,2025-05-24 05:15:00,2025-05-24 08:55:00,7913,8610,191,117,IV04949755,4771,,,Delayed,27,1747465069,1747465069
254502,97798,2025-05-24 13:15:00,2025-05-24 15:08:00,5111,12695,30,152,MS78604188,3635,,,Scheduled,,1747465069,1747465069
254503,281820,2025-05-19 08:00:00,2025-05-19 09:19:00,3082,1352,132,30,ZN12463409XCD,4478,,,Scheduled,,1747465069,1747465069
254504,374996,2025-05-11 03:30:00,2025-05-11 12:23:00,14315,4314,212,111,QY63631500,,2025-05-11 03:57:00,2025-05-11 12:50:00,Delayed,75,1747465069,1747465069
254505,185467,2025-05-19 17:30:00,2025-05-20 00:48:00,12410,7273,431,,GV88469138,,,,Cancelled,,1747465069,1747465069
254506,169111,2025-05-27 22:45:00,2025-05-28 08:18:00,12400,3109,249,119,TM28354033,7650,,,Delayed,31,1747465069,1747465069
254507,222276,2025-05-31 02:00:00,2025-05-31 16:27:00,10091,13495,336,18,NU29203915,6091,,,Scheduled,,1747465069,1747465069
254508,193355,2025-05-12 20:15:00,2025-05-13 00:38:00,6240,14372,363,28,ZX18637616,3831,,,OnTime,,1747465069,1747465069
254509,110524,2025-05-11 19:45:00,2025-05-11 21:29:00,5993,14509,211,256,KN18236833,5246,2025-05-11 20:26:00,2025-05-11 22:10:00,Delayed,35,1747465069,1747465069
254510,375264,2025-06-01 15:30:00,2025-06-02 06:43:00,6764,11709,629,325,VC95461469,57,,,Delayed,24,1747465069,1747465069
254511,370516,2025-05-31 18:00:00,2025-06-01 09:30:00,734,12615,379,281,VK29279761,,,,Scheduled,,1747465069,1747465069
254512,181719,2025-05-16 17:15:00,2025-05-17 01:39:00,10061,5278,556,46,YW96527152,2005,,,OnTime,,1747465069,1747465069
254513,295461,2025-05-16 00:15:00,2025-05-16 02:31:00,12849,14324,160,466,GL95769702,6911,2025-05-16 00:41:00,2025-05-16 02:57:00,Delayed,17,1747465069,1747465069
254514,98046,2025-05-20 23:00:00,2025-05-21 08:56:00,3245,10415,408,227,BQ01400476,3,,,Scheduled,,1747465069,1747465069
254515,21707,2025-05-12 20:00:00,2025-05-13 09:55:00,4148,13747,226,640,ZD52776613,3326,,,OnTime,,1747465069,1747465069
254516,480977,2025-05-15 04:45:00,2025-05-15 07:40:00,7983,10538,499,639,KC65905433,,,,OnTime,,1747465069,1747465069
254517,318888,2025-05-14 20:15:00,2025-05-15 07:10:00,11180,8261,579,604,WH11263767,,,,OnTime,,1747465069,1747465069
254518,67084,2025-05-07 06:45:00,2025-05-07 08:11:00,7075,7457,15,364,KX02055168,9065,,,OnTime,,1747465069,1747465069
254519,491127,2025-05-18 05:45:00,2025-05-18 16:07:00,8784,2585,218,,HE49357261,,,,Cancelled,,1747465069,1747465069
254520,2021,2025-05-15 22:45:00,2025-05-16 07:58:00,16513,8646,286,122,XN56118065,4425,,,OnTime,,1747465069,1747465069
254521,416344,2025-05-28 19:45:00,2025-05-29 03:24:00,12502,16064,39,400,FZ48047353,150,,,Delayed,13,1747465069,1747465069
254522,254396,2025-05-14 00:45:00,2025-05-14 15:49:00,2750,7855,206,374,AC61990154,1534,,,OnTime,,1747465069,1747465069
254523,144615,2025-05-19 04:30:00,2025-05-19 21:54:00,9279,15114,89,122,SC38356709,3492,,,Cancelled,,1747465069,1747465069
254524,429383,2025-05-26 14:30:00,2025-05-27 07:07:00,8082,9835,464,360,DM46466413,136,,,Delayed,26,1747465069,1747465069
254525,395704,2025-05-18 20:00:00,2025-05-18 21:00:00,7493,1426,403,263,FS95756384,7942,,,Cancelled,,1747465069,1747465069
254526,216979,2025-05-22 05:00:00,2025-05-22 14:02:00,451,1500,290,606,BT65082470,491,,,Delayed,16,1747465069,1747465069
254527,1963,2025-05-24 08:00:00,2025-05-24 09:55:00,13677,10450,170,405,WV41425303XCD,6996,,,Delayed,13,1747465069,1747465069
254528,248037,2025-05-21 22:45:00,2025-05-22 12:48:00,7024,4323,343,,CL96414951,2598,,,Cancelled,,1747465069,1747465069
254529,456107,2025-05-20 09:00:00,2025-05-20 18:39:00,9269,5559,253,234,CY18527802,1985,,,Delayed,41,1747465069,1747465069
254530,156050,2025-05-20 08:00:00,2025-05-20 11:16:00,8097,13233,570,626,CQ80782889XCD,298,,,Cancelled,,1747465069,1747465069
254531,136903,2025-05-18 08:00:00,2025-05-18 11:14:00,3132,2014,237,33,SZ57076954XCD,3253,,,Scheduled,,1747465069,1747465069
254532,384111,2025-05-26 15:00:00,2025-05-26 22:19:00,16018,8624,153,350,AB46235222,4031,,,Delayed,44,1747465069,1747465069
254533,230536,2025-05-23 12:30:00,2025-05-24 03:52:00,2156,866,583,357,MF90977879,,,,Cancelled,,1747465069,1747465069
254534,19694,2025-05-11 10:00:00,2025-05-11 11:43:00,16630,6528,478,537,JU41284965,3074,,,OnTime,,1747465069,1747465069
254535,273255,2025-05-27 23:15:00,2025-05-28 01:31:00,15778,9649,631,644,SS90299578,8156,,,Scheduled,,1747465069,1747465069
254536,113307,2025-05-12 19:15:00,2025-05-13 11:35:00,4656,203,407,184,YA01730692,498,,,OnTime,,1747465069,1747465069
254537,207631,2025-05-26 09:15:00,2025-05-26 15:31:00,14321,7488,469,388,AA47094390,,,,Delayed,16,1747465069,1747465069
254538,44741,2025-05-23 21:30:00,2025-05-24 05:27:00,11143,1599,221,539,BR93889078,4412,,,Scheduled,,1747465069,1747465069
254539,261303,2025-05-22 12:00:00,2025-05-22 17:35:00,14678,13222,82,,KP50383867,3368,,,Cancelled,,1747465069,1747465069
254540,349301,2025-05-27 20:00:00,2025-05-28 00:03:00,8461,5598,530,42,FW36055680,52,,,Cancelled,,1747465069,1747465069
254541,17416,2025-05-15 08:30:00,2025-05-16 02:23:00,159,14177,507,334,HN34504031,4349,,,OnTime,,1747465069,1747465069
254542,58893,2025-05-20 22:30:00,2025-05-21 06:20:00,39,9580,148,93,EE39604803,8699,,,Cancelled,,1747465069,1747465069
