LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
613501,369291,2025-05-17 14:15:00,2025-05-18 06:25:00,10315,360,83,480,ED34482312XCD,2130,2025-05-17 14:30:00,2025-05-18 06:40:00,Delayed,86,1747559128,1747559128
613502,,2025-05-24 08:00:00,2025-05-24 11:29:00,5845,13944,438,111,JQ56100774R,8616,,,Cancelled,,1747559128,1747559128
613503,216602,2025-05-23 02:15:00,2025-05-23 19:24:00,2726,13947,147,294,GH37594800,,,,Delayed,97,1747559128,1747559128
613504,308346,2025-05-15 03:00:00,2025-05-15 17:22:00,6385,2206,13,99,WX04498105,750,,,OnTime,,1747559128,1747559128
613505,210590,2025-05-23 07:15:00,2025-05-23 11:30:00,2936,8210,606,,PG50658746,1093,,,Cancelled,,1747559128,1747559128
613506,357317,2025-05-15 02:30:00,2025-05-15 10:44:00,7543,15055,482,,NB07752261,3742,,,Cancelled,,1747559128,1747559128
613507,343774,2025-06-02 02:30:00,2025-06-02 11:12:00,252,15126,362,,AN98370968,9357,,,Delayed,64,1747559128,1747559128
613508,491906,2025-05-31 13:30:00,2025-06-01 02:26:00,6026,7642,570,268,WQ15235270,517,,,Scheduled,,1747559128,1747559128
613509,131801,2025-05-26 16:15:00,2025-05-26 23:47:00,14981,1083,637,295,YE47482659,6255,,,Scheduled,,1747559128,1747559128
613510,343345,2025-05-26 21:45:00,2025-05-27 02:35:00,10085,13412,185,361,OW23170182,,,,Cancelled,,1747559128,1747559128
613511,332414,2025-05-15 11:00:00,2025-05-16 03:20:00,13137,7089,132,449,BH74533463,6549,2025-05-15 11:38:00,2025-05-16 03:58:00,Delayed,42,1747559128,1747559128
613512,317677,2025-05-19 23:30:00,2025-05-20 08:24:00,3628,3976,435,609,HJ37641233,1515,,,Scheduled,,1747559128,1747559128
613513,369536,2025-06-03 01:45:00,2025-06-03 07:06:00,5855,353,162,180,LY96567015,,,,Delayed,57,1747559128,1747559128
613514,332145,2025-06-03 21:15:00,2025-06-04 13:43:00,13288,11077,202,516,YF06045551,,,,Scheduled,,1747559128,1747559128
613515,463925,2025-06-02 17:30:00,2025-06-03 03:00:00,3887,13052,579,128,YS82128605,,,,Delayed,32,1747559128,1747559128
613516,273519,2025-05-17 04:30:00,2025-05-17 06:54:00,12987,5666,640,87,TZ14063952,1468,,,OnTime,,1747559128,1747559128
613517,212425,2025-05-20 20:30:00,2025-05-21 05:57:00,6433,4063,84,500,TW64639868,,,,Cancelled,,1747559128,1747559128
613518,164845,2025-05-28 21:00:00,2025-05-29 11:50:00,15688,14048,104,466,QY89097125,3098,,,Scheduled,,1747559128,1747559128
613519,376860,2025-05-30 15:45:00,2025-05-31 05:34:00,13855,12457,319,80,JD07230671,3669,,,Cancelled,,1747559128,1747559128
613520,377620,2025-05-25 01:00:00,2025-05-25 02:14:00,14159,10787,628,578,VW59081408,,,,Scheduled,,1747559128,1747559128
613521,263150,2025-05-28 16:00:00,2025-05-29 05:26:00,6587,547,80,217,WR17381541,3457,,,Delayed,29,1747559128,1747559128
613522,153829,2025-05-14 04:00:00,2025-05-14 08:09:00,16719,12669,490,,WQ74556588,1574,,,OnTime,,1747559128,1747559128
613523,69166,2025-05-16 14:00:00,2025-05-16 20:47:00,119,10826,490,228,EJ08202105,7155,,,OnTime,,1747559128,1747559128
613524,277473,2025-05-27 08:30:00,2025-05-27 18:47:00,1573,13343,177,68,ZI73850672,,,,Cancelled,,1747559128,1747559128
613525,78604,2025-05-26 16:15:00,2025-05-26 23:58:00,13208,5584,308,195,NT13389270,3642,,,Delayed,83,1747559128,1747559128
613526,77487,2025-05-15 01:30:00,2025-05-15 02:36:00,5723,9335,268,322,GJ80664460,6976,,,OnTime,,1747559128,1747559128
613527,148839,2025-05-21 10:15:00,2025-05-21 23:30:00,2821,7679,78,354,FB00429796,2317,,,Scheduled,,1747559128,1747559128
613528,44084,2025-05-17 13:15:00,2025-05-17 21:55:00,241,5242,183,436,MN82453066XCD,9045,,,OnTime,,1747559128,1747559128
613529,,2025-05-21 08:00:00,2025-05-21 09:08:00,7908,16562,468,634,OX24293798R,,,,Cancelled,,1747559128,1747559128
613530,93518,2025-05-28 01:30:00,2025-05-28 08:24:00,7381,9677,471,291,LS88524972,9144,,,Scheduled,,1747559128,1747559128
613531,400619,2025-05-28 00:30:00,2025-05-28 10:10:00,12293,14453,581,567,TK19578128,4558,,,Delayed,85,1747559128,1747559128
613532,,2025-05-22 08:00:00,2025-05-22 11:54:00,16815,15285,648,,CY99843820R,3644,,,Cancelled,,1747559128,1747559128
