LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
508501,321269,2025-05-26 05:15:00,2025-05-26 08:49:00,5915,9128,650,650,JG72739869,8701,,,Cancelled,,1747559128,1747559128
508502,52225,2025-05-29 13:45:00,2025-05-30 00:04:00,747,10620,136,383,VU16956138,8034,,,Cancelled,,1747559128,1747559128
508503,,2025-05-19 08:00:00,2025-05-19 11:58:00,11979,2037,26,4,BL36012100R,3526,,,Delayed,76,1747559128,1747559128
508504,479319,2025-05-26 04:00:00,2025-05-26 18:35:00,3891,14270,439,620,VG87006241,5706,,,Delayed,22,1747559128,1747559128
508505,2684,2025-05-22 16:15:00,2025-05-23 05:39:00,13334,15120,31,129,DQ17448022,,,,Scheduled,,1747559128,1747559128
508506,15168,2025-05-11 06:00:00,2025-05-11 10:29:00,10591,12546,398,109,HP74509441XCD,8637,,,OnTime,,1747559128,1747559128
508507,100750,2025-05-18 22:30:00,2025-05-18 23:59:00,7604,16232,179,239,BG60580916,4571,,,Cancelled,,1747559128,1747559128
508508,,2025-05-15 08:00:00,2025-05-15 11:45:00,13747,9375,441,103,WW12588930R,4585,2025-05-15 08:41:00,2025-05-15 12:26:00,Delayed,36,1747559128,1747559128
508509,12103,2025-05-30 06:45:00,2025-05-30 15:27:00,6847,221,432,391,HN40354735,7906,,,Cancelled,,1747559128,1747559128
508510,259397,2025-05-24 12:45:00,2025-05-24 22:40:00,12114,87,376,516,NL27602865XCD,,,,Delayed,85,1747559128,1747559128
508511,237173,2025-05-31 03:00:00,2025-05-31 15:59:00,15725,6727,458,37,EI61636275,375,,,Scheduled,,1747559128,1747559128
508512,306991,2025-05-19 19:15:00,2025-05-20 07:41:00,2008,10243,595,488,NM25764612,5853,,,Delayed,11,1747559128,1747559128
508513,170223,2025-05-12 04:30:00,2025-05-12 19:02:00,12329,1297,475,599,EA90215704,1190,,,OnTime,,1747559128,1747559128
508514,,2025-05-21 08:00:00,2025-05-21 11:05:00,16004,4731,436,506,JG87980236R,,,,Scheduled,,1747559128,1747559128
508515,440466,2025-05-24 07:00:00,2025-05-24 20:49:00,9235,16304,423,369,JX45582320XCD,3514,,,Scheduled,,1747559128,1747559128
508516,294572,2025-05-31 07:45:00,2025-05-31 11:31:00,6972,6681,417,470,LD77592560,2808,,,Scheduled,,1747559128,1747559128
508517,351103,2025-06-02 11:15:00,2025-06-02 19:00:00,10427,16747,479,510,LZ82265287,8160,,,Cancelled,,1747559128,1747559128
508518,441481,2025-05-23 02:45:00,2025-05-23 03:53:00,16519,7606,259,560,WU20729796,6390,,,Delayed,83,1747559128,1747559128
508519,448420,2025-05-21 11:00:00,2025-05-21 21:53:00,15354,15709,592,311,PE35254505,,,,Cancelled,,1747559128,1747559128
508520,497180,2025-05-24 08:15:00,2025-05-24 12:45:00,2965,5785,587,571,NI41421041,3794,,,Scheduled,,1747559128,1747559128
508521,273935,2025-05-30 18:00:00,2025-05-30 22:14:00,2481,15541,194,460,YN68918337XCD,2320,,,Scheduled,,1747559128,1747559128
508522,324416,2025-05-21 00:30:00,2025-05-21 14:18:00,8741,280,50,265,IA30733507,4431,,,Delayed,76,1747559128,1747559128
508523,229130,2025-05-28 02:00:00,2025-05-28 08:27:00,11907,7598,586,42,XS19018627,1889,,,Scheduled,,1747559128,1747559128
508524,91921,2025-05-14 07:15:00,2025-05-14 20:28:00,10557,3637,312,41,CH22754636,5184,,,OnTime,,1747559128,1747559128
508525,177581,2025-05-14 16:45:00,2025-05-15 10:35:00,8914,7213,116,55,LD98627092,8461,,,OnTime,,1747559128,1747559128
508526,93963,2025-05-23 19:15:00,2025-05-24 00:55:00,869,4052,184,84,ZA70641048,4310,,,Cancelled,,1747559128,1747559128
