LegID,FlightID,ScheduledDepartureDateTime,ScheduledArrivalDateTime,DepartureAirportID,ArrivalAirportID,OperatingAirlineID,MarketingAirlineID,FlightNumber,AircraftID,ActualDepartureDateTime,ActualArrivalDateTime,Status,DelayReasonCode,CreatedAt,UpdatedAt
626501,498181,2025-05-25 15:30:00,2025-05-26 03:35:00,8559,11776,64,35,ZZ08679370,,,,Delayed,17,1747559128,1747559128
626502,31630,2025-05-22 02:45:00,2025-05-22 13:53:00,12436,726,439,146,VB49770744,6409,,,Scheduled,,1747559128,1747559128
626503,401231,2025-05-15 06:30:00,2025-05-15 12:55:00,16269,7879,147,,GH60092689XCD,,,,Cancelled,,1747559128,1747559128
626504,82169,2025-05-22 04:00:00,2025-05-22 16:18:00,6517,5669,555,532,BB93541793,,,,Cancelled,,1747559128,1747559128
626505,50527,2025-05-28 13:45:00,2025-05-29 02:02:00,6722,5296,523,461,XF29843611,358,,,Cancelled,,1747559128,1747559128
626506,,2025-05-22 08:00:00,2025-05-22 09:54:00,7567,11676,611,382,RD88928735R,9046,,,Cancelled,,1747559128,1747559128
626507,32923,2025-05-24 06:15:00,2025-05-24 13:49:00,13026,3882,147,397,SL75302959,5732,,,Delayed,87,1747559128,1747559128
626508,440321,2025-05-15 10:30:00,2025-05-15 20:08:00,3751,13195,451,627,GP00199822,9075,,,OnTime,,1747559128,1747559128
626509,262681,2025-05-28 03:00:00,2025-05-28 15:28:00,9408,16935,435,211,BQ35688046,9087,,,Cancelled,,1747559128,1747559128
626510,316827,2025-05-12 10:45:00,2025-05-13 01:42:00,3209,15523,201,533,TV07264507,2727,,,OnTime,,1747559128,1747559128
626511,189308,2025-05-14 12:30:00,2025-05-14 18:07:00,3016,16784,98,83,NW98607281,,,,OnTime,,1747559128,1747559128
626512,387556,2025-05-31 22:15:00,2025-06-01 12:00:00,1299,3861,462,247,MJ71376863,696,,,Cancelled,,1747559128,1747559128
626513,158193,2025-05-10 13:30:00,2025-05-10 18:25:00,12398,9109,266,299,HY07671934,504,,,OnTime,,1747559128,1747559128
626514,220746,2025-05-20 02:45:00,2025-05-20 05:12:00,7113,15111,160,629,ER18182097,,,,Scheduled,,1747559128,1747559128
626515,417959,2025-05-14 09:30:00,2025-05-15 00:22:00,2822,5495,616,475,YK04836009,,,,OnTime,,1747559128,1747559128
626516,216967,2025-05-24 06:00:00,2025-05-24 20:38:00,7940,112,173,382,LX45071956,4051,,,Cancelled,,1747559128,1747559128
626517,35901,2025-05-22 12:15:00,2025-05-23 03:45:00,9448,13662,493,362,FR80869990,8472,,,Scheduled,,1747559128,1747559128
626518,343847,2025-05-10 16:45:00,2025-05-11 04:27:00,9028,5041,528,350,HF86496471XCD,6587,,,OnTime,,1747559128,1747559128
626519,196326,2025-05-15 00:15:00,2025-05-15 14:00:00,3008,10037,574,374,VO12874202,,,,OnTime,,1747559128,1747559128
626520,408588,2025-05-18 08:15:00,2025-05-18 13:15:00,3807,1696,508,138,BP68317092,6804,2025-05-18 09:01:00,2025-05-18 14:01:00,Delayed,93,1747559128,1747559128
626521,445116,2025-05-17 10:15:00,2025-05-17 20:04:00,15603,13588,34,86,RE97193807,8037,2025-05-17 11:02:00,2025-05-17 20:51:00,Delayed,36,1747559128,1747559128
626522,277983,2025-05-23 11:15:00,2025-05-23 15:35:00,977,13702,358,534,TF26808606,9158,,,Delayed,22,1747559128,1747559128
626523,291211,2025-05-09 17:30:00,2025-05-10 03:54:00,1453,458,250,,MV91956954,7161,2025-05-09 17:40:00,2025-05-10 04:04:00,Delayed,71,1747559128,1747559128
626524,158176,2025-05-11 18:00:00,2025-05-12 04:01:00,4127,4257,98,,ZW05644084,,,,OnTime,,1747559128,1747559128
626525,259382,2025-05-15 08:30:00,2025-05-15 10:51:00,7684,15393,605,503,ET49839667,1373,,,OnTime,,1747559128,1747559128
626526,685,2025-05-26 09:15:00,2025-05-26 18:33:00,8537,801,361,369,EP81702053,7120,,,Cancelled,,1747559128,1747559128
626527,396115,2025-05-15 17:30:00,2025-05-16 06:58:00,12037,9449,213,,WS65338976,6465,,,OnTime,,1747559128,1747559128
626528,331351,2025-05-24 09:00:00,2025-05-25 00:34:00,6063,784,195,24,HD07883936,,,,Scheduled,,1747559128,1747559128
626529,217374,2025-05-22 09:30:00,2025-05-22 19:03:00,16712,8447,252,543,HW36616629XCD,4733,,,Scheduled,,1747559128,1747559128
626530,321464,2025-05-17 18:00:00,2025-05-17 21:43:00,2385,11972,274,348,EA83735151,7175,,,Cancelled,,1747559128,1747559128
626531,159057,2025-05-23 13:00:00,2025-05-24 02:58:00,13476,12443,21,238,XM05170547,4503,,,Cancelled,,1747559128,1747559128
626532,9341,2025-05-12 17:00:00,2025-05-13 00:14:00,1369,9333,116,435,OK92543118,267,,,OnTime,,1747559128,1747559128
626533,,2025-05-19 08:00:00,2025-05-19 09:13:00,9112,9616,598,538,TK52317085R,3187,,,Cancelled,,1747559128,1747559128
626534,6858,2025-05-31 09:45:00,2025-05-31 23:54:00,9551,6970,579,258,SA01417638,,,,Delayed,35,1747559128,1747559128
626535,326786,2025-05-28 11:15:00,2025-05-28 19:48:00,14267,10571,266,342,DP60306916,5402,,,Delayed,31,1747559128,1747559128
626536,80998,2025-05-24 14:15:00,2025-05-24 16:17:00,11697,9067,494,73,RJ93367808XCD,4448,,,Scheduled,,1747559128,1747559128
626537,305948,2025-05-24 02:15:00,2025-05-24 18:28:00,12266,11708,430,87,BO85572480XCD,,,,Cancelled,,1747559128,1747559128
626538,296419,2025-05-21 09:30:00,2025-05-21 19:26:00,5914,11937,427,314,HJ08726326,,,,Cancelled,,1747559128,1747559128
626539,497955,2025-05-13 12:30:00,2025-05-13 16:58:00,9856,9429,431,321,XS67753680,2411,2025-05-13 13:14:00,2025-05-13 17:42:00,Delayed,28,1747559128,1747559128
626540,169096,2025-05-27 17:45:00,2025-05-28 09:45:00,3882,6570,267,108,TO74373593,,,,Delayed,81,1747559128,1747559128
626541,335567,2025-05-14 12:30:00,2025-05-14 23:55:00,16502,12980,337,42,BV12099787,,2025-05-14 12:48:00,2025-05-15 00:13:00,Delayed,52,1747559128,1747559128
626542,173247,2025-05-30 00:45:00,2025-05-30 11:40:00,13407,2131,380,478,RL42476455,6373,,,Scheduled,,1747559128,1747559128
626543,393527,2025-05-23 06:45:00,2025-05-23 12:03:00,1201,1985,618,35,YG70276256,,,,Scheduled,,1747559128,1747559128
626544,362204,2025-05-31 18:45:00,2025-06-01 09:59:00,9281,13837,365,282,SZ78344800,3529,,,Delayed,99,1747559128,1747559128
626545,394176,2025-05-28 14:00:00,2025-05-29 07:17:00,7445,476,149,608,PS42427087XCD,,,,Cancelled,,1747559128,1747559128
626546,11160,2025-05-16 07:00:00,2025-05-16 20:32:00,15051,3506,489,31,MN38202692,,,,OnTime,,1747559128,1747559128
626547,106311,2025-05-27 23:00:00,2025-05-28 14:58:00,13489,10884,512,238,UN04586967,5876,,,Delayed,34,1747559128,1747559128
626548,320296,2025-05-31 11:15:00,2025-05-31 18:17:00,3186,8795,70,419,GX17056939,358,,,Delayed,18,1747559128,1747559128
626549,,2025-05-16 08:00:00,2025-05-16 09:00:00,10718,3213,573,541,SM14380818R,4474,,,OnTime,,1747559128,1747559128
626550,260633,2025-05-13 05:45:00,2025-05-13 11:36:00,8680,15747,98,141,HQ12975813,7648,,,OnTime,,1747559128,1747559128
626551,457241,2025-05-22 21:00:00,2025-05-23 10:19:00,2218,4354,109,469,EX76972742,8623,,,Delayed,65,1747559128,1747559128
626552,431778,2025-05-14 10:00:00,2025-05-14 18:54:00,6544,5211,50,486,AM70188904,3632,,,OnTime,,1747559128,1747559128
626553,92278,2025-05-26 07:15:00,2025-05-26 22:52:00,5447,1841,604,638,UQ21832199XCD,,,,Delayed,95,1747559128,1747559128
626554,18543,2025-05-22 08:00:00,2025-05-22 18:01:00,16410,3933,582,33,ML41139522,,,,Scheduled,,1747559128,1747559128
626555,275257,2025-05-20 04:15:00,2025-05-20 12:51:00,15259,528,546,83,AN12783742XCD,5988,,,Delayed,19,1747559128,1747559128
626556,241670,2025-05-31 08:45:00,2025-05-31 11:07:00,3777,549,346,,GI35127838,2183,,,Cancelled,,1747559128,1747559128
626557,2696,2025-05-21 02:15:00,2025-05-21 19:52:00,6818,6613,341,449,YU36708426,,,,Delayed,17,1747559128,1747559128
626558,473382,2025-05-10 19:45:00,2025-05-11 13:02:00,14228,13653,86,,TZ00913398,,,,OnTime,,1747559128,1747559128
626559,55587,2025-05-21 17:30:00,2025-05-21 19:49:00,16072,8098,272,92,QB94478597,9027,,,Delayed,31,1747559128,1747559128
626560,361614,2025-05-10 12:15:00,2025-05-11 05:53:00,13152,4260,574,,MH42832785,8054,2025-05-10 12:46:00,2025-05-11 06:24:00,Delayed,76,1747559128,1747559128
626561,313564,2025-05-22 10:15:00,2025-05-23 04:03:00,1345,9630,183,223,CX29799143,4845,,,Scheduled,,1747559128,1747559128
626562,11087,2025-06-01 16:15:00,2025-06-02 07:19:00,13449,16473,614,,LV82613136,7874,,,Scheduled,,1747559128,1747559128
626563,171289,2025-06-01 10:30:00,2025-06-01 12:21:00,11637,5696,306,411,LC24894389,7161,,,Cancelled,,1747559128,1747559128
626564,49058,2025-05-28 23:30:00,2025-05-29 09:30:00,4076,13138,614,427,CV56390975,,,,Cancelled,,1747559128,1747559128
626565,459383,2025-05-17 12:45:00,2025-05-18 03:57:00,14872,11185,336,,DG23707203,2811,2025-05-17 13:30:00,2025-05-18 04:42:00,Delayed,23,1747559128,1747559128
626566,292458,2025-05-27 07:45:00,2025-05-27 16:00:00,1437,3757,546,338,WQ53847725,675,,,Scheduled,,1747559128,1747559128
626567,109144,2025-05-31 15:15:00,2025-05-31 19:39:00,16770,5673,336,174,AU73586122,2508,,,Cancelled,,1747559128,1747559128
626568,30718,2025-05-17 14:30:00,2025-05-17 17:31:00,10893,5206,370,222,UK01486503,169,,,OnTime,,1747559128,1747559128
626569,113639,2025-05-22 09:15:00,2025-05-22 17:52:00,13613,9831,647,590,YW71219198,8890,,,Delayed,17,1747559128,1747559128
626570,372200,2025-05-21 13:30:00,2025-05-22 01:55:00,13014,9468,69,,GW58450078,3030,,,Scheduled,,1747559128,1747559128
626571,191993,2025-05-11 06:45:00,2025-05-11 17:38:00,4982,4259,394,596,FV87777042,8710,,,OnTime,,1747559128,1747559128
626572,35539,2025-05-26 16:30:00,2025-05-26 23:30:00,16243,5022,58,267,UE33807781,8654,,,Delayed,98,1747559128,1747559128
626573,485558,2025-05-12 11:30:00,2025-05-12 21:02:00,13602,5641,123,314,GL39623216,5909,,,Cancelled,,1747559128,1747559128
626574,201143,2025-06-02 11:15:00,2025-06-02 13:03:00,2194,13747,625,,UZ40953071,6068,,,Delayed,83,1747559128,1747559128
626575,348530,2025-05-13 09:00:00,2025-05-13 18:28:00,8268,16174,365,570,UZ05324096,,,,OnTime,,1747559128,1747559128
626576,262042,2025-05-17 16:45:00,2025-05-17 23:51:00,3717,10201,582,466,YU87300918,6695,2025-05-17 17:02:00,2025-05-18 00:08:00,Delayed,84,1747559128,1747559128
626577,354253,2025-05-28 02:45:00,2025-05-28 19:30:00,15310,3166,46,253,LT74015658,3324,,,Scheduled,,1747559128,1747559128
626578,15287,2025-05-24 11:15:00,2025-05-24 23:36:00,3341,1574,13,473,ZX19077681,4741,,,Delayed,81,1747559128,1747559128
626579,177654,2025-05-31 23:45:00,2025-06-01 10:01:00,834,3892,149,270,OJ73916881,9431,,,Cancelled,,1747559128,1747559128
626580,100346,2025-05-14 17:30:00,2025-05-15 03:23:00,10007,10047,35,254,NG21571476,,2025-05-14 17:41:00,2025-05-15 03:34:00,Delayed,46,1747559128,1747559128
626581,122895,2025-05-19 05:30:00,2025-05-19 15:32:00,13434,2011,236,146,VR63585988,9382,,,Scheduled,,1747559128,1747559128
626582,401622,2025-05-15 15:30:00,2025-05-15 21:11:00,2639,9877,141,,XQ00860067,8765,2025-05-15 16:12:00,2025-05-15 21:53:00,Delayed,68,1747559128,1747559128
626583,131209,2025-05-14 01:45:00,2025-05-14 12:54:00,12087,11324,301,81,HP96182243XCD,,,,OnTime,,1747559128,1747559128
626584,65549,2025-05-10 17:00:00,2025-05-10 22:02:00,6710,7482,90,39,ET88603813,,,,OnTime,,1747559128,1747559128
626585,457286,2025-05-24 08:30:00,2025-05-24 16:49:00,14778,12710,187,571,YH11731699,3336,,,Scheduled,,1747559128,1747559128
626586,475130,2025-05-31 07:00:00,2025-05-31 22:26:00,9928,10100,85,626,ME86418977XCD,1857,,,Scheduled,,1747559128,1747559128
