OperationalFlightLegID,CrewMemberID,AssignedRole,CreatedAt
212001,191703,Captain,1748005691
212001,252642,Purser,1748005691
212001,236467,Flight Attendant,1748005692
212002,262420,Captain,1748005692
212002,470457,Purser,1748005692
212002,353829,Flight Attendant,1748005692
212003,416524,Captain,1748005692
212003,35076,Purser,1748005692
212003,363571,Flight Attendant,1748005692
212004,74750,Captain,1748005692
212004,394657,Purser,1748005692
212004,469509,Flight Attendant,1748005692
212005,171859,Captain,1748005692
212005,99365,Purser,1748005692
212005,487644,Flight Attendant,1748005692
212006,313636,Captain,1748005692
212006,107104,Purser,1748005692
212006,215645,Flight Attendant,1748005692
212007,474275,Captain,1748005692
212007,305199,Purser,1748005692
212007,194602,Flight Attendant,1748005692
212008,34089,Captain,1748005692
212008,422608,Purser,1748005692
212008,452176,Flight Attendant,1748005692
212009,183116,Captain,1748005692
212009,274806,Purser,1748005692
212009,342635,Flight Attendant,1748005692
212010,250036,Captain,1748005692
212010,345622,Purser,1748005692
212010,131717,Flight Attendant,1748005692
212011,309497,Captain,1748005692
212011,413287,Purser,1748005692
212011,423254,Flight Attendant,1748005692
212012,202286,Captain,1748005692
212012,470956,Purser,1748005692
212012,442925,Flight Attendant,1748005692
212013,54410,Captain,1748005692
212013,16037,Purser,1748005692
212013,162110,Flight Attendant,1748005692
212014,175495,Captain,1748005692
212014,34536,Purser,1748005692
212014,171459,Flight Attendant,1748005692
212015,136281,Captain,1748005692
212015,327470,Purser,1748005692
212015,36569,Flight Attendant,1748005692
212016,214147,Captain,1748005692
212016,384951,Purser,1748005692
212016,274512,Flight Attendant,1748005692
212017,348366,Captain,1748005692
212017,304687,Purser,1748005692
212017,352053,Flight Attendant,1748005692
212018,278937,Captain,1748005692
212018,226194,Purser,1748005692
212018,403850,Flight Attendant,1748005692
212019,65032,Captain,1748005692
212019,333418,Purser,1748005692
212019,82934,Flight Attendant,1748005692
212020,181820,Captain,1748005692
212020,181553,Purser,1748005692
212020,165193,Flight Attendant,1748005693
212021,66974,Captain,1748005693
212021,414620,Purser,1748005693
212021,341533,Flight Attendant,1748005693
212022,25303,Captain,1748005693
212022,116433,Purser,1748005693
212022,299311,Flight Attendant,1748005693
212023,375897,Captain,1748005693
212023,275356,Purser,1748005693
212023,212604,Flight Attendant,1748005693
212024,89480,Captain,1748005693
212024,176700,Purser,1748005693
212024,443231,Flight Attendant,1748005693
212025,346648,Captain,1748005693
212025,278660,Purser,1748005693
212025,58111,Flight Attendant,1748005693
212026,491221,Captain,1748005693
212026,261332,Purser,1748005693
212026,104185,Flight Attendant,1748005693
212027,438461,Captain,1748005693
212027,461854,Purser,1748005693
212027,210300,Flight Attendant,1748005693
212028,433790,Captain,1748005693
212028,311494,Purser,1748005693
212028,30353,Flight Attendant,1748005693
212029,257563,Captain,1748005693
212029,342216,Purser,1748005693
212029,149182,Flight Attendant,1748005693
212030,85232,Captain,1748005693
212030,389289,Purser,1748005693
212030,12923,Flight Attendant,1748005693
212031,245263,Captain,1748005693
212031,307991,Purser,1748005693
212031,272456,Flight Attendant,1748005693
212032,54746,Captain,1748005693
212032,110172,Purser,1748005693
212032,202682,Flight Attendant,1748005693
212033,365035,Captain,1748005693
212033,350017,Purser,1748005693
212033,82825,Flight Attendant,1748005693
212034,179906,Captain,1748005693
212034,469892,Purser,1748005693
212034,99006,Flight Attendant,1748005693
212035,9682,Captain,1748005693
212035,395352,Purser,1748005693
212035,200792,Flight Attendant,1748005693
212036,315993,Captain,1748005693
212036,125301,Purser,1748005693
212036,439252,Flight Attendant,1748005693
212037,250072,Captain,1748005693
212037,337946,Purser,1748005693
212037,318423,Flight Attendant,1748005693
212038,160246,Captain,1748005693
212038,7708,Purser,1748005693
212038,325623,Flight Attendant,1748005693
212039,420600,Captain,1748005693
212039,26157,Purser,1748005693
212039,464023,Flight Attendant,1748005694
212040,141233,Captain,1748005694
212040,81145,Purser,1748005694
212040,311886,Flight Attendant,1748005694
212041,270708,Captain,1748005694
212041,82997,Purser,1748005694
212041,373249,Flight Attendant,1748005694
212042,378596,Captain,1748005694
212042,79594,Purser,1748005694
212042,482546,Flight Attendant,1748005694
212043,297698,Captain,1748005694
212043,45375,Purser,1748005694
212043,100751,Flight Attendant,1748005694
212044,462136,Captain,1748005694
212044,301905,Purser,1748005694
212044,24220,Flight Attendant,1748005694
212045,470119,Captain,1748005694
212045,350849,Purser,1748005694
212045,405503,Flight Attendant,1748005694
212046,228633,Captain,1748005694
212046,345547,Purser,1748005694
212046,358691,Flight Attendant,1748005694
212047,153115,Captain,1748005694
212047,373812,Purser,1748005694
212047,313566,Flight Attendant,1748005694
212048,8360,Captain,1748005694
212048,404186,Purser,1748005694
212048,313544,Flight Attendant,1748005694
212049,396004,Captain,1748005694
212049,12780,Purser,1748005694
212049,440084,Flight Attendant,1748005694
212050,401051,Captain,1748005694
212050,57516,Purser,1748005694
212050,366819,Flight Attendant,1748005694
212051,87722,Captain,1748005694
212051,268835,Purser,1748005694
212051,464474,Flight Attendant,1748005694
212052,208406,Captain,1748005694
212052,114161,Purser,1748005694
212052,160696,Flight Attendant,1748005694
212053,460524,Captain,1748005694
212053,39492,Purser,1748005694
212053,193695,Flight Attendant,1748005694
212054,180806,Captain,1748005694
212054,178450,Purser,1748005694
212054,97373,Flight Attendant,1748005694
212055,444589,Captain,1748005694
212055,122125,Purser,1748005694
212055,207159,Flight Attendant,1748005694
212056,86058,Captain,1748005694
212056,10541,Purser,1748005694
212056,33825,Flight Attendant,1748005694
212057,221848,Captain,1748005694
212057,369965,Purser,1748005694
212057,361707,Flight Attendant,1748005694
212058,288777,Captain,1748005694
212058,204006,Purser,1748005694
212058,331517,Flight Attendant,1748005694
212059,400917,Captain,1748005695
212059,53282,Purser,1748005695
212059,118537,Flight Attendant,1748005695
212060,195504,Captain,1748005695
212060,276329,Purser,1748005695
212060,51671,Flight Attendant,1748005695
212061,417406,Captain,1748005695
212061,95971,Purser,1748005695
212061,169198,Flight Attendant,1748005695
212062,257289,Captain,1748005695
212062,122038,Purser,1748005695
212062,284971,Flight Attendant,1748005695
212063,118505,Captain,1748005695
212063,170284,Purser,1748005695
212063,135666,Flight Attendant,1748005695
212064,427282,Captain,1748005695
212064,19572,Purser,1748005695
212064,415960,Flight Attendant,1748005695
212065,428281,Captain,1748005695
212065,384431,Purser,1748005695
212065,108596,Flight Attendant,1748005695
212066,413341,Captain,1748005695
212066,283293,Purser,1748005695
212066,293640,Flight Attendant,1748005695
212067,343108,Captain,1748005695
212067,129641,Purser,1748005695
212067,158638,Flight Attendant,1748005695
212068,41654,Captain,1748005695
212068,4322,Purser,1748005695
212068,144020,Flight Attendant,1748005695
212069,486410,Captain,1748005695
212069,166237,Purser,1748005695
212069,414250,Flight Attendant,1748005695
212070,267282,Captain,1748005695
212070,143841,Purser,1748005695
212070,112302,Flight Attendant,1748005695
212071,481370,Captain,1748005695
212071,224988,Purser,1748005695
212071,137849,Flight Attendant,1748005695
212072,142846,Captain,1748005695
212072,17969,Purser,1748005695
212072,143022,Flight Attendant,1748005695
212073,153474,Captain,1748005695
212073,125907,Purser,1748005695
212073,209681,Flight Attendant,1748005695
212074,87627,Captain,1748005695
212074,93180,Purser,1748005695
212074,396627,Flight Attendant,1748005695
212075,17234,Captain,1748005695
212075,431838,Purser,1748005695
212075,54119,Flight Attendant,1748005695
212076,277361,Captain,1748005695
212076,306551,Purser,1748005695
212076,182970,Flight Attendant,1748005695
212077,337652,Captain,1748005695
212077,470491,Purser,1748005695
212077,252050,Flight Attendant,1748005695
212078,187890,Captain,1748005695
212078,341932,Purser,1748005696
212078,300429,Flight Attendant,1748005696
212079,476856,Captain,1748005696
212079,359380,Purser,1748005696
212079,146895,Flight Attendant,1748005696
212080,35989,Captain,1748005696
212080,196278,Purser,1748005696
212080,214310,Flight Attendant,1748005696
212081,419650,Captain,1748005696
212081,216611,Purser,1748005696
212081,146968,Flight Attendant,1748005696
212082,170911,Captain,1748005696
212082,196324,Purser,1748005696
212082,19185,Flight Attendant,1748005696
212083,33646,Captain,1748005696
212083,32573,Purser,1748005696
212083,379706,Flight Attendant,1748005696
212084,483984,Captain,1748005696
212084,415848,Purser,1748005696
212084,441383,Flight Attendant,1748005696
212085,451234,Captain,1748005696
212085,1868,Purser,1748005696
212085,79692,Flight Attendant,1748005696
212086,81791,Captain,1748005696
212086,168611,Purser,1748005696
212086,274072,Flight Attendant,1748005696
212087,115811,Captain,1748005696
212087,120976,Purser,1748005696
212087,499182,Flight Attendant,1748005696
212088,299432,Captain,1748005696
212088,228566,Purser,1748005696
212088,468568,Flight Attendant,1748005696
212089,338149,Captain,1748005696
212089,460729,Purser,1748005696
212089,31140,Flight Attendant,1748005696
212090,299755,Captain,1748005696
212090,409415,Purser,1748005696
212090,63678,Flight Attendant,1748005696
212091,243726,Captain,1748005696
212091,443006,Purser,1748005696
212091,256009,Flight Attendant,1748005696
212092,429071,Captain,1748005696
212092,172294,Purser,1748005696
212092,397932,Flight Attendant,1748005696
212093,37647,Captain,1748005696
212093,301282,Purser,1748005696
212093,217030,Flight Attendant,1748005696
212094,448156,Captain,1748005696
212094,378997,Purser,1748005696
212094,366109,Flight Attendant,1748005696
212095,136567,Captain,1748005696
212095,319874,Purser,1748005696
212095,32032,Flight Attendant,1748005696
212096,403791,Captain,1748005696
212096,361032,Purser,1748005696
212096,434789,Flight Attendant,1748005696
212097,229993,Captain,1748005696
212097,129403,Purser,1748005696
212097,230777,Flight Attendant,1748005697
212098,284860,Captain,1748005697
212098,457063,Purser,1748005697
212098,73913,Flight Attendant,1748005697
212099,497092,Captain,1748005697
212099,221897,Purser,1748005697
212099,412192,Flight Attendant,1748005697
212100,423590,Captain,1748005697
212100,345,Purser,1748005697
212100,474620,Flight Attendant,1748005697
212101,7716,Captain,1748005697
212101,429091,Purser,1748005697
212101,147099,Flight Attendant,1748005697
212102,31667,Captain,1748005697
212102,97421,Purser,1748005697
212102,71501,Flight Attendant,1748005697
212103,381031,Captain,1748005697
212103,370464,Purser,1748005697
212103,183207,Flight Attendant,1748005697
212104,106795,Captain,1748005697
212104,22933,Purser,1748005697
212104,443893,Flight Attendant,1748005697
212105,363439,Captain,1748005697
212105,398596,Purser,1748005697
212105,101030,Flight Attendant,1748005697
212106,351939,Captain,1748005697
212106,246616,Purser,1748005697
212106,140128,Flight Attendant,1748005697
212107,372645,Captain,1748005697
212107,278290,Purser,1748005697
212107,66333,Flight Attendant,1748005697
212108,467552,Captain,1748005697
212108,350836,Purser,1748005697
212108,468227,Flight Attendant,1748005697
212109,66563,Captain,1748005697
212109,288260,Purser,1748005697
212109,491486,Flight Attendant,1748005697
212110,56142,Captain,1748005697
212110,62193,Purser,1748005697
212110,423663,Flight Attendant,1748005697
212111,192449,Captain,1748005697
212111,443051,Purser,1748005697
212111,101845,Flight Attendant,1748005697
212112,422900,Captain,1748005697
212112,162297,Purser,1748005697
212112,247793,Flight Attendant,1748005697
212113,470587,Captain,1748005697
212113,130537,Purser,1748005697
212113,469260,Flight Attendant,1748005697
212114,445254,Captain,1748005697
212114,189673,Purser,1748005697
212114,23846,Flight Attendant,1748005697
212115,185345,Captain,1748005697
212115,370142,Purser,1748005697
212115,69636,Flight Attendant,1748005697
212116,123562,Captain,1748005697
212116,437540,Purser,1748005697
212116,313399,Flight Attendant,1748005698
212117,339794,Captain,1748005698
212117,4583,Purser,1748005698
212117,428617,Flight Attendant,1748005698
212118,48095,Captain,1748005698
212118,219458,Purser,1748005698
212118,250725,Flight Attendant,1748005698
212119,215344,Captain,1748005698
212119,94128,Purser,1748005698
212119,293887,Flight Attendant,1748005698
212120,493835,Captain,1748005698
212120,140838,Purser,1748005698
212120,185556,Flight Attendant,1748005698
212121,40378,Captain,1748005698
212121,141941,Purser,1748005698
212121,254580,Flight Attendant,1748005698
212122,384650,Captain,1748005698
212122,413486,Purser,1748005698
212122,50521,Flight Attendant,1748005698
212123,241996,Captain,1748005698
212123,402888,Purser,1748005698
212123,71939,Flight Attendant,1748005698
212124,170653,Captain,1748005698
212124,170526,Purser,1748005698
212124,358665,Flight Attendant,1748005698
212125,490063,Captain,1748005698
212125,100749,Purser,1748005698
212125,408291,Flight Attendant,1748005698
212126,212969,Captain,1748005698
212126,153304,Purser,1748005698
212126,497597,Flight Attendant,1748005698
212127,319531,Captain,1748005698
212127,272336,Purser,1748005698
212127,53642,Flight Attendant,1748005698
212128,408503,Captain,1748005698
212128,479115,Purser,1748005698
212128,427766,Flight Attendant,1748005698
212129,231497,Captain,1748005698
212129,114259,Purser,1748005698
212129,336488,Flight Attendant,1748005698
212130,225678,Captain,1748005698
212130,275608,Purser,1748005698
212130,383255,Flight Attendant,1748005698
212131,228523,Captain,1748005698
212131,93228,Purser,1748005698
212131,24064,Flight Attendant,1748005698
212132,84923,Captain,1748005698
212132,64213,Purser,1748005698
212132,118519,Flight Attendant,1748005698
212133,111413,Captain,1748005698
212133,259376,Purser,1748005698
212133,174421,Flight Attendant,1748005698
212134,410052,Captain,1748005698
212134,25672,Purser,1748005698
212134,145172,Flight Attendant,1748005698
212135,457220,Captain,1748005698
212135,286270,Purser,1748005698
212135,322703,Flight Attendant,1748005699
212136,380395,Captain,1748005699
212136,478921,Purser,1748005699
212136,29924,Flight Attendant,1748005699
212137,54361,Captain,1748005699
212137,97081,Purser,1748005699
212137,316838,Flight Attendant,1748005699
212138,196534,Captain,1748005699
212138,33941,Purser,1748005699
212138,223170,Flight Attendant,1748005699
212139,297808,Captain,1748005699
212139,487497,Purser,1748005699
212139,329922,Flight Attendant,1748005699
212140,170465,Captain,1748005699
212140,442646,Purser,1748005699
212140,65038,Flight Attendant,1748005699
212141,29900,Captain,1748005699
212141,37764,Purser,1748005699
212141,462665,Flight Attendant,1748005699
212142,471865,Captain,1748005699
212142,179473,Purser,1748005699
212142,351043,Flight Attendant,1748005699
212143,450939,Captain,1748005699
212143,481509,Purser,1748005699
212143,229553,Flight Attendant,1748005699
212144,210705,Captain,1748005699
212144,181335,Purser,1748005699
212144,445072,Flight Attendant,1748005699
212145,6624,Captain,1748005699
212145,198711,Purser,1748005699
212145,289464,Flight Attendant,1748005699
212146,208529,Captain,1748005699
212146,118528,Purser,1748005699
212146,245080,Flight Attendant,1748005699
212147,153683,Captain,1748005699
212147,285202,Purser,1748005699
212147,314959,Flight Attendant,1748005699
212148,408746,Captain,1748005699
212148,498959,Purser,1748005699
212148,368983,Flight Attendant,1748005699
212149,298991,Captain,1748005699
212149,132061,Purser,1748005699
212149,417750,Flight Attendant,1748005699
212150,340800,Captain,1748005699
212150,321373,Purser,1748005699
212150,113343,Flight Attendant,1748005699
212151,214147,Captain,1748005699
212151,47995,Purser,1748005699
212151,49414,Flight Attendant,1748005699
212152,289406,Captain,1748005699
212152,245735,Purser,1748005699
212152,5154,Flight Attendant,1748005699
212153,211558,Captain,1748005699
212153,432545,Purser,1748005699
212153,55450,Flight Attendant,1748005699
212154,486242,Captain,1748005699
